Chessboard matrixes  Code  3134
    32       33           0
    32       43           0
    32       44           2
    32       45           4
    33       20           3
    33       21           3
    33       22           4
    33       32           3
    33       33           1
    33       34           1
    33       44           4
    33       45           2
    33       46           3
    34       21           2
    34       22           3
    34       23           4
    34       33           2
    34       34           4
    34       35           2
    34       45           2
    34       46           0
    34       47           3
    35       22           0
    35       23           4
    35       24           4
    35       34           0
    35       35           0
    35       36           0
    35       46           3
    35       47           3
    35       48           1
    36       13           0
    36       23           0
    36       24           0
    36       25           2
    36       35           3
    36       36           4
    36       37           1
    36       47           3
    36       48           3
    37       25           3
    37       26           0
    37       36           3
    37       37           2
    37       38           4
    37       48           3
    37       49           3
    37       50           4
    37       60           3
    38       25           4
    38       26           4
    38       27           2
    38       37           0
    38       38           2
    38       39           4
    38       49           0
    38       50           4
    38       51           1
    39       26           1
    39       27           4
    39       28           2
    39       38           4
    39       39           2
    39       40           4
    39       50           4
    39       51           2
    39       52           4
    40       27           2
    40       28           2
    40       29           3
    40       39           4
    40       40           1
    40       41           4
    40       51           4
    40       52           4
    40       53           4
    41       28           1
    41       29           1
    41       30           0
    41       40           4
    41       41           2
    41       42           1
    41       52           2
    41       53           3
    41       54           4
    42       29           3
    42       30           3
    42       31           0
    42       41           0
    42       42           1
    42       43           4
    42       53           2
    42       54           4
    42       55           4
    43       30           4
    43       31           3
    43       32           2
    43       42           1
    43       43           4
    43       44           2
    43       54           1
    43       55           2
    43       56           2
    44       31           0
    44       32           2
    44       33           4
    44       43           1
    44       44           4
    44       45           3
    44       55           3
    44       56           2
    44       57           3
    45       32           1
    45       33           0
    45       34           1
    45       44           0
    45       45           3
    45       46           1
    45       56           2
    45       57           2
    45       58           0
    46       33           1
    46       34           2
    46       35           4
    46       45           4
    46       46           3
    46       47           1
    46       57           4
    46       58           4
    46       59           2
    47       34           2
    47       35           4
    47       36           1
    47       46           1
    47       47           4
    47       48           2
    47       58           0
    47       59           0
    47       60           2
    48       25           1
    48       35           4
    48       36           1
    48       37           3
    48       47           3
    48       48           0
    48       49           1
    48       59           1
    48       60           2
    49       37           0
    49       38           0
    49       48           4
    49       49           4
    49       50           2
    49       60           4
    49       61           3
    49       62           4
    49       72           2
    50       37           4
    50       38           3
    50       39           0
    50       49           3
    50       50           1
    50       51           3
    50       61           4
    50       62           1
    50       63           1
    51       38           4
    51       39           2
    51       40           4
    51       50           3
    51       51           4
    51       52           0
    51       62           3
    51       63           2
    51       64           4
    52       39           0
    52       40           2
    52       41           4
    52       51           4
    52       52           3
    52       53           3
    52       63           4
    52       64           1
    52       65           0
    53       40           4
    53       41           1
    53       42           0
    53       52           1
    53       53           2
    53       54           3
    53       64           4
    53       65           3
    53       66           4
    54       41           2
    54       42           2
    54       43           3
    54       53           2
    54       54           2
    54       55           2
    54       65           3
    54       66           0
    54       67           4
    55       42           0
    55       43           0
    55       44           3
    55       54           1
    55       55           4
    55       56           2
    55       66           4
    55       67           0
    55       68           0
    56       43           3
    56       44           3
    56       45           4
    56       55           3
    56       56           1
    56       57           2
    56       67           4
    56       68           4
    56       69           3
    57       44           1
    57       45           1
    57       46           0
    57       56           3
    57       57           4
    57       58           1
    57       68           3
    57       69           0
    57       70           2
    58       45           1
    58       46           1
    58       47           2
    58       57           3
    58       58           4
    58       59           3
    58       69           3
    58       70           4
    58       71           1
    59       46           1
    59       47           2
    59       48           2
    59       58           3
    59       59           0
    59       60           0
    59       70           1
    59       71           1
    59       72           1
    60       37           1
    60       47           2
    60       48           0
    60       49           2
    60       59           4
    60       60           2
    60       61           3
    60       71           4
    60       72           1
    61       49           0
    61       50           4
    61       60           1
    61       61           0
    61       62           1
    61       72           4
    61       73           2
    61       74           3
    61       84           1
    62       49           2
    62       50           1
    62       51           2
    62       61           3
    62       62           0
    62       63           3
    62       73           4
    62       74           4
    62       75           1
    63       50           3
    63       51           1
    63       52           1
    63       62           4
    63       63           0
    63       64           2
    63       74           0
    63       75           1
    63       76           1
    64       51           4
    64       52           4
    64       53           1
    64       63           0
    64       64           0
    64       65           0
    64       75           1
    64       76           3
    64       77           1
    65       52           3
    65       53           4
    65       54           3
    65       64           0
    65       65           4
    65       66           1
    65       76           2
    65       77           4
    65       78           3
    66       53           4
    66       54           2
    66       55           3
    66       65           3
    66       66           2
    66       67           4
    66       77           4
    66       78           2
    66       79           2
    67       54           3
    67       55           1
    67       56           0
    67       66           0
    67       67           0
    67       68           2
    67       78           2
    67       79           3
    67       80           0
    68       55           4
    68       56           4
    68       57           3
    68       67           2
    68       68           1
    68       69           2
    68       79           4
    68       80           4
    68       81           3
    69       56           2
    69       57           1
    69       58           2
    69       68           0
    69       69           2
    69       70           4
    69       80           2
    69       81           4
    69       82           1
    70       57           3
    70       58           2
    70       59           0
    70       69           2
    70       70           2
    70       71           1
    70       81           1
    70       82           1
    70       83           4
    71       58           0
    71       59           3
    71       60           4
    71       70           0
    71       71           1
    71       72           3
    71       82           0
    71       83           0
    71       84           1
    72       49           3
    72       59           1
    72       60           1
    72       61           4
    72       71           3
    72       72           4
    72       73           2
    72       83           4
    72       84           1
    73       61           2
    73       62           4
    73       72           3
    73       73           3
    73       74           1
    73       84           4
    73       85           4
    73       86           0
    73       96           0
    74       61           0
    74       62           4
    74       63           0
    74       73           2
    74       74           4
    74       75           1
    74       85           3
    74       86           0
    74       87           1
    75       62           3
    75       63           0
    75       64           3
    75       74           4
    75       75           3
    75       76           4
    75       86           3
    75       87           4
    75       88           4
    76       63           0
    76       64           4
    76       65           2
    76       75           4
    76       76           3
    76       77           1
    76       87           2
    76       88           1
    76       89           2
    77       64           1
    77       65           2
    77       66           1
    77       76           0
    77       77           2
    77       78           0
    77       88           0
    77       89           3
    77       90           1
    78       65           4
    78       66           1
    78       67           2
    78       77           2
    78       78           0
    78       79           1
    78       89           3
    78       90           1
    78       91           4
    79       66           1
    79       67           0
    79       68           1
    79       78           4
    79       79           4
    79       80           1
    79       90           3
    79       91           1
    79       92           1
    80       67           4
    80       68           0
    80       69           4
    80       79           2
    80       80           3
    80       81           4
    80       91           2
    80       92           3
    80       93           4
    81       68           4
    81       69           2
    81       70           1
    81       80           3
    81       81           4
    81       82           0
    81       92           1
    81       93           4
    81       94           3
    82       69           0
    82       70           4
    82       71           3
    82       81           1
    82       82           3
    82       83           0
    82       93           3
    82       94           3
    82       95           3
    83       70           4
    83       71           1
    83       72           1
    83       82           1
    83       83           2
    83       84           1
    83       94           1
    83       95           1
    83       96           4
    84       61           4
    84       71           4
    84       72           1
    84       73           3
    84       83           3
    84       84           1
    84       85           3
    84       95           1
    84       96           2
    85       73           4
    85       74           1
    85       84           3
    85       85           3
    85       86           1
    85       96           2
    85       97           1
    85       98           2
    85      108           1
    86       73           1
    86       74           0
    86       75           2
    86       85           1
    86       86           4
    86       87           4
    86       97           0
    86       98           3
    86       99           3
    87       74           3
    87       75           0
    87       76           1
    87       86           2
    87       87           4
    87       88           0
    87       98           0
    87       99           3
    87      100           3
    88       75           4
    88       76           3
    88       77           3
    88       87           3
    88       88           0
    88       89           1
    88       99           4
    88      100           0
    88      101           4
    89       76           0
    89       77           0
    89       78           2
    89       88           2
    89       89           1
    89       90           3
    89      100           4
    89      101           2
    89      102           3
    90       77           1
    90       78           4
    90       79           4
    90       89           4
    90       90           3
    90       91           0
    90      101           1
    90      102           0
    90      103           1
    91       78           2
    91       79           4
    91       80           4
    91       90           2
    91       91           0
    91       92           1
    91      102           4
    91      103           4
    91      104           3
    92       79           0
    92       80           4
    92       81           2
    92       91           4
    92       92           2
    92       93           0
    92      103           4
    92      104           1
    92      105           0
    93       80           2
    93       81           2
    93       82           4
    93       92           4
    93       93           0
    93       94           4
    93      104           4
    93      105           2
    93      106           1
    94       81           3
    94       82           0
    94       83           0
    94       93           1
    94       94           0
    94       95           2
    94      105           2
    94      106           1
    94      107           1
    95       82           3
    95       83           2
    95       84           4
    95       94           4
    95       95           1
    95       96           0
    95      106           0
    95      107           2
    95      108           0
    96       73           2
    96       83           1
    96       84           1
    96       85           1
    96       95           1
    96       96           2
    96       97           4
    96      107           4
    96      108           4
    97       85           0
    97       86           2
    97       96           3
    97       97           1
    97       98           3
    97      108           0
    97      109           0
    97      110           1
    97      120           3
    98       85           4
    98       86           4
    98       87           0
    98       97           1
    98       98           4
    98       99           3
    98      109           0
    98      110           2
    98      111           1
    99       86           4
    99       87           2
    99       88           1
    99       98           3
    99       99           0
    99      100           3
    99      110           3
    99      111           4
    99      112           3
   100       87           3
   100       88           0
   100       89           4
   100       99           2
   100      100           3
   100      101           4
   100      111           3
   100      112           4
   100      113           0
   101       88           3
   101       89           4
   101       90           3
   101      100           3
   101      101           3
   101      102           4
   101      112           0
   101      113           0
   101      114           2
   102       89           0
   102       90           2
   102       91           0
   102      101           1
   102      102           1
   102      103           0
   102      113           0
   102      114           0
   102      115           2
   103       90           4
   103       91           0
   103       92           3
   103      102           2
   103      103           1
   103      104           0
   103      114           4
   103      115           0
   103      116           3
   104       91           2
   104       92           3
   104       93           1
   104      103           3
   104      104           3
   104      105           2
   104      115           4
   104      116           2
   104      117           4
   105       92           1
   105       93           2
   105       94           3
   105      104           4
   105      105           4
   105      106           3
   105      116           1
   105      117           4
   105      118           2
   106       93           1
   106       94           2
   106       95           0
   106      105           1
   106      106           3
   106      107           1
   106      117           0
   106      118           2
   106      119           4
   107       94           3
   107       95           0
   107       96           1
   107      106           3
   107      107           4
   107      108           3
   107      118           4
   107      119           2
   107      120           2
   108       85           0
   108       95           0
   108       96           0
   108       97           1
   108      107           4
   108      108           1
   108      109           2
   108      119           4
   108      120           4
   109       97           2
   109       98           2
   109      108           1
   109      109           3
   109      110           1
   109      120           4
   109      121           3
   109      122           1
   109      132           1
   110       97           3
   110       98           2
   110       99           0
   110      109           3
   110      110           4
   110      111           4
   110      121           3
   110      122           1
   110      123           3
   111       98           2
   111       99           3
   111      100           2
   111      110           0
   111      111           1
   111      112           2
   111      122           4
   111      123           0
   111      124           3
   112       99           2
   112      100           4
   112      101           4
   112      111           2
   112      112           1
   112      113           4
   112      123           1
   112      124           2
   112      125           1
   113      100           3
   113      101           3
   113      102           0
   113      112           1
   113      113           4
   113      114           0
   113      124           1
   113      125           4
   113      126           0
   114      101           3
   114      102           3
   114      103           0
   114      113           2
   114      114           4
   114      115           0
   114      125           3
   114      126           3
   114      127           2
   115      102           0
   115      103           1
   115      104           2
   115      114           0
   115      115           3
   115      116           3
   115      126           4
   115      127           3
   115      128           4
   116      103           2
   116      104           3
   116      105           0
   116      115           4
   116      116           3
   116      117           0
   116      127           1
   116      128           0
   116      129           4
   117      104           3
   117      105           4
   117      106           4
   117      116           2
   117      117           0
   117      118           3
   117      128           3
   117      129           2
   117      130           3
   118      105           2
   118      106           1
   118      107           3
   118      117           2
   118      118           4
   118      119           2
   118      129           3
   118      130           4
   118      131           3
   119      106           0
   119      107           1
   119      108           1
   119      118           4
   119      119           1
   119      120           0
   119      130           3
   119      131           1
   119      132           2
   120       97           3
   120      107           0
   120      108           2
   120      109           4
   120      119           1
   120      120           2
   120      121           2
   120      131           3
   120      132           0
   121      109           3
   121      110           2
   121      120           1
   121      121           0
   121      122           2
   121      132           3
   121      133           3
   121      134           4
   121      144           0
   122      109           1
   122      110           4
   122      111           2
   122      121           0
   122      122           1
   122      123           4
   122      133           3
   122      134           4
   122      135           4
   123      110           3
   123      111           3
   123      112           3
   123      122           2
   123      123           4
   123      124           4
   123      134           1
   123      135           2
   123      136           1
   124      111           2
   124      112           0
   124      113           2
   124      123           4
   124      124           4
   124      125           0
   124      135           4
   124      136           3
   124      137           2
   125      112           1
   125      113           4
   125      114           0
   125      124           4
   125      125           1
   125      126           3
   125      136           4
   125      137           1
   125      138           4
   126      113           0
   126      114           1
   126      115           3
   126      125           1
   126      126           4
   126      127           1
   126      137           4
   126      138           0
   126      139           3
   127      114           4
   127      115           0
   127      116           0
   127      126           0
   127      127           0
   127      128           4
   127      138           1
   127      139           4
   127      140           3
   128      115           0
   128      116           0
   128      117           2
   128      127           4
   128      128           1
   128      129           1
   128      139           3
   128      140           1
   128      141           3
   129      116           0
   129      117           3
   129      118           3
   129      128           0
   129      129           0
   129      130           4
   129      140           1
   129      141           2
   129      142           2
   130      117           0
   130      118           1
   130      119           1
   130      129           0
   130      130           2
   130      131           1
   130      141           1
   130      142           3
   130      143           1
   131      118           0
   131      119           3
   131      120           4
   131      130           1
   131      131           3
   131      132           0
   131      142           3
   131      143           0
   131      144           4
   132      109           1
   132      119           0
   132      120           1
   132      121           0
   132      131           3
   132      132           3
   132      133           1
   132      143           0
   132      144           2
   133        1           1
   133        2           4
   133       12           1
   133      121           3
   133      122           0
   133      132           2
   133      133           3
   133      134           0
   133      144           3
   134        1           2
   134        2           0
   134        3           1
   134      121           4
   134      122           3
   134      123           2
   134      133           3
   134      134           4
   134      135           1
   135        2           1
   135        3           4
   135        4           0
   135      122           0
   135      123           0
   135      124           1
   135      134           1
   135      135           0
   135      136           4
   136        3           3
   136        4           1
   136        5           0
   136      123           1
   136      124           0
   136      125           1
   136      135           4
   136      136           2
   136      137           1
   137        4           3
   137        5           1
   137        6           2
   137      124           2
   137      125           1
   137      126           4
   137      136           1
   137      137           1
   137      138           3
   138        5           0
   138        6           4
   138        7           3
   138      125           0
   138      126           3
   138      127           1
   138      137           0
   138      138           3
   138      139           4
   139        6           2
   139        7           2
   139        8           3
   139      126           3
   139      127           0
   139      128           0
   139      138           1
   139      139           1
   139      140           3
   140        7           0
   140        8           4
   140        9           0
   140      127           1
   140      128           1
   140      129           4
   140      139           0
   140      140           1
   140      141           4
   141        8           0
   141        9           0
   141       10           0
   141      128           0
   141      129           3
   141      130           1
   141      140           4
   141      141           0
   141      142           2
   142        9           1
   142       10           1
   142       11           2
   142      129           3
   142      130           1
   142      131           0
   142      141           0
   142      142           3
   142      143           3
   143       10           2
   143       11           0
   143       12           4
   143      130           0
   143      131           3
   143      132           3
   143      142           3
   143      143           0
   143      144           1
   144        1           4
   144       11           1
   144       12           4
   144      121           3
   144      131           3
   144      132           1
   144      133           3
   144      143           1
   144      144           0

