Chessboard matrixes  Code   834
    32       33           0
    32       43           1
    32       44           2
    32       45           2
    33       20           0
    33       21           0
    33       22           2
    33       32           3
    33       33           0
    33       34           2
    33       44           1
    33       45           1
    33       46           3
    34       21           2
    34       22           4
    34       23           0
    34       33           4
    34       34           0
    34       35           2
    34       45           3
    34       46           2
    34       47           2
    35       22           3
    35       23           0
    35       24           3
    35       34           1
    35       35           0
    35       36           2
    35       46           0
    35       47           2
    35       48           4
    36       13           2
    36       23           0
    36       24           1
    36       25           2
    36       35           2
    36       36           2
    36       37           2
    36       47           2
    36       48           2
    37       25           1
    37       26           3
    37       36           1
    37       37           1
    37       38           1
    37       48           2
    37       49           3
    37       50           4
    37       60           1
    38       25           0
    38       26           0
    38       27           2
    38       37           0
    38       38           0
    38       39           1
    38       49           4
    38       50           2
    38       51           0
    39       26           3
    39       27           0
    39       28           4
    39       38           4
    39       39           4
    39       40           3
    39       50           0
    39       51           0
    39       52           0
    40       27           2
    40       28           0
    40       29           3
    40       39           3
    40       40           0
    40       41           4
    40       51           2
    40       52           2
    40       53           2
    41       28           3
    41       29           2
    41       30           0
    41       40           0
    41       41           2
    41       42           2
    41       52           4
    41       53           0
    41       54           2
    42       29           3
    42       30           3
    42       31           2
    42       41           4
    42       42           0
    42       43           0
    42       53           4
    42       54           2
    42       55           2
    43       30           0
    43       31           1
    43       32           1
    43       42           4
    43       43           2
    43       44           2
    43       54           0
    43       55           3
    43       56           3
    44       31           2
    44       32           1
    44       33           3
    44       43           0
    44       44           3
    44       45           1
    44       55           4
    44       56           2
    44       57           1
    45       32           1
    45       33           0
    45       34           0
    45       44           4
    45       45           1
    45       46           1
    45       56           3
    45       57           0
    45       58           4
    46       33           4
    46       34           4
    46       35           4
    46       45           3
    46       46           0
    46       47           3
    46       57           1
    46       58           0
    46       59           0
    47       34           0
    47       35           4
    47       36           3
    47       46           1
    47       47           1
    47       48           1
    47       58           2
    47       59           3
    47       60           3
    48       25           4
    48       35           2
    48       36           1
    48       37           2
    48       47           3
    48       48           4
    48       49           4
    48       59           2
    48       60           3
    49       37           3
    49       38           3
    49       48           0
    49       49           2
    49       50           4
    49       60           3
    49       61           2
    49       62           0
    49       72           1
    50       37           3
    50       38           0
    50       39           1
    50       49           2
    50       50           3
    50       51           3
    50       61           1
    50       62           1
    50       63           3
    51       38           0
    51       39           2
    51       40           3
    51       50           2
    51       51           2
    51       52           1
    51       62           3
    51       63           1
    51       64           3
    52       39           4
    52       40           4
    52       41           3
    52       51           0
    52       52           1
    52       53           2
    52       63           0
    52       64           4
    52       65           2
    53       40           3
    53       41           3
    53       42           2
    53       52           0
    53       53           1
    53       54           4
    53       64           3
    53       65           0
    53       66           0
    54       41           2
    54       42           1
    54       43           1
    54       53           4
    54       54           4
    54       55           1
    54       65           0
    54       66           0
    54       67           0
    55       42           1
    55       43           2
    55       44           0
    55       54           1
    55       55           3
    55       56           2
    55       66           4
    55       67           3
    55       68           3
    56       43           1
    56       44           1
    56       45           2
    56       55           3
    56       56           4
    56       57           4
    56       67           2
    56       68           1
    56       69           0
    57       44           3
    57       45           2
    57       46           0
    57       56           1
    57       57           3
    57       58           1
    57       68           1
    57       69           3
    57       70           1
    58       45           4
    58       46           3
    58       47           4
    58       57           2
    58       58           1
    58       59           4
    58       69           2
    58       70           2
    58       71           4
    59       46           2
    59       47           0
    59       48           4
    59       58           0
    59       59           1
    59       60           2
    59       70           2
    59       71           3
    59       72           3
    60       37           0
    60       47           4
    60       48           3
    60       49           0
    60       59           3
    60       60           0
    60       61           2
    60       71           1
    60       72           3
    61       49           3
    61       50           0
    61       60           3
    61       61           1
    61       62           3
    61       72           2
    61       73           1
    61       74           3
    61       84           0
    62       49           2
    62       50           1
    62       51           2
    62       61           1
    62       62           3
    62       63           4
    62       73           0
    62       74           1
    62       75           0
    63       50           3
    63       51           1
    63       52           3
    63       62           4
    63       63           3
    63       64           3
    63       74           1
    63       75           3
    63       76           0
    64       51           1
    64       52           4
    64       53           3
    64       63           4
    64       64           0
    64       65           2
    64       75           0
    64       76           2
    64       77           0
    65       52           1
    65       53           4
    65       54           0
    65       64           1
    65       65           0
    65       66           3
    65       76           2
    65       77           4
    65       78           4
    66       53           1
    66       54           4
    66       55           4
    66       65           2
    66       66           0
    66       67           1
    66       77           3
    66       78           0
    66       79           0
    67       54           1
    67       55           0
    67       56           2
    67       66           3
    67       67           0
    67       68           1
    67       78           1
    67       79           4
    67       80           4
    68       55           1
    68       56           4
    68       57           1
    68       67           4
    68       68           1
    68       69           3
    68       79           1
    68       80           2
    68       81           0
    69       56           4
    69       57           1
    69       58           1
    69       68           3
    69       69           3
    69       70           2
    69       80           1
    69       81           3
    69       82           3
    70       57           4
    70       58           2
    70       59           3
    70       69           3
    70       70           1
    70       71           0
    70       81           2
    70       82           4
    70       83           1
    71       58           4
    71       59           0
    71       60           3
    71       70           4
    71       71           2
    71       72           0
    71       82           1
    71       83           0
    71       84           4
    72       49           2
    72       59           3
    72       60           2
    72       61           2
    72       71           2
    72       72           4
    72       73           3
    72       83           1
    72       84           3
    73       61           4
    73       62           4
    73       72           1
    73       73           3
    73       74           4
    73       84           3
    73       85           1
    73       86           2
    73       96           4
    74       61           4
    74       62           0
    74       63           4
    74       73           0
    74       74           1
    74       75           0
    74       85           1
    74       86           3
    74       87           4
    75       62           0
    75       63           4
    75       64           0
    75       74           4
    75       75           1
    75       76           3
    75       86           0
    75       87           0
    75       88           3
    76       63           0
    76       64           2
    76       65           2
    76       75           4
    76       76           2
    76       77           2
    76       87           4
    76       88           1
    76       89           3
    77       64           2
    77       65           1
    77       66           3
    77       76           1
    77       77           0
    77       78           3
    77       88           1
    77       89           3
    77       90           4
    78       65           1
    78       66           3
    78       67           4
    78       77           3
    78       78           3
    78       79           2
    78       89           1
    78       90           1
    78       91           4
    79       66           3
    79       67           4
    79       68           1
    79       78           2
    79       79           2
    79       80           4
    79       90           3
    79       91           0
    79       92           3
    80       67           1
    80       68           2
    80       69           2
    80       79           0
    80       80           3
    80       81           1
    80       91           3
    80       92           2
    80       93           2
    81       68           1
    81       69           4
    81       70           0
    81       80           2
    81       81           4
    81       82           0
    81       92           1
    81       93           2
    81       94           1
    82       69           0
    82       70           3
    82       71           1
    82       81           3
    82       82           1
    82       83           4
    82       93           2
    82       94           1
    82       95           1
    83       70           1
    83       71           1
    83       72           1
    83       82           1
    83       83           1
    83       84           1
    83       94           3
    83       95           1
    83       96           2
    84       61           2
    84       71           3
    84       72           1
    84       73           2
    84       83           3
    84       84           1
    84       85           3
    84       95           0
    84       96           0
    85       73           1
    85       74           4
    85       84           3
    85       85           0
    85       86           0
    85       96           0
    85       97           3
    85       98           3
    85      108           2
    86       73           1
    86       74           3
    86       75           4
    86       85           4
    86       86           2
    86       87           3
    86       97           4
    86       98           4
    86       99           1
    87       74           0
    87       75           2
    87       76           2
    87       86           4
    87       87           2
    87       88           3
    87       98           1
    87       99           2
    87      100           0
    88       75           3
    88       76           0
    88       77           0
    88       87           0
    88       88           2
    88       89           0
    88       99           1
    88      100           0
    88      101           0
    89       76           1
    89       77           3
    89       78           1
    89       88           4
    89       89           2
    89       90           3
    89      100           3
    89      101           2
    89      102           4
    90       77           1
    90       78           1
    90       79           4
    90       89           4
    90       90           1
    90       91           3
    90      101           2
    90      102           0
    90      103           0
    91       78           4
    91       79           0
    91       80           1
    91       90           2
    91       91           2
    91       92           1
    91      102           1
    91      103           1
    91      104           2
    92       79           0
    92       80           2
    92       81           3
    92       91           3
    92       92           3
    92       93           0
    92      103           4
    92      104           4
    92      105           3
    93       80           1
    93       81           3
    93       82           2
    93       92           4
    93       93           0
    93       94           3
    93      104           4
    93      105           0
    93      106           2
    94       81           0
    94       82           4
    94       83           4
    94       93           0
    94       94           2
    94       95           0
    94      105           3
    94      106           2
    94      107           4
    95       82           4
    95       83           1
    95       84           2
    95       94           3
    95       95           2
    95       96           2
    95      106           3
    95      107           1
    95      108           2
    96       73           2
    96       83           0
    96       84           3
    96       85           2
    96       95           1
    96       96           4
    96       97           0
    96      107           0
    96      108           1
    97       85           4
    97       86           1
    97       96           2
    97       97           4
    97       98           2
    97      108           0
    97      109           3
    97      110           1
    97      120           0
    98       85           0
    98       86           4
    98       87           1
    98       97           4
    98       98           2
    98       99           0
    98      109           0
    98      110           0
    98      111           0
    99       86           2
    99       87           4
    99       88           3
    99       98           1
    99       99           2
    99      100           4
    99      110           2
    99      111           0
    99      112           0
   100       87           4
   100       88           0
   100       89           3
   100       99           4
   100      100           0
   100      101           0
   100      111           4
   100      112           2
   100      113           1
   101       88           0
   101       89           4
   101       90           3
   101      100           1
   101      101           3
   101      102           3
   101      112           3
   101      113           4
   101      114           4
   102       89           2
   102       90           0
   102       91           4
   102      101           2
   102      102           0
   102      103           3
   102      113           3
   102      114           1
   102      115           1
   103       90           4
   103       91           3
   103       92           2
   103      102           0
   103      103           3
   103      104           4
   103      114           2
   103      115           0
   103      116           3
   104       91           4
   104       92           4
   104       93           4
   104      103           1
   104      104           1
   104      105           0
   104      115           3
   104      116           4
   104      117           3
   105       92           0
   105       93           3
   105       94           3
   105      104           3
   105      105           3
   105      106           1
   105      116           2
   105      117           4
   105      118           2
   106       93           3
   106       94           4
   106       95           0
   106      105           2
   106      106           4
   106      107           4
   106      117           4
   106      118           4
   106      119           3
   107       94           1
   107       95           1
   107       96           2
   107      106           2
   107      107           2
   107      108           1
   107      118           4
   107      119           1
   107      120           4
   108       85           3
   108       95           2
   108       96           1
   108       97           1
   108      107           2
   108      108           3
   108      109           1
   108      119           2
   108      120           2
   109       97           4
   109       98           3
   109      108           3
   109      109           4
   109      110           4
   109      120           1
   109      121           1
   109      122           4
   109      132           1
   110       97           1
   110       98           1
   110       99           1
   110      109           1
   110      110           0
   110      111           1
   110      121           0
   110      122           2
   110      123           0
   111       98           1
   111       99           2
   111      100           4
   111      110           4
   111      111           1
   111      112           2
   111      122           1
   111      123           1
   111      124           1
   112       99           2
   112      100           1
   112      101           4
   112      111           1
   112      112           3
   112      113           4
   112      123           1
   112      124           3
   112      125           2
   113      100           4
   113      101           4
   113      102           0
   113      112           1
   113      113           1
   113      114           2
   113      124           2
   113      125           1
   113      126           2
   114      101           1
   114      102           3
   114      103           4
   114      113           4
   114      114           2
   114      115           1
   114      125           1
   114      126           0
   114      127           1
   115      102           3
   115      103           3
   115      104           4
   115      114           1
   115      115           4
   115      116           2
   115      126           0
   115      127           4
   115      128           4
   116      103           2
   116      104           2
   116      105           3
   116      115           4
   116      116           2
   116      117           2
   116      127           0
   116      128           2
   116      129           0
   117      104           2
   117      105           2
   117      106           1
   117      116           0
   117      117           4
   117      118           1
   117      128           4
   117      129           4
   117      130           0
   118      105           1
   118      106           0
   118      107           4
   118      117           0
   118      118           1
   118      119           2
   118      129           3
   118      130           3
   118      131           1
   119      106           1
   119      107           2
   119      108           4
   119      118           2
   119      119           2
   119      120           0
   119      130           1
   119      131           4
   119      132           0
   120       97           4
   120      107           1
   120      108           4
   120      109           4
   120      119           0
   120      120           2
   120      121           0
   120      131           3
   120      132           1
   121      109           3
   121      110           1
   121      120           1
   121      121           1
   121      122           1
   121      132           0
   121      133           2
   121      134           2
   121      144           1
   122      109           3
   122      110           4
   122      111           1
   122      121           3
   122      122           1
   122      123           4
   122      133           0
   122      134           1
   122      135           0
   123      110           0
   123      111           4
   123      112           4
   123      122           0
   123      123           1
   123      124           4
   123      134           0
   123      135           4
   123      136           2
   124      111           3
   124      112           1
   124      113           0
   124      123           0
   124      124           0
   124      125           2
   124      135           1
   124      136           1
   124      137           4
   125      112           4
   125      113           3
   125      114           2
   125      124           3
   125      125           2
   125      126           1
   125      136           1
   125      137           0
   125      138           0
   126      113           2
   126      114           2
   126      115           4
   126      125           0
   126      126           2
   126      127           2
   126      137           1
   126      138           2
   126      139           4
   127      114           2
   127      115           3
   127      116           3
   127      126           0
   127      127           0
   127      128           2
   127      138           0
   127      139           4
   127      140           2
   128      115           2
   128      116           4
   128      117           3
   128      127           3
   128      128           4
   128      129           4
   128      139           0
   128      140           3
   128      141           3
   129      116           3
   129      117           1
   129      118           2
   129      128           4
   129      129           0
   129      130           3
   129      140           0
   129      141           3
   129      142           2
   130      117           1
   130      118           2
   130      119           2
   130      129           3
   130      130           4
   130      131           3
   130      141           2
   130      142           1
   130      143           4
   131      118           4
   131      119           3
   131      120           3
   131      130           1
   131      131           2
   131      132           1
   131      142           0
   131      143           2
   131      144           4
   132      109           3
   132      119           2
   132      120           4
   132      121           4
   132      131           3
   132      132           1
   132      133           4
   132      143           4
   132      144           2
   133        1           4
   133        2           2
   133       12           1
   133      121           2
   133      122           3
   133      132           2
   133      133           3
   133      134           0
   133      144           0
   134        1           0
   134        2           4
   134        3           0
   134      121           0
   134      122           4
   134      123           3
   134      133           0
   134      134           4
   134      135           1
   135        2           3
   135        3           2
   135        4           0
   135      122           4
   135      123           3
   135      124           2
   135      134           0
   135      135           2
   135      136           1
   136        3           1
   136        4           1
   136        5           2
   136      123           0
   136      124           0
   136      125           1
   136      135           0
   136      136           4
   136      137           2
   137        4           1
   137        5           0
   137        6           3
   137      124           0
   137      125           2
   137      126           4
   137      136           4
   137      137           4
   137      138           2
   138        5           1
   138        6           1
   138        7           1
   138      125           4
   138      126           4
   138      127           4
   138      137           1
   138      138           1
   138      139           4
   139        6           4
   139        7           3
   139        8           1
   139      126           0
   139      127           2
   139      128           3
   139      138           3
   139      139           2
   139      140           0
   140        7           0
   140        8           1
   140        9           0
   140      127           0
   140      128           2
   140      129           4
   140      139           1
   140      140           4
   140      141           2
   141        8           3
   141        9           4
   141       10           0
   141      128           0
   141      129           1
   141      130           1
   141      140           1
   141      141           4
   141      142           0
   142        9           2
   142       10           4
   142       11           0
   142      129           1
   142      130           4
   142      131           2
   142      141           3
   142      142           2
   142      143           3
   143       10           4
   143       11           3
   143       12           4
   143      130           1
   143      131           2
   143      132           4
   143      142           0
   143      143           4
   143      144           0
   144        1           1
   144       11           2
   144       12           2
   144      121           1
   144      131           0
   144      132           2
   144      133           3
   144      143           4
   144      144           1

