Chessboard matrixes  Code  1734
    32       33           3
    32       43           2
    32       44           3
    32       45           3
    33       20           3
    33       21           1
    33       22           3
    33       32           2
    33       33           1
    33       34           3
    33       44           3
    33       45           1
    33       46           4
    34       21           1
    34       22           1
    34       23           1
    34       33           0
    34       34           1
    34       35           1
    34       45           1
    34       46           4
    34       47           0
    35       22           0
    35       23           2
    35       24           3
    35       34           2
    35       35           4
    35       36           4
    35       46           3
    35       47           0
    35       48           0
    36       13           3
    36       23           2
    36       24           2
    36       25           0
    36       35           1
    36       36           0
    36       37           3
    36       47           1
    36       48           4
    37       25           1
    37       26           4
    37       36           0
    37       37           4
    37       38           0
    37       48           2
    37       49           0
    37       50           3
    37       60           0
    38       25           3
    38       26           3
    38       27           4
    38       37           1
    38       38           4
    38       39           0
    38       49           1
    38       50           0
    38       51           3
    39       26           0
    39       27           3
    39       28           2
    39       38           0
    39       39           0
    39       40           3
    39       50           2
    39       51           1
    39       52           1
    40       27           3
    40       28           2
    40       29           2
    40       39           4
    40       40           2
    40       41           4
    40       51           4
    40       52           4
    40       53           0
    41       28           3
    41       29           3
    41       30           0
    41       40           2
    41       41           0
    41       42           4
    41       52           1
    41       53           0
    41       54           1
    42       29           2
    42       30           3
    42       31           2
    42       41           3
    42       42           2
    42       43           3
    42       53           1
    42       54           0
    42       55           1
    43       30           4
    43       31           2
    43       32           0
    43       42           4
    43       43           1
    43       44           3
    43       54           1
    43       55           1
    43       56           4
    44       31           2
    44       32           2
    44       33           1
    44       43           2
    44       44           3
    44       45           0
    44       55           0
    44       56           3
    44       57           3
    45       32           4
    45       33           2
    45       34           2
    45       44           2
    45       45           2
    45       46           3
    45       56           2
    45       57           3
    45       58           2
    46       33           0
    46       34           1
    46       35           4
    46       45           2
    46       46           2
    46       47           1
    46       57           3
    46       58           0
    46       59           3
    47       34           3
    47       35           3
    47       36           2
    47       46           4
    47       47           2
    47       48           1
    47       58           3
    47       59           1
    47       60           3
    48       25           4
    48       35           3
    48       36           4
    48       37           2
    48       47           2
    48       48           4
    48       49           2
    48       59           4
    48       60           3
    49       37           3
    49       38           2
    49       48           3
    49       49           0
    49       50           3
    49       60           4
    49       61           3
    49       62           1
    49       72           2
    50       37           3
    50       38           1
    50       39           0
    50       49           3
    50       50           2
    50       51           4
    50       61           3
    50       62           0
    50       63           2
    51       38           3
    51       39           2
    51       40           2
    51       50           1
    51       51           3
    51       52           0
    51       62           1
    51       63           2
    51       64           2
    52       39           1
    52       40           2
    52       41           4
    52       51           1
    52       52           4
    52       53           3
    52       63           0
    52       64           3
    52       65           0
    53       40           2
    53       41           1
    53       42           3
    53       52           0
    53       53           0
    53       54           0
    53       64           2
    53       65           3
    53       66           1
    54       41           0
    54       42           0
    54       43           1
    54       53           4
    54       54           3
    54       55           2
    54       65           0
    54       66           3
    54       67           2
    55       42           4
    55       43           0
    55       44           4
    55       54           2
    55       55           4
    55       56           3
    55       66           1
    55       67           3
    55       68           0
    56       43           2
    56       44           2
    56       45           2
    56       55           2
    56       56           1
    56       57           3
    56       67           4
    56       68           1
    56       69           2
    57       44           1
    57       45           0
    57       46           1
    57       56           2
    57       57           0
    57       58           1
    57       68           0
    57       69           2
    57       70           4
    58       45           1
    58       46           2
    58       47           4
    58       57           3
    58       58           3
    58       59           2
    58       69           3
    58       70           4
    58       71           2
    59       46           2
    59       47           0
    59       48           0
    59       58           3
    59       59           2
    59       60           4
    59       70           0
    59       71           1
    59       72           0
    60       37           2
    60       47           0
    60       48           4
    60       49           1
    60       59           3
    60       60           4
    60       61           1
    60       71           4
    60       72           3
    61       49           4
    61       50           2
    61       60           0
    61       61           3
    61       62           4
    61       72           4
    61       73           1
    61       74           0
    61       84           3
    62       49           0
    62       50           2
    62       51           4
    62       61           3
    62       62           0
    62       63           4
    62       73           2
    62       74           4
    62       75           1
    63       50           0
    63       51           0
    63       52           3
    63       62           2
    63       63           4
    63       64           2
    63       74           3
    63       75           4
    63       76           1
    64       51           4
    64       52           2
    64       53           4
    64       63           1
    64       64           3
    64       65           3
    64       75           4
    64       76           0
    64       77           3
    65       52           4
    65       53           0
    65       54           0
    65       64           2
    65       65           1
    65       66           1
    65       76           1
    65       77           1
    65       78           3
    66       53           0
    66       54           2
    66       55           3
    66       65           4
    66       66           0
    66       67           1
    66       77           3
    66       78           2
    66       79           2
    67       54           3
    67       55           1
    67       56           3
    67       66           0
    67       67           0
    67       68           4
    67       78           4
    67       79           0
    67       80           4
    68       55           0
    68       56           1
    68       57           4
    68       67           4
    68       68           3
    68       69           3
    68       79           1
    68       80           2
    68       81           4
    69       56           2
    69       57           2
    69       58           3
    69       68           4
    69       69           4
    69       70           3
    69       80           4
    69       81           3
    69       82           3
    70       57           2
    70       58           2
    70       59           1
    70       69           0
    70       70           1
    70       71           3
    70       81           1
    70       82           2
    70       83           1
    71       58           4
    71       59           0
    71       60           4
    71       70           1
    71       71           3
    71       72           1
    71       82           1
    71       83           2
    71       84           0
    72       49           2
    72       59           3
    72       60           1
    72       61           0
    72       71           2
    72       72           1
    72       73           2
    72       83           2
    72       84           0
    73       61           2
    73       62           1
    73       72           1
    73       73           4
    73       74           3
    73       84           4
    73       85           2
    73       86           0
    73       96           0
    74       61           1
    74       62           0
    74       63           2
    74       73           3
    74       74           3
    74       75           1
    74       85           4
    74       86           0
    74       87           2
    75       62           4
    75       63           0
    75       64           4
    75       74           2
    75       75           4
    75       76           2
    75       86           4
    75       87           4
    75       88           0
    76       63           4
    76       64           3
    76       65           3
    76       75           2
    76       76           3
    76       77           2
    76       87           1
    76       88           2
    76       89           2
    77       64           4
    77       65           1
    77       66           4
    77       76           0
    77       77           3
    77       78           0
    77       88           0
    77       89           2
    77       90           1
    78       65           1
    78       66           3
    78       67           0
    78       77           4
    78       78           3
    78       79           3
    78       89           3
    78       90           4
    78       91           3
    79       66           0
    79       67           3
    79       68           4
    79       78           4
    79       79           3
    79       80           0
    79       90           2
    79       91           3
    79       92           2
    80       67           3
    80       68           0
    80       69           0
    80       79           0
    80       80           4
    80       81           2
    80       91           0
    80       92           2
    80       93           1
    81       68           1
    81       69           3
    81       70           0
    81       80           3
    81       81           4
    81       82           0
    81       92           1
    81       93           1
    81       94           4
    82       69           0
    82       70           1
    82       71           3
    82       81           1
    82       82           3
    82       83           3
    82       93           1
    82       94           1
    82       95           1
    83       70           4
    83       71           3
    83       72           0
    83       82           3
    83       83           0
    83       84           3
    83       94           1
    83       95           3
    83       96           1
    84       61           0
    84       71           1
    84       72           3
    84       73           0
    84       83           4
    84       84           1
    84       85           1
    84       95           1
    84       96           0
    85       73           1
    85       74           3
    85       84           4
    85       85           4
    85       86           3
    85       96           2
    85       97           3
    85       98           4
    85      108           0
    86       73           3
    86       74           0
    86       75           3
    86       85           2
    86       86           2
    86       87           4
    86       97           0
    86       98           1
    86       99           2
    87       74           3
    87       75           3
    87       76           0
    87       86           2
    87       87           0
    87       88           1
    87       98           1
    87       99           4
    87      100           4
    88       75           3
    88       76           0
    88       77           2
    88       87           4
    88       88           2
    88       89           3
    88       99           4
    88      100           0
    88      101           1
    89       76           4
    89       77           2
    89       78           0
    89       88           4
    89       89           2
    89       90           2
    89      100           1
    89      101           2
    89      102           4
    90       77           1
    90       78           2
    90       79           0
    90       89           0
    90       90           3
    90       91           4
    90      101           4
    90      102           1
    90      103           1
    91       78           1
    91       79           4
    91       80           3
    91       90           1
    91       91           3
    91       92           0
    91      102           2
    91      103           4
    91      104           1
    92       79           3
    92       80           2
    92       81           1
    92       91           3
    92       92           4
    92       93           2
    92      103           2
    92      104           4
    92      105           3
    93       80           1
    93       81           0
    93       82           4
    93       92           2
    93       93           1
    93       94           0
    93      104           1
    93      105           1
    93      106           0
    94       81           4
    94       82           4
    94       83           3
    94       93           4
    94       94           0
    94       95           2
    94      105           3
    94      106           2
    94      107           2
    95       82           3
    95       83           1
    95       84           0
    95       94           3
    95       95           2
    95       96           4
    95      106           4
    95      107           0
    95      108           1
    96       73           3
    96       83           1
    96       84           2
    96       85           3
    96       95           3
    96       96           4
    96       97           4
    96      107           4
    96      108           4
    97       85           4
    97       86           2
    97       96           2
    97       97           0
    97       98           1
    97      108           1
    97      109           0
    97      110           4
    97      120           2
    98       85           1
    98       86           0
    98       87           0
    98       97           3
    98       98           0
    98       99           4
    98      109           0
    98      110           3
    98      111           3
    99       86           3
    99       87           3
    99       88           4
    99       98           1
    99       99           0
    99      100           3
    99      110           0
    99      111           2
    99      112           4
   100       87           4
   100       88           1
   100       89           1
   100       99           0
   100      100           2
   100      101           0
   100      111           2
   100      112           1
   100      113           0
   101       88           3
   101       89           0
   101       90           4
   101      100           1
   101      101           1
   101      102           0
   101      112           2
   101      113           4
   101      114           3
   102       89           0
   102       90           3
   102       91           1
   102      101           3
   102      102           0
   102      103           3
   102      113           0
   102      114           1
   102      115           1
   103       90           3
   103       91           4
   103       92           3
   103      102           1
   103      103           4
   103      104           4
   103      114           2
   103      115           0
   103      116           3
   104       91           2
   104       92           1
   104       93           0
   104      103           3
   104      104           4
   104      105           3
   104      115           2
   104      116           3
   104      117           1
   105       92           3
   105       93           3
   105       94           2
   105      104           1
   105      105           4
   105      106           3
   105      116           1
   105      117           0
   105      118           4
   106       93           0
   106       94           0
   106       95           4
   106      105           1
   106      106           3
   106      107           2
   106      117           0
   106      118           3
   106      119           0
   107       94           2
   107       95           4
   107       96           0
   107      106           1
   107      107           3
   107      108           1
   107      118           2
   107      119           0
   107      120           2
   108       85           2
   108       95           4
   108       96           1
   108       97           4
   108      107           3
   108      108           2
   108      109           3
   108      119           3
   108      120           1
   109       97           4
   109       98           0
   109      108           1
   109      109           3
   109      110           1
   109      120           0
   109      121           0
   109      122           3
   109      132           4
   110       97           1
   110       98           0
   110       99           0
   110      109           4
   110      110           1
   110      111           2
   110      121           0
   110      122           2
   110      123           3
   111       98           2
   111       99           2
   111      100           0
   111      110           4
   111      111           1
   111      112           0
   111      122           0
   111      123           0
   111      124           3
   112       99           3
   112      100           1
   112      101           4
   112      111           1
   112      112           0
   112      113           3
   112      123           3
   112      124           0
   112      125           0
   113      100           0
   113      101           1
   113      102           2
   113      112           1
   113      113           1
   113      114           4
   113      124           1
   113      125           1
   113      126           4
   114      101           2
   114      102           4
   114      103           3
   114      113           1
   114      114           2
   114      115           0
   114      125           4
   114      126           1
   114      127           2
   115      102           1
   115      103           2
   115      104           0
   115      114           3
   115      115           1
   115      116           3
   115      126           3
   115      127           3
   115      128           0
   116      103           0
   116      104           0
   116      105           1
   116      115           1
   116      116           2
   116      117           4
   116      127           2
   116      128           4
   116      129           4
   117      104           1
   117      105           3
   117      106           0
   117      116           1
   117      117           0
   117      118           4
   117      128           4
   117      129           0
   117      130           3
   118      105           2
   118      106           1
   118      107           3
   118      117           0
   118      118           1
   118      119           2
   118      129           1
   118      130           1
   118      131           2
   119      106           3
   119      107           2
   119      108           1
   119      118           4
   119      119           1
   119      120           4
   119      130           3
   119      131           3
   119      132           2
   120       97           1
   120      107           2
   120      108           1
   120      109           3
   120      119           2
   120      120           2
   120      121           4
   120      131           3
   120      132           2
   121      109           1
   121      110           3
   121      120           0
   121      121           0
   121      122           1
   121      132           3
   121      133           4
   121      134           0
   121      144           2
   122      109           2
   122      110           0
   122      111           4
   122      121           3
   122      122           3
   122      123           4
   122      133           4
   122      134           3
   122      135           3
   123      110           3
   123      111           1
   123      112           4
   123      122           3
   123      123           2
   123      124           3
   123      134           0
   123      135           0
   123      136           1
   124      111           2
   124      112           0
   124      113           3
   124      123           3
   124      124           1
   124      125           3
   124      135           1
   124      136           2
   124      137           1
   125      112           0
   125      113           1
   125      114           4
   125      124           2
   125      125           4
   125      126           0
   125      136           4
   125      137           3
   125      138           1
   126      113           1
   126      114           4
   126      115           1
   126      125           4
   126      126           1
   126      127           4
   126      137           3
   126      138           1
   126      139           4
   127      114           4
   127      115           4
   127      116           0
   127      126           0
   127      127           2
   127      128           0
   127      138           0
   127      139           1
   127      140           3
   128      115           2
   128      116           4
   128      117           3
   128      127           0
   128      128           4
   128      129           0
   128      139           1
   128      140           3
   128      141           3
   129      116           4
   129      117           0
   129      118           4
   129      128           3
   129      129           2
   129      130           4
   129      140           1
   129      141           4
   129      142           4
   130      117           3
   130      118           0
   130      119           2
   130      129           4
   130      130           2
   130      131           3
   130      141           3
   130      142           1
   130      143           4
   131      118           4
   131      119           4
   131      120           4
   131      130           1
   131      131           0
   131      132           2
   131      142           1
   131      143           3
   131      144           4
   132      109           1
   132      119           1
   132      120           3
   132      121           0
   132      131           4
   132      132           3
   132      133           3
   132      143           2
   132      144           2
   133        1           3
   133        2           2
   133       12           4
   133      121           4
   133      122           3
   133      132           3
   133      133           3
   133      134           1
   133      144           3
   134        1           4
   134        2           0
   134        3           1
   134      121           1
   134      122           3
   134      123           2
   134      133           3
   134      134           4
   134      135           1
   135        2           3
   135        3           0
   135        4           1
   135      122           2
   135      123           1
   135      124           1
   135      134           2
   135      135           3
   135      136           2
   136        3           4
   136        4           4
   136        5           2
   136      123           1
   136      124           1
   136      125           2
   136      135           1
   136      136           1
   136      137           3
   137        4           3
   137        5           1
   137        6           3
   137      124           4
   137      125           4
   137      126           4
   137      136           3
   137      137           1
   137      138           4
   138        5           2
   138        6           1
   138        7           0
   138      125           1
   138      126           1
   138      127           0
   138      137           0
   138      138           4
   138      139           0
   139        6           0
   139        7           4
   139        8           0
   139      126           0
   139      127           1
   139      128           2
   139      138           2
   139      139           1
   139      140           1
   140        7           1
   140        8           4
   140        9           3
   140      127           1
   140      128           0
   140      129           0
   140      139           0
   140      140           1
   140      141           1
   141        8           0
   141        9           3
   141       10           3
   141      128           3
   141      129           2
   141      130           3
   141      140           3
   141      141           1
   141      142           2
   142        9           4
   142       10           1
   142       11           0
   142      129           3
   142      130           4
   142      131           1
   142      141           2
   142      142           0
   142      143           1
   143       10           3
   143       11           0
   143       12           2
   143      130           2
   143      131           4
   143      132           3
   143      142           0
   143      143           0
   143      144           3
   144        1           0
   144       11           2
   144       12           4
   144      121           3
   144      131           0
   144      132           0
   144      133           0
   144      143           3
   144      144           2

