Chessboard matrixes  Code   334
    32       33           1
    32       43           0
    32       44           4
    32       45           2
    33       20           2
    33       21           4
    33       22           3
    33       32           0
    33       33           2
    33       34           0
    33       44           2
    33       45           0
    33       46           4
    34       21           1
    34       22           0
    34       23           3
    34       33           4
    34       34           2
    34       35           4
    34       45           1
    34       46           4
    34       47           2
    35       22           4
    35       23           1
    35       24           2
    35       34           0
    35       35           2
    35       36           3
    35       46           3
    35       47           3
    35       48           3
    36       13           1
    36       23           4
    36       24           3
    36       25           3
    36       35           0
    36       36           0
    36       37           1
    36       47           0
    36       48           0
    37       25           0
    37       26           4
    37       36           2
    37       37           2
    37       38           2
    37       48           1
    37       49           2
    37       50           1
    37       60           3
    38       25           2
    38       26           3
    38       27           1
    38       37           2
    38       38           1
    38       39           1
    38       49           1
    38       50           1
    38       51           0
    39       26           4
    39       27           2
    39       28           2
    39       38           1
    39       39           3
    39       40           1
    39       50           0
    39       51           0
    39       52           2
    40       27           3
    40       28           2
    40       29           1
    40       39           4
    40       40           3
    40       41           4
    40       51           0
    40       52           4
    40       53           1
    41       28           0
    41       29           0
    41       30           0
    41       40           0
    41       41           3
    41       42           2
    41       52           4
    41       53           2
    41       54           2
    42       29           1
    42       30           3
    42       31           4
    42       41           2
    42       42           3
    42       43           3
    42       53           4
    42       54           0
    42       55           3
    43       30           3
    43       31           0
    43       32           2
    43       42           1
    43       43           3
    43       44           0
    43       54           2
    43       55           0
    43       56           1
    44       31           4
    44       32           3
    44       33           4
    44       43           3
    44       44           3
    44       45           3
    44       55           1
    44       56           4
    44       57           3
    45       32           2
    45       33           3
    45       34           4
    45       44           4
    45       45           1
    45       46           4
    45       56           1
    45       57           4
    45       58           4
    46       33           3
    46       34           0
    46       35           4
    46       45           4
    46       46           1
    46       47           2
    46       57           1
    46       58           1
    46       59           4
    47       34           0
    47       35           2
    47       36           4
    47       46           1
    47       47           4
    47       48           0
    47       58           1
    47       59           1
    47       60           0
    48       25           1
    48       35           3
    48       36           2
    48       37           1
    48       47           2
    48       48           3
    48       49           4
    48       59           1
    48       60           4
    49       37           1
    49       38           3
    49       48           2
    49       49           1
    49       50           4
    49       60           4
    49       61           3
    49       62           4
    49       72           2
    50       37           2
    50       38           4
    50       39           1
    50       49           4
    50       50           4
    50       51           0
    50       61           1
    50       62           4
    50       63           4
    51       38           1
    51       39           3
    51       40           0
    51       50           3
    51       51           1
    51       52           0
    51       62           4
    51       63           1
    51       64           0
    52       39           3
    52       40           2
    52       41           4
    52       51           3
    52       52           4
    52       53           4
    52       63           2
    52       64           1
    52       65           0
    53       40           4
    53       41           1
    53       42           0
    53       52           4
    53       53           3
    53       54           2
    53       64           1
    53       65           2
    53       66           3
    54       41           4
    54       42           3
    54       43           3
    54       53           0
    54       54           0
    54       55           1
    54       65           3
    54       66           2
    54       67           4
    55       42           2
    55       43           0
    55       44           4
    55       54           3
    55       55           4
    55       56           0
    55       66           2
    55       67           2
    55       68           0
    56       43           1
    56       44           0
    56       45           1
    56       55           2
    56       56           1
    56       57           4
    56       67           4
    56       68           3
    56       69           1
    57       44           1
    57       45           3
    57       46           2
    57       56           1
    57       57           2
    57       58           0
    57       68           1
    57       69           3
    57       70           0
    58       45           0
    58       46           3
    58       47           2
    58       57           3
    58       58           2
    58       59           1
    58       69           2
    58       70           0
    58       71           4
    59       46           2
    59       47           3
    59       48           2
    59       58           3
    59       59           0
    59       60           2
    59       70           0
    59       71           0
    59       72           3
    60       37           3
    60       47           3
    60       48           2
    60       49           0
    60       59           2
    60       60           1
    60       61           4
    60       71           4
    60       72           0
    61       49           4
    61       50           1
    61       60           4
    61       61           1
    61       62           2
    61       72           4
    61       73           4
    61       74           1
    61       84           4
    62       49           2
    62       50           4
    62       51           1
    62       61           4
    62       62           0
    62       63           4
    62       73           0
    62       74           3
    62       75           2
    63       50           3
    63       51           3
    63       52           0
    63       62           0
    63       63           4
    63       64           2
    63       74           1
    63       75           1
    63       76           1
    64       51           3
    64       52           4
    64       53           2
    64       63           2
    64       64           1
    64       65           1
    64       75           1
    64       76           2
    64       77           0
    65       52           0
    65       53           1
    65       54           3
    65       64           4
    65       65           3
    65       66           0
    65       76           4
    65       77           3
    65       78           3
    66       53           1
    66       54           3
    66       55           2
    66       65           4
    66       66           3
    66       67           3
    66       77           3
    66       78           2
    66       79           2
    67       54           3
    67       55           2
    67       56           0
    67       66           0
    67       67           4
    67       68           1
    67       78           2
    67       79           2
    67       80           2
    68       55           0
    68       56           4
    68       57           0
    68       67           1
    68       68           1
    68       69           3
    68       79           2
    68       80           0
    68       81           4
    69       56           2
    69       57           4
    69       58           4
    69       68           4
    69       69           0
    69       70           1
    69       80           2
    69       81           3
    69       82           0
    70       57           0
    70       58           2
    70       59           2
    70       69           4
    70       70           4
    70       71           0
    70       81           0
    70       82           3
    70       83           4
    71       58           4
    71       59           1
    71       60           3
    71       70           3
    71       71           0
    71       72           4
    71       82           2
    71       83           4
    71       84           0
    72       49           0
    72       59           0
    72       60           0
    72       61           1
    72       71           1
    72       72           3
    72       73           2
    72       83           4
    72       84           0
    73       61           1
    73       62           2
    73       72           3
    73       73           0
    73       74           1
    73       84           0
    73       85           4
    73       86           0
    73       96           1
    74       61           2
    74       62           1
    74       63           4
    74       73           3
    74       74           3
    74       75           1
    74       85           4
    74       86           4
    74       87           4
    75       62           1
    75       63           1
    75       64           1
    75       74           0
    75       75           1
    75       76           1
    75       86           1
    75       87           4
    75       88           0
    76       63           4
    76       64           3
    76       65           4
    76       75           0
    76       76           4
    76       77           3
    76       87           1
    76       88           2
    76       89           2
    77       64           3
    77       65           0
    77       66           2
    77       76           4
    77       77           4
    77       78           4
    77       88           4
    77       89           1
    77       90           0
    78       65           3
    78       66           0
    78       67           3
    78       77           1
    78       78           1
    78       79           4
    78       89           2
    78       90           3
    78       91           1
    79       66           4
    79       67           0
    79       68           3
    79       78           3
    79       79           2
    79       80           4
    79       90           2
    79       91           4
    79       92           3
    80       67           2
    80       68           0
    80       69           2
    80       79           3
    80       80           1
    80       81           0
    80       91           2
    80       92           0
    80       93           4
    81       68           4
    81       69           4
    81       70           4
    81       80           4
    81       81           0
    81       82           4
    81       92           1
    81       93           2
    81       94           1
    82       69           1
    82       70           3
    82       71           4
    82       81           1
    82       82           4
    82       83           2
    82       93           4
    82       94           4
    82       95           4
    83       70           4
    83       71           1
    83       72           4
    83       82           4
    83       83           2
    83       84           1
    83       94           1
    83       95           0
    83       96           3
    84       61           1
    84       71           4
    84       72           4
    84       73           3
    84       83           1
    84       84           1
    84       85           0
    84       95           1
    84       96           4
    85       73           3
    85       74           1
    85       84           1
    85       85           4
    85       86           1
    85       96           3
    85       97           1
    85       98           0
    85      108           4
    86       73           1
    86       74           0
    86       75           0
    86       85           3
    86       86           0
    86       87           4
    86       97           0
    86       98           0
    86       99           2
    87       74           3
    87       75           0
    87       76           4
    87       86           2
    87       87           2
    87       88           3
    87       98           1
    87       99           4
    87      100           0
    88       75           2
    88       76           1
    88       77           2
    88       87           0
    88       88           4
    88       89           4
    88       99           4
    88      100           0
    88      101           4
    89       76           4
    89       77           0
    89       78           3
    89       88           1
    89       89           4
    89       90           2
    89      100           4
    89      101           2
    89      102           1
    90       77           1
    90       78           1
    90       79           2
    90       89           2
    90       90           3
    90       91           4
    90      101           1
    90      102           1
    90      103           1
    91       78           0
    91       79           0
    91       80           1
    91       90           4
    91       91           1
    91       92           0
    91      102           0
    91      103           4
    91      104           3
    92       79           0
    92       80           1
    92       81           0
    92       91           2
    92       92           1
    92       93           4
    92      103           4
    92      104           1
    92      105           2
    93       80           0
    93       81           2
    93       82           4
    93       92           0
    93       93           3
    93       94           0
    93      104           2
    93      105           0
    93      106           4
    94       81           4
    94       82           4
    94       83           2
    94       93           1
    94       94           1
    94       95           2
    94      105           4
    94      106           2
    94      107           2
    95       82           3
    95       83           4
    95       84           1
    95       94           2
    95       95           4
    95       96           4
    95      106           3
    95      107           3
    95      108           3
    96       73           4
    96       83           1
    96       84           3
    96       85           1
    96       95           1
    96       96           0
    96       97           0
    96      107           4
    96      108           4
    97       85           4
    97       86           1
    97       96           2
    97       97           4
    97       98           3
    97      108           3
    97      109           1
    97      110           2
    97      120           1
    98       85           2
    98       86           0
    98       87           4
    98       97           4
    98       98           2
    98       99           4
    98      109           0
    98      110           0
    98      111           0
    99       86           2
    99       87           4
    99       88           1
    99       98           4
    99       99           0
    99      100           3
    99      110           2
    99      111           0
    99      112           0
   100       87           1
   100       88           2
   100       89           3
   100       99           2
   100      100           2
   100      101           2
   100      111           1
   100      112           3
   100      113           4
   101       88           2
   101       89           1
   101       90           4
   101      100           0
   101      101           4
   101      102           2
   101      112           3
   101      113           4
   101      114           4
   102       89           4
   102       90           4
   102       91           2
   102      101           0
   102      102           3
   102      103           1
   102      113           0
   102      114           3
   102      115           4
   103       90           2
   103       91           4
   103       92           2
   103      102           0
   103      103           2
   103      104           4
   103      114           1
   103      115           1
   103      116           4
   104       91           2
   104       92           3
   104       93           0
   104      103           4
   104      104           0
   104      105           4
   104      115           0
   104      116           3
   104      117           3
   105       92           0
   105       93           3
   105       94           2
   105      104           3
   105      105           4
   105      106           4
   105      116           2
   105      117           1
   105      118           1
   106       93           4
   106       94           2
   106       95           2
   106      105           0
   106      106           4
   106      107           2
   106      117           1
   106      118           4
   106      119           0
   107       94           1
   107       95           4
   107       96           0
   107      106           4
   107      107           2
   107      108           4
   107      118           0
   107      119           3
   107      120           1
   108       85           4
   108       95           3
   108       96           2
   108       97           2
   108      107           3
   108      108           3
   108      109           0
   108      119           2
   108      120           3
   109       97           1
   109       98           2
   109      108           2
   109      109           4
   109      110           2
   109      120           2
   109      121           3
   109      122           4
   109      132           2
   110       97           0
   110       98           4
   110       99           0
   110      109           0
   110      110           2
   110      111           1
   110      121           1
   110      122           3
   110      123           3
   111       98           3
   111       99           2
   111      100           3
   111      110           3
   111      111           0
   111      112           2
   111      122           1
   111      123           0
   111      124           2
   112       99           3
   112      100           3
   112      101           4
   112      111           4
   112      112           4
   112      113           1
   112      123           4
   112      124           4
   112      125           0
   113      100           2
   113      101           4
   113      102           3
   113      112           2
   113      113           3
   113      114           2
   113      124           2
   113      125           3
   113      126           2
   114      101           1
   114      102           0
   114      103           0
   114      113           1
   114      114           4
   114      115           1
   114      125           0
   114      126           4
   114      127           3
   115      102           3
   115      103           3
   115      104           2
   115      114           1
   115      115           3
   115      116           3
   115      126           3
   115      127           2
   115      128           1
   116      103           4
   116      104           3
   116      105           2
   116      115           4
   116      116           1
   116      117           3
   116      127           4
   116      128           3
   116      129           4
   117      104           4
   117      105           2
   117      106           0
   117      116           1
   117      117           0
   117      118           1
   117      128           1
   117      129           3
   117      130           2
   118      105           2
   118      106           1
   118      107           2
   118      117           2
   118      118           3
   118      119           2
   118      129           4
   118      130           2
   118      131           2
   119      106           2
   119      107           4
   119      108           1
   119      118           3
   119      119           2
   119      120           4
   119      130           4
   119      131           0
   119      132           2
   120       97           4
   120      107           0
   120      108           0
   120      109           2
   120      119           4
   120      120           2
   120      121           0
   120      131           4
   120      132           4
   121      109           4
   121      110           4
   121      120           4
   121      121           1
   121      122           1
   121      132           4
   121      133           0
   121      134           1
   121      144           0
   122      109           3
   122      110           1
   122      111           0
   122      121           2
   122      122           0
   122      123           4
   122      133           1
   122      134           2
   122      135           1
   123      110           3
   123      111           4
   123      112           1
   123      122           4
   123      123           0
   123      124           1
   123      134           4
   123      135           3
   123      136           1
   124      111           1
   124      112           1
   124      113           4
   124      123           3
   124      124           2
   124      125           1
   124      135           3
   124      136           2
   124      137           1
   125      112           3
   125      113           4
   125      114           4
   125      124           4
   125      125           1
   125      126           2
   125      136           3
   125      137           0
   125      138           3
   126      113           3
   126      114           1
   126      115           3
   126      125           3
   126      126           3
   126      127           2
   126      137           2
   126      138           3
   126      139           0
   127      114           4
   127      115           3
   127      116           0
   127      126           0
   127      127           0
   127      128           1
   127      138           3
   127      139           3
   127      140           4
   128      115           0
   128      116           4
   128      117           4
   128      127           1
   128      128           2
   128      129           4
   128      139           0
   128      140           0
   128      141           3
   129      116           3
   129      117           2
   129      118           1
   129      128           1
   129      129           4
   129      130           3
   129      140           2
   129      141           0
   129      142           1
   130      117           1
   130      118           4
   130      119           3
   130      129           3
   130      130           1
   130      131           1
   130      141           4
   130      142           3
   130      143           3
   131      118           2
   131      119           4
   131      120           4
   131      130           1
   131      131           3
   131      132           4
   131      142           4
   131      143           0
   131      144           0
   132      109           2
   132      119           1
   132      120           1
   132      121           0
   132      131           0
   132      132           3
   132      133           4
   132      143           3
   132      144           2
   133        1           4
   133        2           4
   133       12           2
   133      121           0
   133      122           1
   133      132           4
   133      133           4
   133      134           2
   133      144           2
   134        1           0
   134        2           4
   134        3           1
   134      121           3
   134      122           2
   134      123           1
   134      133           2
   134      134           4
   134      135           2
   135        2           0
   135        3           0
   135        4           2
   135      122           0
   135      123           2
   135      124           1
   135      134           4
   135      135           0
   135      136           1
   136        3           0
   136        4           2
   136        5           0
   136      123           1
   136      124           3
   136      125           4
   136      135           3
   136      136           1
   136      137           0
   137        4           4
   137        5           1
   137        6           0
   137      124           2
   137      125           2
   137      126           0
   137      136           0
   137      137           1
   137      138           0
   138        5           4
   138        6           4
   138        7           3
   138      125           1
   138      126           4
   138      127           4
   138      137           4
   138      138           0
   138      139           0
   139        6           3
   139        7           0
   139        8           1
   139      126           2
   139      127           1
   139      128           4
   139      138           4
   139      139           2
   139      140           4
   140        7           3
   140        8           4
   140        9           2
   140      127           0
   140      128           4
   140      129           2
   140      139           1
   140      140           0
   140      141           2
   141        8           0
   141        9           2
   141       10           2
   141      128           0
   141      129           2
   141      130           4
   141      140           2
   141      141           3
   141      142           3
   142        9           2
   142       10           0
   142       11           4
   142      129           2
   142      130           3
   142      131           2
   142      141           4
   142      142           2
   142      143           4
   143       10           4
   143       11           0
   143       12           4
   143      130           3
   143      131           4
   143      132           3
   143      142           1
   143      143           4
   143      144           1
   144        1           2
   144       11           2
   144       12           4
   144      121           2
   144      131           2
   144      132           3
   144      133           2
   144      143           4
   144      144           4

