Chessboard matrixes  Code  1234
    32       33           3
    32       43           1
    32       44           0
    32       45           3
    33       20           0
    33       21           0
    33       22           4
    33       32           4
    33       33           4
    33       34           1
    33       44           4
    33       45           0
    33       46           0
    34       21           0
    34       22           2
    34       23           4
    34       33           1
    34       34           3
    34       35           3
    34       45           4
    34       46           1
    34       47           0
    35       22           1
    35       23           2
    35       24           2
    35       34           1
    35       35           1
    35       36           0
    35       46           2
    35       47           1
    35       48           4
    36       13           3
    36       23           2
    36       24           4
    36       25           0
    36       35           4
    36       36           2
    36       37           3
    36       47           4
    36       48           3
    37       25           0
    37       26           0
    37       36           2
    37       37           0
    37       38           1
    37       48           2
    37       49           4
    37       50           0
    37       60           2
    38       25           4
    38       26           2
    38       27           3
    38       37           4
    38       38           4
    38       39           0
    38       49           3
    38       50           4
    38       51           4
    39       26           1
    39       27           0
    39       28           1
    39       38           2
    39       39           4
    39       40           1
    39       50           1
    39       51           2
    39       52           3
    40       27           4
    40       28           4
    40       29           0
    40       39           0
    40       40           1
    40       41           3
    40       51           3
    40       52           0
    40       53           3
    41       28           0
    41       29           1
    41       30           0
    41       40           2
    41       41           0
    41       42           4
    41       52           1
    41       53           3
    41       54           2
    42       29           0
    42       30           3
    42       31           4
    42       41           1
    42       42           0
    42       43           1
    42       53           1
    42       54           4
    42       55           2
    43       30           2
    43       31           1
    43       32           1
    43       42           1
    43       43           2
    43       44           2
    43       54           4
    43       55           3
    43       56           2
    44       31           3
    44       32           3
    44       33           2
    44       43           0
    44       44           3
    44       45           2
    44       55           1
    44       56           1
    44       57           4
    45       32           0
    45       33           0
    45       34           1
    45       44           2
    45       45           1
    45       46           1
    45       56           4
    45       57           2
    45       58           1
    46       33           4
    46       34           2
    46       35           3
    46       45           3
    46       46           3
    46       47           1
    46       57           3
    46       58           1
    46       59           2
    47       34           4
    47       35           1
    47       36           3
    47       46           3
    47       47           0
    47       48           4
    47       58           3
    47       59           4
    47       60           4
    48       25           1
    48       35           0
    48       36           1
    48       37           2
    48       47           1
    48       48           3
    48       49           2
    48       59           3
    48       60           4
    49       37           1
    49       38           2
    49       48           0
    49       49           4
    49       50           2
    49       60           0
    49       61           4
    49       62           0
    49       72           2
    50       37           3
    50       38           0
    50       39           0
    50       49           1
    50       50           3
    50       51           2
    50       61           3
    50       62           2
    50       63           3
    51       38           4
    51       39           3
    51       40           0
    51       50           1
    51       51           2
    51       52           3
    51       62           2
    51       63           2
    51       64           0
    52       39           0
    52       40           4
    52       41           0
    52       51           0
    52       52           2
    52       53           1
    52       63           2
    52       64           0
    52       65           3
    53       40           3
    53       41           0
    53       42           1
    53       52           4
    53       53           2
    53       54           3
    53       64           1
    53       65           0
    53       66           3
    54       41           2
    54       42           3
    54       43           3
    54       53           0
    54       54           3
    54       55           1
    54       65           4
    54       66           1
    54       67           1
    55       42           4
    55       43           4
    55       44           2
    55       54           0
    55       55           0
    55       56           1
    55       66           0
    55       67           2
    55       68           2
    56       43           2
    56       44           1
    56       45           1
    56       55           2
    56       56           3
    56       57           4
    56       67           1
    56       68           3
    56       69           2
    57       44           4
    57       45           0
    57       46           3
    57       56           1
    57       57           4
    57       58           0
    57       68           4
    57       69           2
    57       70           3
    58       45           2
    58       46           2
    58       47           3
    58       57           4
    58       58           4
    58       59           4
    58       69           2
    58       70           2
    58       71           2
    59       46           1
    59       47           4
    59       48           3
    59       58           2
    59       59           1
    59       60           4
    59       70           3
    59       71           3
    59       72           0
    60       37           0
    60       47           3
    60       48           3
    60       49           1
    60       59           2
    60       60           0
    60       61           3
    60       71           2
    60       72           0
    61       49           1
    61       50           3
    61       60           2
    61       61           3
    61       62           2
    61       72           1
    61       73           4
    61       74           3
    61       84           1
    62       49           0
    62       50           0
    62       51           2
    62       61           1
    62       62           3
    62       63           3
    62       73           2
    62       74           1
    62       75           3
    63       50           0
    63       51           1
    63       52           0
    63       62           3
    63       63           0
    63       64           1
    63       74           3
    63       75           1
    63       76           2
    64       51           0
    64       52           2
    64       53           3
    64       63           0
    64       64           4
    64       65           2
    64       75           0
    64       76           1
    64       77           3
    65       52           3
    65       53           2
    65       54           4
    65       64           1
    65       65           0
    65       66           3
    65       76           3
    65       77           0
    65       78           3
    66       53           0
    66       54           1
    66       55           1
    66       65           2
    66       66           2
    66       67           3
    66       77           3
    66       78           4
    66       79           4
    67       54           1
    67       55           3
    67       56           0
    67       66           2
    67       67           3
    67       68           0
    67       78           0
    67       79           3
    67       80           2
    68       55           4
    68       56           1
    68       57           4
    68       67           2
    68       68           3
    68       69           2
    68       79           2
    68       80           0
    68       81           3
    69       56           0
    69       57           0
    69       58           2
    69       68           1
    69       69           1
    69       70           2
    69       80           1
    69       81           3
    69       82           0
    70       57           3
    70       58           2
    70       59           0
    70       69           1
    70       70           3
    70       71           2
    70       81           0
    70       82           0
    70       83           3
    71       58           0
    71       59           1
    71       60           4
    71       70           0
    71       71           1
    71       72           0
    71       82           2
    71       83           1
    71       84           2
    72       49           0
    72       59           1
    72       60           3
    72       61           4
    72       71           0
    72       72           0
    72       73           2
    72       83           0
    72       84           2
    73       61           4
    73       62           3
    73       72           2
    73       73           1
    73       74           0
    73       84           1
    73       85           1
    73       86           3
    73       96           1
    74       61           3
    74       62           1
    74       63           2
    74       73           1
    74       74           0
    74       75           2
    74       85           1
    74       86           1
    74       87           2
    75       62           0
    75       63           2
    75       64           1
    75       74           3
    75       75           4
    75       76           0
    75       86           4
    75       87           3
    75       88           2
    76       63           3
    76       64           0
    76       65           0
    76       75           2
    76       76           0
    76       77           2
    76       87           3
    76       88           3
    76       89           2
    77       64           0
    77       65           0
    77       66           3
    77       76           3
    77       77           2
    77       78           0
    77       88           3
    77       89           0
    77       90           2
    78       65           3
    78       66           4
    78       67           3
    78       77           1
    78       78           2
    78       79           0
    78       89           0
    78       90           1
    78       91           4
    79       66           0
    79       67           4
    79       68           1
    79       78           0
    79       79           4
    79       80           4
    79       90           1
    79       91           2
    79       92           3
    80       67           4
    80       68           3
    80       69           0
    80       79           3
    80       80           2
    80       81           0
    80       91           4
    80       92           0
    80       93           3
    81       68           4
    81       69           3
    81       70           0
    81       80           1
    81       81           0
    81       82           3
    81       92           0
    81       93           1
    81       94           0
    82       69           2
    82       70           1
    82       71           1
    82       81           4
    82       82           1
    82       83           1
    82       93           3
    82       94           3
    82       95           4
    83       70           2
    83       71           4
    83       72           3
    83       82           1
    83       83           0
    83       84           3
    83       94           3
    83       95           2
    83       96           3
    84       61           3
    84       71           2
    84       72           1
    84       73           1
    84       83           2
    84       84           2
    84       85           3
    84       95           2
    84       96           4
    85       73           4
    85       74           0
    85       84           1
    85       85           3
    85       86           0
    85       96           0
    85       97           1
    85       98           1
    85      108           3
    86       73           3
    86       74           2
    86       75           0
    86       85           0
    86       86           1
    86       87           0
    86       97           1
    86       98           2
    86       99           3
    87       74           0
    87       75           1
    87       76           1
    87       86           0
    87       87           0
    87       88           1
    87       98           0
    87       99           1
    87      100           4
    88       75           2
    88       76           1
    88       77           4
    88       87           4
    88       88           3
    88       89           2
    88       99           3
    88      100           1
    88      101           0
    89       76           1
    89       77           4
    89       78           2
    89       88           0
    89       89           4
    89       90           1
    89      100           3
    89      101           2
    89      102           1
    90       77           0
    90       78           2
    90       79           3
    90       89           3
    90       90           4
    90       91           0
    90      101           3
    90      102           2
    90      103           3
    91       78           2
    91       79           0
    91       80           2
    91       90           3
    91       91           2
    91       92           4
    91      102           1
    91      103           2
    91      104           2
    92       79           3
    92       80           1
    92       81           2
    92       91           2
    92       92           1
    92       93           1
    92      103           2
    92      104           1
    92      105           3
    93       80           0
    93       81           3
    93       82           1
    93       92           2
    93       93           4
    93       94           2
    93      104           4
    93      105           2
    93      106           2
    94       81           3
    94       82           4
    94       83           1
    94       93           0
    94       94           4
    94       95           4
    94      105           4
    94      106           1
    94      107           0
    95       82           1
    95       83           3
    95       84           4
    95       94           1
    95       95           4
    95       96           2
    95      106           4
    95      107           2
    95      108           2
    96       73           0
    96       83           2
    96       84           2
    96       85           2
    96       95           4
    96       96           0
    96       97           4
    96      107           3
    96      108           2
    97       85           4
    97       86           2
    97       96           3
    97       97           0
    97       98           2
    97      108           4
    97      109           3
    97      110           1
    97      120           3
    98       85           3
    98       86           1
    98       87           3
    98       97           3
    98       98           0
    98       99           3
    98      109           4
    98      110           3
    98      111           3
    99       86           4
    99       87           2
    99       88           2
    99       98           4
    99       99           4
    99      100           1
    99      110           1
    99      111           3
    99      112           4
   100       87           1
   100       88           2
   100       89           1
   100       99           3
   100      100           4
   100      101           2
   100      111           0
   100      112           2
   100      113           4
   101       88           4
   101       89           1
   101       90           4
   101      100           0
   101      101           2
   101      102           4
   101      112           2
   101      113           0
   101      114           2
   102       89           1
   102       90           1
   102       91           0
   102      101           0
   102      102           2
   102      103           1
   102      113           2
   102      114           3
   102      115           4
   103       90           1
   103       91           0
   103       92           3
   103      102           1
   103      103           3
   103      104           3
   103      114           1
   103      115           1
   103      116           0
   104       91           1
   104       92           4
   104       93           2
   104      103           1
   104      104           3
   104      105           2
   104      115           3
   104      116           2
   104      117           1
   105       92           2
   105       93           3
   105       94           1
   105      104           1
   105      105           4
   105      106           1
   105      116           1
   105      117           2
   105      118           2
   106       93           0
   106       94           3
   106       95           1
   106      105           4
   106      106           4
   106      107           0
   106      117           2
   106      118           3
   106      119           2
   107       94           1
   107       95           2
   107       96           4
   107      106           3
   107      107           4
   107      108           3
   107      118           3
   107      119           3
   107      120           4
   108       85           4
   108       95           4
   108       96           3
   108       97           0
   108      107           0
   108      108           3
   108      109           3
   108      119           3
   108      120           2
   109       97           1
   109       98           4
   109      108           0
   109      109           3
   109      110           4
   109      120           1
   109      121           2
   109      122           3
   109      132           0
   110       97           0
   110       98           4
   110       99           3
   110      109           3
   110      110           3
   110      111           3
   110      121           1
   110      122           4
   110      123           1
   111       98           0
   111       99           2
   111      100           4
   111      110           4
   111      111           0
   111      112           0
   111      122           4
   111      123           4
   111      124           3
   112       99           3
   112      100           3
   112      101           4
   112      111           3
   112      112           1
   112      113           4
   112      123           1
   112      124           1
   112      125           3
   113      100           2
   113      101           1
   113      102           0
   113      112           2
   113      113           3
   113      114           3
   113      124           2
   113      125           3
   113      126           4
   114      101           2
   114      102           1
   114      103           4
   114      113           3
   114      114           4
   114      115           0
   114      125           2
   114      126           4
   114      127           0
   115      102           2
   115      103           2
   115      104           2
   115      114           3
   115      115           4
   115      116           3
   115      126           1
   115      127           2
   115      128           2
   116      103           2
   116      104           1
   116      105           0
   116      115           1
   116      116           0
   116      117           0
   116      127           1
   116      128           0
   116      129           3
   117      104           3
   117      105           2
   117      106           4
   117      116           2
   117      117           0
   117      118           4
   117      128           1
   117      129           4
   117      130           0
   118      105           3
   118      106           2
   118      107           1
   118      117           2
   118      118           3
   118      119           2
   118      129           2
   118      130           0
   118      131           3
   119      106           4
   119      107           4
   119      108           3
   119      118           0
   119      119           2
   119      120           3
   119      130           1
   119      131           3
   119      132           4
   120       97           1
   120      107           1
   120      108           2
   120      109           0
   120      119           1
   120      120           3
   120      121           4
   120      131           4
   120      132           1
   121      109           1
   121      110           1
   121      120           3
   121      121           0
   121      122           1
   121      132           2
   121      133           2
   121      134           3
   121      144           1
   122      109           2
   122      110           3
   122      111           3
   122      121           2
   122      122           1
   122      123           4
   122      133           0
   122      134           4
   122      135           4
   123      110           1
   123      111           1
   123      112           1
   123      122           2
   123      123           1
   123      124           4
   123      134           4
   123      135           4
   123      136           0
   124      111           1
   124      112           0
   124      113           2
   124      123           1
   124      124           3
   124      125           2
   124      135           3
   124      136           2
   124      137           4
   125      112           4
   125      113           3
   125      114           1
   125      124           3
   125      125           3
   125      126           0
   125      136           1
   125      137           4
   125      138           4
   126      113           3
   126      114           4
   126      115           0
   126      125           2
   126      126           3
   126      127           0
   126      137           4
   126      138           2
   126      139           1
   127      114           1
   127      115           4
   127      116           1
   127      126           0
   127      127           3
   127      128           4
   127      138           3
   127      139           1
   127      140           1
   128      115           0
   128      116           4
   128      117           3
   128      127           3
   128      128           2
   128      129           4
   128      139           1
   128      140           4
   128      141           2
   129      116           4
   129      117           1
   129      118           3
   129      128           0
   129      129           1
   129      130           4
   129      140           3
   129      141           0
   129      142           4
   130      117           3
   130      118           3
   130      119           2
   130      129           3
   130      130           4
   130      131           2
   130      141           0
   130      142           4
   130      143           3
   131      118           2
   131      119           0
   131      120           4
   131      130           0
   131      131           1
   131      132           0
   131      142           0
   131      143           0
   131      144           0
   132      109           0
   132      119           0
   132      120           1
   132      121           0
   132      131           1
   132      132           4
   132      133           3
   132      143           0
   132      144           3
   133        1           4
   133        2           3
   133       12           0
   133      121           2
   133      122           1
   133      132           0
   133      133           4
   133      134           3
   133      144           0
   134        1           3
   134        2           0
   134        3           2
   134      121           0
   134      122           1
   134      123           0
   134      133           0
   134      134           0
   134      135           2
   135        2           0
   135        3           2
   135        4           3
   135      122           3
   135      123           0
   135      124           0
   135      134           1
   135      135           1
   135      136           2
   136        3           2
   136        4           0
   136        5           1
   136      123           2
   136      124           4
   136      125           0
   136      135           3
   136      136           3
   136      137           1
   137        4           1
   137        5           2
   137        6           0
   137      124           1
   137      125           3
   137      126           1
   137      136           3
   137      137           3
   137      138           3
   138        5           0
   138        6           0
   138        7           1
   138      125           3
   138      126           1
   138      127           4
   138      137           2
   138      138           2
   138      139           1
   139        6           4
   139        7           1
   139        8           4
   139      126           2
   139      127           1
   139      128           3
   139      138           4
   139      139           1
   139      140           4
   140        7           4
   140        8           2
   140        9           0
   140      127           2
   140      128           2
   140      129           3
   140      139           0
   140      140           2
   140      141           1
   141        8           2
   141        9           2
   141       10           1
   141      128           2
   141      129           3
   141      130           1
   141      140           4
   141      141           0
   141      142           0
   142        9           0
   142       10           2
   142       11           4
   142      129           3
   142      130           3
   142      131           1
   142      141           3
   142      142           4
   142      143           2
   143       10           4
   143       11           2
   143       12           2
   143      130           4
   143      131           1
   143      132           1
   143      142           1
   143      143           0
   143      144           4
   144        1           1
   144       11           1
   144       12           1
   144      121           4
   144      131           2
   144      132           0
   144      133           4
   144      143           3
   144      144           0

