Chessboard matrixes  Code  1334
    32       33           0
    32       43           3
    32       44           1
    32       45           3
    33       20           3
    33       21           1
    33       22           2
    33       32           1
    33       33           2
    33       34           4
    33       44           0
    33       45           2
    33       46           2
    34       21           2
    34       22           3
    34       23           2
    34       33           3
    34       34           2
    34       35           0
    34       45           0
    34       46           0
    34       47           1
    35       22           1
    35       23           0
    35       24           3
    35       34           3
    35       35           3
    35       36           1
    35       46           1
    35       47           2
    35       48           0
    36       13           2
    36       23           0
    36       24           4
    36       25           2
    36       35           0
    36       36           0
    36       37           2
    36       47           4
    36       48           4
    37       25           3
    37       26           2
    37       36           4
    37       37           1
    37       38           0
    37       48           3
    37       49           4
    37       50           2
    37       60           4
    38       25           4
    38       26           2
    38       27           4
    38       37           2
    38       38           0
    38       39           0
    38       49           2
    38       50           2
    38       51           4
    39       26           1
    39       27           3
    39       28           0
    39       38           2
    39       39           4
    39       40           0
    39       50           0
    39       51           4
    39       52           3
    40       27           0
    40       28           4
    40       29           0
    40       39           2
    40       40           1
    40       41           0
    40       51           4
    40       52           0
    40       53           4
    41       28           1
    41       29           4
    41       30           0
    41       40           0
    41       41           2
    41       42           2
    41       52           3
    41       53           2
    41       54           1
    42       29           0
    42       30           2
    42       31           1
    42       41           1
    42       42           2
    42       43           3
    42       53           4
    42       54           3
    42       55           1
    43       30           2
    43       31           1
    43       32           4
    43       42           1
    43       43           1
    43       44           3
    43       54           2
    43       55           0
    43       56           0
    44       31           1
    44       32           0
    44       33           3
    44       43           2
    44       44           2
    44       45           4
    44       55           3
    44       56           4
    44       57           0
    45       32           0
    45       33           2
    45       34           2
    45       44           0
    45       45           2
    45       46           3
    45       56           1
    45       57           1
    45       58           0
    46       33           0
    46       34           4
    46       35           0
    46       45           2
    46       46           0
    46       47           4
    46       57           1
    46       58           4
    46       59           0
    47       34           4
    47       35           1
    47       36           2
    47       46           2
    47       47           3
    47       48           3
    47       58           3
    47       59           4
    47       60           2
    48       25           2
    48       35           0
    48       36           0
    48       37           2
    48       47           0
    48       48           0
    48       49           0
    48       59           3
    48       60           2
    49       37           0
    49       38           3
    49       48           4
    49       49           3
    49       50           4
    49       60           3
    49       61           0
    49       62           2
    49       72           0
    50       37           4
    50       38           1
    50       39           1
    50       49           0
    50       50           2
    50       51           0
    50       61           1
    50       62           4
    50       63           3
    51       38           0
    51       39           1
    51       40           1
    51       50           2
    51       51           2
    51       52           3
    51       62           3
    51       63           0
    51       64           0
    52       39           0
    52       40           2
    52       41           2
    52       51           1
    52       52           3
    52       53           0
    52       63           4
    52       64           3
    52       65           4
    53       40           3
    53       41           4
    53       42           4
    53       52           2
    53       53           4
    53       54           1
    53       64           4
    53       65           3
    53       66           3
    54       41           1
    54       42           3
    54       43           4
    54       53           3
    54       54           4
    54       55           2
    54       65           2
    54       66           2
    54       67           1
    55       42           0
    55       43           3
    55       44           2
    55       54           3
    55       55           2
    55       56           4
    55       66           0
    55       67           4
    55       68           1
    56       43           1
    56       44           1
    56       45           3
    56       55           4
    56       56           1
    56       57           3
    56       67           0
    56       68           3
    56       69           4
    57       44           0
    57       45           1
    57       46           2
    57       56           2
    57       57           4
    57       58           1
    57       68           2
    57       69           3
    57       70           2
    58       45           2
    58       46           3
    58       47           1
    58       57           1
    58       58           1
    58       59           2
    58       69           3
    58       70           0
    58       71           3
    59       46           3
    59       47           1
    59       48           0
    59       58           2
    59       59           3
    59       60           1
    59       70           4
    59       71           1
    59       72           2
    60       37           1
    60       47           1
    60       48           3
    60       49           0
    60       59           4
    60       60           4
    60       61           0
    60       71           3
    60       72           1
    61       49           1
    61       50           4
    61       60           1
    61       61           1
    61       62           0
    61       72           0
    61       73           2
    61       74           0
    61       84           2
    62       49           1
    62       50           3
    62       51           4
    62       61           3
    62       62           0
    62       63           0
    62       73           0
    62       74           3
    62       75           3
    63       50           4
    63       51           4
    63       52           1
    63       62           3
    63       63           3
    63       64           4
    63       74           1
    63       75           1
    63       76           4
    64       51           0
    64       52           4
    64       53           3
    64       63           1
    64       64           4
    64       65           3
    64       75           4
    64       76           1
    64       77           4
    65       52           2
    65       53           2
    65       54           1
    65       64           2
    65       65           1
    65       66           1
    65       76           0
    65       77           4
    65       78           4
    66       53           2
    66       54           0
    66       55           1
    66       65           4
    66       66           3
    66       67           4
    66       77           3
    66       78           4
    66       79           3
    67       54           3
    67       55           3
    67       56           0
    67       66           0
    67       67           2
    67       68           1
    67       78           0
    67       79           1
    67       80           0
    68       55           2
    68       56           4
    68       57           1
    68       67           1
    68       68           2
    68       69           4
    68       79           0
    68       80           3
    68       81           0
    69       56           1
    69       57           3
    69       58           2
    69       68           1
    69       69           1
    69       70           3
    69       80           0
    69       81           4
    69       82           0
    70       57           3
    70       58           1
    70       59           4
    70       69           2
    70       70           4
    70       71           1
    70       81           3
    70       82           1
    70       83           4
    71       58           4
    71       59           0
    71       60           2
    71       70           1
    71       71           4
    71       72           1
    71       82           1
    71       83           0
    71       84           2
    72       49           3
    72       59           0
    72       60           0
    72       61           3
    72       71           4
    72       72           0
    72       73           3
    72       83           3
    72       84           2
    73       61           2
    73       62           1
    73       72           0
    73       73           1
    73       74           2
    73       84           1
    73       85           2
    73       86           4
    73       96           3
    74       61           2
    74       62           4
    74       63           0
    74       73           1
    74       74           0
    74       75           3
    74       85           4
    74       86           2
    74       87           4
    75       62           0
    75       63           2
    75       64           3
    75       74           3
    75       75           1
    75       76           0
    75       86           0
    75       87           0
    75       88           1
    76       63           2
    76       64           0
    76       65           0
    76       75           3
    76       76           1
    76       77           1
    76       87           3
    76       88           4
    76       89           4
    77       64           1
    77       65           2
    77       66           3
    77       76           2
    77       77           2
    77       78           2
    77       88           2
    77       89           4
    77       90           3
    78       65           4
    78       66           1
    78       67           1
    78       77           0
    78       78           4
    78       79           4
    78       89           4
    78       90           0
    78       91           3
    79       66           3
    79       67           3
    79       68           4
    79       78           1
    79       79           1
    79       80           0
    79       90           0
    79       91           1
    79       92           2
    80       67           4
    80       68           4
    80       69           3
    80       79           2
    80       80           0
    80       81           3
    80       91           4
    80       92           4
    80       93           0
    81       68           4
    81       69           4
    81       70           1
    81       80           4
    81       81           4
    81       82           1
    81       92           2
    81       93           1
    81       94           1
    82       69           3
    82       70           3
    82       71           3
    82       81           1
    82       82           3
    82       83           1
    82       93           1
    82       94           4
    82       95           3
    83       70           3
    83       71           0
    83       72           3
    83       82           3
    83       83           0
    83       84           2
    83       94           1
    83       95           2
    83       96           0
    84       61           4
    84       71           2
    84       72           2
    84       73           1
    84       83           0
    84       84           0
    84       85           1
    84       95           4
    84       96           2
    85       73           3
    85       74           3
    85       84           1
    85       85           1
    85       86           3
    85       96           2
    85       97           1
    85       98           0
    85      108           4
    86       73           1
    86       74           1
    86       75           2
    86       85           1
    86       86           3
    86       87           1
    86       97           3
    86       98           3
    86       99           1
    87       74           3
    87       75           3
    87       76           1
    87       86           1
    87       87           2
    87       88           3
    87       98           1
    87       99           0
    87      100           4
    88       75           4
    88       76           4
    88       77           4
    88       87           0
    88       88           1
    88       89           1
    88       99           2
    88      100           4
    88      101           1
    89       76           4
    89       77           1
    89       78           3
    89       88           3
    89       89           0
    89       90           0
    89      100           1
    89      101           3
    89      102           3
    90       77           1
    90       78           1
    90       79           1
    90       89           2
    90       90           0
    90       91           2
    90      101           2
    90      102           3
    90      103           3
    91       78           3
    91       79           4
    91       80           1
    91       90           4
    91       91           2
    91       92           2
    91      102           2
    91      103           3
    91      104           1
    92       79           0
    92       80           3
    92       81           1
    92       91           4
    92       92           1
    92       93           1
    92      103           4
    92      104           1
    92      105           3
    93       80           2
    93       81           4
    93       82           0
    93       92           3
    93       93           2
    93       94           1
    93      104           0
    93      105           4
    93      106           0
    94       81           0
    94       82           3
    94       83           2
    94       93           4
    94       94           4
    94       95           3
    94      105           2
    94      106           3
    94      107           0
    95       82           0
    95       83           4
    95       84           3
    95       94           0
    95       95           0
    95       96           4
    95      106           4
    95      107           4
    95      108           1
    96       73           0
    96       83           4
    96       84           3
    96       85           3
    96       95           0
    96       96           2
    96       97           0
    96      107           1
    96      108           3
    97       85           3
    97       86           1
    97       96           1
    97       97           4
    97       98           1
    97      108           3
    97      109           0
    97      110           4
    97      120           0
    98       85           3
    98       86           2
    98       87           3
    98       97           3
    98       98           2
    98       99           1
    98      109           0
    98      110           1
    98      111           0
    99       86           1
    99       87           4
    99       88           4
    99       98           3
    99       99           3
    99      100           1
    99      110           1
    99      111           4
    99      112           0
   100       87           2
   100       88           4
   100       89           3
   100       99           1
   100      100           3
   100      101           4
   100      111           1
   100      112           1
   100      113           2
   101       88           3
   101       89           3
   101       90           2
   101      100           2
   101      101           1
   101      102           3
   101      112           4
   101      113           4
   101      114           0
   102       89           1
   102       90           2
   102       91           0
   102      101           0
   102      102           3
   102      103           0
   102      113           1
   102      114           4
   102      115           2
   103       90           1
   103       91           2
   103       92           2
   103      102           4
   103      103           4
   103      104           0
   103      114           3
   103      115           0
   103      116           1
   104       91           0
   104       92           1
   104       93           2
   104      103           4
   104      104           2
   104      105           2
   104      115           2
   104      116           0
   104      117           2
   105       92           1
   105       93           3
   105       94           4
   105      104           2
   105      105           3
   105      106           4
   105      116           2
   105      117           2
   105      118           4
   106       93           3
   106       94           0
   106       95           2
   106      105           3
   106      106           4
   106      107           0
   106      117           2
   106      118           4
   106      119           1
   107       94           2
   107       95           3
   107       96           4
   107      106           1
   107      107           1
   107      108           4
   107      118           2
   107      119           4
   107      120           1
   108       85           1
   108       95           2
   108       96           4
   108       97           4
   108      107           0
   108      108           2
   108      109           1
   108      119           3
   108      120           2
   109       97           1
   109       98           4
   109      108           4
   109      109           4
   109      110           1
   109      120           1
   109      121           0
   109      122           4
   109      132           4
   110       97           1
   110       98           2
   110       99           3
   110      109           2
   110      110           2
   110      111           1
   110      121           3
   110      122           0
   110      123           2
   111       98           4
   111       99           2
   111      100           0
   111      110           4
   111      111           2
   111      112           1
   111      122           1
   111      123           2
   111      124           0
   112       99           2
   112      100           4
   112      101           4
   112      111           3
   112      112           2
   112      113           2
   112      123           3
   112      124           2
   112      125           4
   113      100           1
   113      101           4
   113      102           1
   113      112           1
   113      113           3
   113      114           3
   113      124           2
   113      125           0
   113      126           2
   114      101           0
   114      102           1
   114      103           3
   114      113           3
   114      114           0
   114      115           2
   114      125           3
   114      126           2
   114      127           3
   115      102           3
   115      103           4
   115      104           2
   115      114           0
   115      115           1
   115      116           2
   115      126           3
   115      127           0
   115      128           2
   116      103           1
   116      104           2
   116      105           4
   116      115           0
   116      116           4
   116      117           0
   116      127           1
   116      128           2
   116      129           1
   117      104           0
   117      105           3
   117      106           1
   117      116           4
   117      117           3
   117      118           1
   117      128           2
   117      129           4
   117      130           2
   118      105           1
   118      106           0
   118      107           0
   118      117           3
   118      118           3
   118      119           2
   118      129           3
   118      130           3
   118      131           1
   119      106           1
   119      107           0
   119      108           3
   119      118           2
   119      119           2
   119      120           2
   119      130           4
   119      131           4
   119      132           4
   120       97           0
   120      107           3
   120      108           3
   120      109           1
   120      119           1
   120      120           2
   120      121           4
   120      131           2
   120      132           2
   121      109           2
   121      110           3
   121      120           3
   121      121           0
   121      122           2
   121      132           1
   121      133           3
   121      134           3
   121      144           2
   122      109           3
   122      110           1
   122      111           1
   122      121           4
   122      122           3
   122      123           4
   122      133           0
   122      134           0
   122      135           4
   123      110           2
   123      111           4
   123      112           2
   123      122           1
   123      123           1
   123      124           2
   123      134           1
   123      135           0
   123      136           4
   124      111           4
   124      112           0
   124      113           0
   124      123           3
   124      124           2
   124      125           2
   124      135           0
   124      136           1
   124      137           1
   125      112           4
   125      113           1
   125      114           0
   125      124           1
   125      125           3
   125      126           1
   125      136           0
   125      137           4
   125      138           2
   126      113           0
   126      114           2
   126      115           4
   126      125           3
   126      126           0
   126      127           1
   126      137           0
   126      138           2
   126      139           3
   127      114           1
   127      115           3
   127      116           2
   127      126           0
   127      127           4
   127      128           2
   127      138           1
   127      139           0
   127      140           4
   128      115           4
   128      116           4
   128      117           3
   128      127           0
   128      128           0
   128      129           0
   128      139           4
   128      140           1
   128      141           4
   129      116           4
   129      117           4
   129      118           3
   129      128           2
   129      129           1
   129      130           2
   129      140           3
   129      141           2
   129      142           2
   130      117           0
   130      118           4
   130      119           1
   130      129           4
   130      130           1
   130      131           0
   130      141           0
   130      142           3
   130      143           1
   131      118           1
   131      119           3
   131      120           3
   131      130           2
   131      131           2
   131      132           3
   131      142           1
   131      143           0
   131      144           4
   132      109           4
   132      119           3
   132      120           1
   132      121           4
   132      131           2
   132      132           4
   132      133           3
   132      143           1
   132      144           1
   133        1           3
   133        2           1
   133       12           0
   133      121           4
   133      122           0
   133      132           0
   133      133           2
   133      134           3
   133      144           2
   134        1           0
   134        2           3
   134        3           4
   134      121           1
   134      122           0
   134      123           4
   134      133           2
   134      134           3
   134      135           0
   135        2           2
   135        3           0
   135        4           3
   135      122           3
   135      123           4
   135      124           3
   135      134           2
   135      135           3
   135      136           2
   136        3           3
   136        4           0
   136        5           3
   136      123           0
   136      124           2
   136      125           3
   136      135           2
   136      136           3
   136      137           3
   137        4           3
   137        5           0
   137        6           1
   137      124           3
   137      125           2
   137      126           3
   137      136           4
   137      137           3
   137      138           3
   138        5           3
   138        6           2
   138        7           0
   138      125           1
   138      126           4
   138      127           0
   138      137           4
   138      138           3
   138      139           3
   139        6           0
   139        7           0
   139        8           1
   139      126           3
   139      127           2
   139      128           2
   139      138           1
   139      139           2
   139      140           2
   140        7           2
   140        8           3
   140        9           3
   140      127           4
   140      128           0
   140      129           2
   140      139           0
   140      140           3
   140      141           1
   141        8           1
   141        9           1
   141       10           2
   141      128           0
   141      129           0
   141      130           3
   141      140           4
   141      141           0
   141      142           2
   142        9           1
   142       10           4
   142       11           1
   142      129           1
   142      130           0
   142      131           1
   142      141           2
   142      142           3
   142      143           1
   143       10           3
   143       11           1
   143       12           4
   143      130           3
   143      131           0
   143      132           1
   143      142           4
   143      143           4
   143      144           4
   144        1           1
   144       11           3
   144       12           1
   144      121           4
   144      131           3
   144      132           1
   144      133           4
   144      143           3
   144      144           3

