Chessboard matrixes  Code  2034
    32       33           3
    32       43           4
    32       44           0
    32       45           3
    33       20           3
    33       21           0
    33       22           2
    33       32           0
    33       33           2
    33       34           3
    33       44           3
    33       45           3
    33       46           4
    34       21           3
    34       22           4
    34       23           1
    34       33           4
    34       34           1
    34       35           0
    34       45           2
    34       46           0
    34       47           3
    35       22           4
    35       23           1
    35       24           1
    35       34           4
    35       35           3
    35       36           1
    35       46           1
    35       47           3
    35       48           3
    36       13           0
    36       23           1
    36       24           4
    36       25           1
    36       35           3
    36       36           2
    36       37           1
    36       47           3
    36       48           3
    37       25           1
    37       26           0
    37       36           4
    37       37           2
    37       38           2
    37       48           1
    37       49           0
    37       50           1
    37       60           0
    38       25           2
    38       26           0
    38       27           3
    38       37           2
    38       38           2
    38       39           0
    38       49           4
    38       50           4
    38       51           1
    39       26           4
    39       27           1
    39       28           0
    39       38           2
    39       39           1
    39       40           1
    39       50           4
    39       51           2
    39       52           2
    40       27           0
    40       28           1
    40       29           3
    40       39           4
    40       40           3
    40       41           0
    40       51           4
    40       52           3
    40       53           1
    41       28           3
    41       29           3
    41       30           0
    41       40           1
    41       41           1
    41       42           3
    41       52           1
    41       53           1
    41       54           2
    42       29           3
    42       30           0
    42       31           2
    42       41           0
    42       42           4
    42       43           1
    42       53           4
    42       54           2
    42       55           1
    43       30           0
    43       31           2
    43       32           3
    43       42           2
    43       43           3
    43       44           2
    43       54           2
    43       55           4
    43       56           4
    44       31           0
    44       32           2
    44       33           4
    44       43           1
    44       44           0
    44       45           3
    44       55           0
    44       56           3
    44       57           0
    45       32           3
    45       33           4
    45       34           1
    45       44           1
    45       45           0
    45       46           0
    45       56           1
    45       57           2
    45       58           1
    46       33           3
    46       34           1
    46       35           2
    46       45           1
    46       46           3
    46       47           1
    46       57           1
    46       58           3
    46       59           2
    47       34           3
    47       35           1
    47       36           4
    47       46           1
    47       47           2
    47       48           1
    47       58           4
    47       59           2
    47       60           2
    48       25           4
    48       35           1
    48       36           4
    48       37           2
    48       47           2
    48       48           1
    48       49           2
    48       59           4
    48       60           1
    49       37           3
    49       38           0
    49       48           4
    49       49           3
    49       50           4
    49       60           3
    49       61           0
    49       62           3
    49       72           0
    50       37           2
    50       38           0
    50       39           3
    50       49           2
    50       50           4
    50       51           4
    50       61           2
    50       62           4
    50       63           2
    51       38           0
    51       39           1
    51       40           2
    51       50           3
    51       51           3
    51       52           3
    51       62           3
    51       63           1
    51       64           4
    52       39           4
    52       40           4
    52       41           4
    52       51           0
    52       52           3
    52       53           2
    52       63           0
    52       64           1
    52       65           4
    53       40           1
    53       41           4
    53       42           3
    53       52           0
    53       53           0
    53       54           0
    53       64           2
    53       65           3
    53       66           0
    54       41           1
    54       42           2
    54       43           0
    54       53           0
    54       54           1
    54       55           0
    54       65           1
    54       66           3
    54       67           2
    55       42           1
    55       43           3
    55       44           1
    55       54           0
    55       55           0
    55       56           4
    55       66           1
    55       67           2
    55       68           1
    56       43           4
    56       44           2
    56       45           1
    56       55           4
    56       56           3
    56       57           3
    56       67           0
    56       68           2
    56       69           2
    57       44           2
    57       45           2
    57       46           0
    57       56           1
    57       57           1
    57       58           4
    57       68           4
    57       69           0
    57       70           1
    58       45           0
    58       46           0
    58       47           0
    58       57           3
    58       58           3
    58       59           3
    58       69           3
    58       70           0
    58       71           0
    59       46           3
    59       47           2
    59       48           3
    59       58           4
    59       59           4
    59       60           4
    59       70           0
    59       71           3
    59       72           1
    60       37           1
    60       47           2
    60       48           4
    60       49           3
    60       59           4
    60       60           3
    60       61           1
    60       71           3
    60       72           0
    61       49           2
    61       50           0
    61       60           4
    61       61           2
    61       62           1
    61       72           3
    61       73           1
    61       74           2
    61       84           3
    62       49           2
    62       50           3
    62       51           3
    62       61           1
    62       62           3
    62       63           2
    62       73           1
    62       74           1
    62       75           0
    63       50           3
    63       51           2
    63       52           3
    63       62           1
    63       63           3
    63       64           2
    63       74           2
    63       75           2
    63       76           1
    64       51           3
    64       52           3
    64       53           4
    64       63           0
    64       64           3
    64       65           2
    64       75           0
    64       76           0
    64       77           1
    65       52           2
    65       53           2
    65       54           2
    65       64           1
    65       65           0
    65       66           2
    65       76           0
    65       77           3
    65       78           1
    66       53           1
    66       54           0
    66       55           1
    66       65           1
    66       66           1
    66       67           1
    66       77           4
    66       78           1
    66       79           3
    67       54           0
    67       55           0
    67       56           1
    67       66           1
    67       67           4
    67       68           2
    67       78           4
    67       79           2
    67       80           3
    68       55           4
    68       56           0
    68       57           0
    68       67           3
    68       68           1
    68       69           4
    68       79           2
    68       80           2
    68       81           0
    69       56           3
    69       57           4
    69       58           4
    69       68           2
    69       69           0
    69       70           1
    69       80           1
    69       81           2
    69       82           4
    70       57           4
    70       58           4
    70       59           4
    70       69           3
    70       70           2
    70       71           0
    70       81           1
    70       82           3
    70       83           3
    71       58           1
    71       59           1
    71       60           2
    71       70           2
    71       71           0
    71       72           0
    71       82           3
    71       83           0
    71       84           3
    72       49           2
    72       59           2
    72       60           0
    72       61           0
    72       71           2
    72       72           4
    72       73           1
    72       83           2
    72       84           4
    73       61           2
    73       62           3
    73       72           4
    73       73           3
    73       74           1
    73       84           3
    73       85           1
    73       86           4
    73       96           0
    74       61           1
    74       62           3
    74       63           1
    74       73           4
    74       74           2
    74       75           3
    74       85           1
    74       86           0
    74       87           4
    75       62           4
    75       63           2
    75       64           2
    75       74           1
    75       75           0
    75       76           4
    75       86           2
    75       87           0
    75       88           3
    76       63           2
    76       64           1
    76       65           2
    76       75           4
    76       76           0
    76       77           3
    76       87           0
    76       88           4
    76       89           3
    77       64           2
    77       65           3
    77       66           4
    77       76           2
    77       77           4
    77       78           0
    77       88           3
    77       89           0
    77       90           3
    78       65           1
    78       66           3
    78       67           2
    78       77           4
    78       78           0
    78       79           3
    78       89           2
    78       90           4
    78       91           2
    79       66           4
    79       67           4
    79       68           2
    79       78           1
    79       79           4
    79       80           3
    79       90           0
    79       91           0
    79       92           4
    80       67           2
    80       68           4
    80       69           0
    80       79           0
    80       80           1
    80       81           2
    80       91           0
    80       92           2
    80       93           1
    81       68           3
    81       69           1
    81       70           4
    81       80           4
    81       81           1
    81       82           4
    81       92           4
    81       93           0
    81       94           2
    82       69           1
    82       70           2
    82       71           1
    82       81           1
    82       82           2
    82       83           2
    82       93           4
    82       94           0
    82       95           1
    83       70           0
    83       71           1
    83       72           1
    83       82           0
    83       83           4
    83       84           1
    83       94           3
    83       95           0
    83       96           4
    84       61           1
    84       71           1
    84       72           2
    84       73           0
    84       83           0
    84       84           0
    84       85           4
    84       95           1
    84       96           0
    85       73           2
    85       74           2
    85       84           3
    85       85           3
    85       86           0
    85       96           4
    85       97           0
    85       98           2
    85      108           1
    86       73           3
    86       74           1
    86       75           2
    86       85           1
    86       86           4
    86       87           4
    86       97           0
    86       98           4
    86       99           1
    87       74           0
    87       75           0
    87       76           4
    87       86           3
    87       87           2
    87       88           2
    87       98           4
    87       99           2
    87      100           4
    88       75           1
    88       76           1
    88       77           1
    88       87           2
    88       88           0
    88       89           0
    88       99           2
    88      100           2
    88      101           0
    89       76           2
    89       77           0
    89       78           1
    89       88           2
    89       89           4
    89       90           0
    89      100           3
    89      101           0
    89      102           4
    90       77           4
    90       78           0
    90       79           1
    90       89           1
    90       90           0
    90       91           0
    90      101           1
    90      102           1
    90      103           3
    91       78           3
    91       79           4
    91       80           0
    91       90           2
    91       91           3
    91       92           2
    91      102           1
    91      103           3
    91      104           0
    92       79           4
    92       80           4
    92       81           2
    92       91           0
    92       92           2
    92       93           0
    92      103           2
    92      104           2
    92      105           4
    93       80           2
    93       81           3
    93       82           3
    93       92           4
    93       93           2
    93       94           4
    93      104           0
    93      105           2
    93      106           3
    94       81           0
    94       82           1
    94       83           0
    94       93           0
    94       94           1
    94       95           1
    94      105           1
    94      106           3
    94      107           3
    95       82           2
    95       83           2
    95       84           2
    95       94           3
    95       95           4
    95       96           2
    95      106           4
    95      107           3
    95      108           3
    96       73           1
    96       83           1
    96       84           0
    96       85           2
    96       95           1
    96       96           4
    96       97           2
    96      107           1
    96      108           3
    97       85           1
    97       86           4
    97       96           4
    97       97           2
    97       98           2
    97      108           0
    97      109           0
    97      110           0
    97      120           3
    98       85           2
    98       86           2
    98       87           1
    98       97           2
    98       98           1
    98       99           3
    98      109           3
    98      110           2
    98      111           4
    99       86           4
    99       87           4
    99       88           2
    99       98           4
    99       99           3
    99      100           1
    99      110           0
    99      111           3
    99      112           2
   100       87           1
   100       88           1
   100       89           2
   100       99           0
   100      100           3
   100      101           0
   100      111           2
   100      112           2
   100      113           4
   101       88           3
   101       89           0
   101       90           2
   101      100           3
   101      101           2
   101      102           3
   101      112           3
   101      113           1
   101      114           2
   102       89           4
   102       90           4
   102       91           2
   102      101           1
   102      102           1
   102      103           3
   102      113           4
   102      114           3
   102      115           1
   103       90           4
   103       91           3
   103       92           4
   103      102           0
   103      103           4
   103      104           2
   103      114           1
   103      115           2
   103      116           4
   104       91           0
   104       92           0
   104       93           3
   104      103           4
   104      104           2
   104      105           4
   104      115           3
   104      116           2
   104      117           4
   105       92           2
   105       93           2
   105       94           2
   105      104           4
   105      105           0
   105      106           4
   105      116           4
   105      117           2
   105      118           3
   106       93           4
   106       94           3
   106       95           0
   106      105           4
   106      106           3
   106      107           3
   106      117           2
   106      118           1
   106      119           0
   107       94           0
   107       95           0
   107       96           2
   107      106           4
   107      107           4
   107      108           0
   107      118           3
   107      119           0
   107      120           4
   108       85           0
   108       95           3
   108       96           1
   108       97           0
   108      107           1
   108      108           2
   108      109           3
   108      119           3
   108      120           1
   109       97           0
   109       98           0
   109      108           1
   109      109           1
   109      110           4
   109      120           0
   109      121           3
   109      122           1
   109      132           3
   110       97           0
   110       98           0
   110       99           3
   110      109           1
   110      110           4
   110      111           1
   110      121           3
   110      122           4
   110      123           4
   111       98           1
   111       99           2
   111      100           4
   111      110           4
   111      111           4
   111      112           2
   111      122           1
   111      123           0
   111      124           3
   112       99           4
   112      100           3
   112      101           4
   112      111           4
   112      112           2
   112      113           0
   112      123           0
   112      124           3
   112      125           0
   113      100           0
   113      101           0
   113      102           1
   113      112           3
   113      113           2
   113      114           4
   113      124           1
   113      125           1
   113      126           3
   114      101           1
   114      102           1
   114      103           4
   114      113           0
   114      114           4
   114      115           2
   114      125           4
   114      126           3
   114      127           3
   115      102           4
   115      103           3
   115      104           3
   115      114           4
   115      115           4
   115      116           0
   115      126           1
   115      127           3
   115      128           3
   116      103           0
   116      104           3
   116      105           4
   116      115           4
   116      116           2
   116      117           1
   116      127           3
   116      128           0
   116      129           4
   117      104           1
   117      105           1
   117      106           1
   117      116           2
   117      117           3
   117      118           0
   117      128           1
   117      129           0
   117      130           2
   118      105           0
   118      106           4
   118      107           1
   118      117           0
   118      118           2
   118      119           2
   118      129           4
   118      130           0
   118      131           1
   119      106           4
   119      107           4
   119      108           0
   119      118           4
   119      119           1
   119      120           2
   119      130           1
   119      131           1
   119      132           1
   120       97           3
   120      107           4
   120      108           4
   120      109           4
   120      119           0
   120      120           4
   120      121           3
   120      131           2
   120      132           3
   121      109           3
   121      110           2
   121      120           1
   121      121           0
   121      122           0
   121      132           3
   121      133           3
   121      134           0
   121      144           3
   122      109           0
   122      110           2
   122      111           3
   122      121           0
   122      122           0
   122      123           4
   122      133           4
   122      134           3
   122      135           0
   123      110           2
   123      111           0
   123      112           1
   123      122           0
   123      123           2
   123      124           0
   123      134           1
   123      135           1
   123      136           4
   124      111           2
   124      112           0
   124      113           3
   124      123           3
   124      124           1
   124      125           3
   124      135           1
   124      136           4
   124      137           4
   125      112           0
   125      113           3
   125      114           0
   125      124           0
   125      125           4
   125      126           3
   125      136           0
   125      137           1
   125      138           3
   126      113           0
   126      114           3
   126      115           3
   126      125           1
   126      126           1
   126      127           2
   126      137           0
   126      138           1
   126      139           4
   127      114           3
   127      115           1
   127      116           2
   127      126           0
   127      127           3
   127      128           4
   127      138           0
   127      139           4
   127      140           4
   128      115           1
   128      116           0
   128      117           2
   128      127           4
   128      128           4
   128      129           3
   128      139           0
   128      140           3
   128      141           4
   129      116           4
   129      117           3
   129      118           0
   129      128           1
   129      129           3
   129      130           2
   129      140           0
   129      141           4
   129      142           4
   130      117           4
   130      118           4
   130      119           3
   130      129           2
   130      130           4
   130      131           4
   130      141           1
   130      142           4
   130      143           4
   131      118           4
   131      119           2
   131      120           0
   131      130           2
   131      131           3
   131      132           4
   131      142           0
   131      143           1
   131      144           1
   132      109           4
   132      119           0
   132      120           0
   132      121           2
   132      131           1
   132      132           2
   132      133           3
   132      143           2
   132      144           1
   133        1           4
   133        2           0
   133       12           3
   133      121           1
   133      122           3
   133      132           0
   133      133           2
   133      134           0
   133      144           2
   134        1           0
   134        2           3
   134        3           1
   134      121           0
   134      122           1
   134      123           0
   134      133           0
   134      134           3
   134      135           0
   135        2           3
   135        3           2
   135        4           3
   135      122           2
   135      123           4
   135      124           1
   135      134           1
   135      135           0
   135      136           2
   136        3           3
   136        4           3
   136        5           4
   136      123           4
   136      124           4
   136      125           0
   136      135           1
   136      136           0
   136      137           0
   137        4           3
   137        5           0
   137        6           0
   137      124           4
   137      125           1
   137      126           0
   137      136           0
   137      137           0
   137      138           0
   138        5           2
   138        6           3
   138        7           1
   138      125           3
   138      126           0
   138      127           0
   138      137           4
   138      138           3
   138      139           0
   139        6           4
   139        7           2
   139        8           1
   139      126           2
   139      127           4
   139      128           3
   139      138           1
   139      139           0
   139      140           1
   140        7           2
   140        8           4
   140        9           1
   140      127           1
   140      128           1
   140      129           1
   140      139           0
   140      140           1
   140      141           0
   141        8           1
   141        9           2
   141       10           3
   141      128           2
   141      129           3
   141      130           0
   141      140           0
   141      141           4
   141      142           2
   142        9           2
   142       10           1
   142       11           2
   142      129           1
   142      130           1
   142      131           1
   142      141           3
   142      142           4
   142      143           2
   143       10           0
   143       11           0
   143       12           3
   143      130           2
   143      131           4
   143      132           1
   143      142           3
   143      143           1
   143      144           3
   144        1           0
   144       11           3
   144       12           3
   144      121           2
   144      131           2
   144      132           2
   144      133           2
   144      143           2
   144      144           2

