Chessboard matrixes  Code  2334
    32       33           4
    32       43           1
    32       44           2
    32       45           3
    33       20           4
    33       21           4
    33       22           1
    33       32           2
    33       33           2
    33       34           4
    33       44           4
    33       45           0
    33       46           4
    34       21           4
    34       22           1
    34       23           1
    34       33           3
    34       34           1
    34       35           0
    34       45           4
    34       46           1
    34       47           1
    35       22           3
    35       23           0
    35       24           0
    35       34           1
    35       35           3
    35       36           4
    35       46           4
    35       47           1
    35       48           2
    36       13           3
    36       23           1
    36       24           0
    36       25           2
    36       35           4
    36       36           0
    36       37           3
    36       47           4
    36       48           3
    37       25           1
    37       26           0
    37       36           2
    37       37           4
    37       38           3
    37       48           4
    37       49           1
    37       50           3
    37       60           0
    38       25           1
    38       26           1
    38       27           2
    38       37           2
    38       38           4
    38       39           4
    38       49           3
    38       50           4
    38       51           4
    39       26           3
    39       27           4
    39       28           3
    39       38           4
    39       39           1
    39       40           4
    39       50           1
    39       51           2
    39       52           4
    40       27           2
    40       28           0
    40       29           0
    40       39           0
    40       40           4
    40       41           2
    40       51           3
    40       52           1
    40       53           2
    41       28           3
    41       29           4
    41       30           0
    41       40           0
    41       41           1
    41       42           2
    41       52           2
    41       53           1
    41       54           4
    42       29           0
    42       30           1
    42       31           2
    42       41           1
    42       42           1
    42       43           4
    42       53           3
    42       54           0
    42       55           0
    43       30           1
    43       31           2
    43       32           1
    43       42           1
    43       43           4
    43       44           1
    43       54           3
    43       55           1
    43       56           4
    44       31           3
    44       32           3
    44       33           2
    44       43           0
    44       44           2
    44       45           1
    44       55           0
    44       56           4
    44       57           2
    45       32           3
    45       33           1
    45       34           0
    45       44           0
    45       45           4
    45       46           2
    45       56           1
    45       57           2
    45       58           0
    46       33           2
    46       34           2
    46       35           0
    46       45           0
    46       46           3
    46       47           1
    46       57           0
    46       58           2
    46       59           2
    47       34           3
    47       35           4
    47       36           0
    47       46           3
    47       47           2
    47       48           0
    47       58           4
    47       59           2
    47       60           0
    48       25           3
    48       35           3
    48       36           3
    48       37           2
    48       47           2
    48       48           2
    48       49           1
    48       59           0
    48       60           4
    49       37           3
    49       38           3
    49       48           0
    49       49           0
    49       50           0
    49       60           1
    49       61           2
    49       62           0
    49       72           4
    50       37           0
    50       38           4
    50       39           1
    50       49           1
    50       50           0
    50       51           0
    50       61           1
    50       62           4
    50       63           2
    51       38           3
    51       39           4
    51       40           2
    51       50           1
    51       51           3
    51       52           1
    51       62           1
    51       63           4
    51       64           0
    52       39           1
    52       40           2
    52       41           0
    52       51           4
    52       52           2
    52       53           1
    52       63           1
    52       64           4
    52       65           4
    53       40           1
    53       41           2
    53       42           3
    53       52           0
    53       53           0
    53       54           1
    53       64           2
    53       65           4
    53       66           3
    54       41           2
    54       42           3
    54       43           0
    54       53           1
    54       54           4
    54       55           3
    54       65           1
    54       66           2
    54       67           3
    55       42           4
    55       43           1
    55       44           4
    55       54           2
    55       55           0
    55       56           4
    55       66           2
    55       67           0
    55       68           1
    56       43           1
    56       44           2
    56       45           0
    56       55           0
    56       56           1
    56       57           3
    56       67           0
    56       68           4
    56       69           3
    57       44           3
    57       45           0
    57       46           3
    57       56           4
    57       57           2
    57       58           3
    57       68           3
    57       69           3
    57       70           3
    58       45           4
    58       46           3
    58       47           0
    58       57           4
    58       58           4
    58       59           4
    58       69           3
    58       70           1
    58       71           3
    59       46           4
    59       47           4
    59       48           2
    59       58           0
    59       59           1
    59       60           0
    59       70           4
    59       71           1
    59       72           1
    60       37           0
    60       47           3
    60       48           4
    60       49           0
    60       59           1
    60       60           3
    60       61           0
    60       71           3
    60       72           1
    61       49           4
    61       50           2
    61       60           3
    61       61           1
    61       62           3
    61       72           2
    61       73           1
    61       74           4
    61       84           4
    62       49           0
    62       50           3
    62       51           2
    62       61           3
    62       62           0
    62       63           0
    62       73           0
    62       74           4
    62       75           4
    63       50           0
    63       51           0
    63       52           3
    63       62           1
    63       63           2
    63       64           1
    63       74           1
    63       75           0
    63       76           2
    64       51           2
    64       52           3
    64       53           0
    64       63           0
    64       64           2
    64       65           0
    64       75           1
    64       76           4
    64       77           4
    65       52           4
    65       53           4
    65       54           4
    65       64           0
    65       65           4
    65       66           2
    65       76           0
    65       77           1
    65       78           0
    66       53           3
    66       54           3
    66       55           4
    66       65           4
    66       66           3
    66       67           1
    66       77           4
    66       78           0
    66       79           4
    67       54           3
    67       55           4
    67       56           4
    67       66           1
    67       67           4
    67       68           0
    67       78           3
    67       79           4
    67       80           3
    68       55           4
    68       56           0
    68       57           1
    68       67           1
    68       68           3
    68       69           0
    68       79           3
    68       80           2
    68       81           2
    69       56           4
    69       57           1
    69       58           0
    69       68           4
    69       69           2
    69       70           0
    69       80           2
    69       81           0
    69       82           1
    70       57           2
    70       58           1
    70       59           1
    70       69           0
    70       70           3
    70       71           3
    70       81           0
    70       82           3
    70       83           4
    71       58           3
    71       59           3
    71       60           1
    71       70           3
    71       71           2
    71       72           3
    71       82           4
    71       83           2
    71       84           0
    72       49           2
    72       59           0
    72       60           4
    72       61           4
    72       71           1
    72       72           1
    72       73           4
    72       83           2
    72       84           3
    73       61           3
    73       62           0
    73       72           2
    73       73           1
    73       74           4
    73       84           2
    73       85           4
    73       86           4
    73       96           1
    74       61           2
    74       62           2
    74       63           0
    74       73           0
    74       74           2
    74       75           0
    74       85           4
    74       86           0
    74       87           0
    75       62           4
    75       63           4
    75       64           1
    75       74           0
    75       75           1
    75       76           0
    75       86           0
    75       87           2
    75       88           2
    76       63           0
    76       64           3
    76       65           1
    76       75           2
    76       76           2
    76       77           0
    76       87           4
    76       88           1
    76       89           0
    77       64           4
    77       65           0
    77       66           0
    77       76           0
    77       77           0
    77       78           1
    77       88           1
    77       89           3
    77       90           0
    78       65           1
    78       66           3
    78       67           3
    78       77           4
    78       78           2
    78       79           4
    78       89           1
    78       90           3
    78       91           1
    79       66           3
    79       67           0
    79       68           0
    79       78           3
    79       79           4
    79       80           2
    79       90           3
    79       91           3
    79       92           0
    80       67           2
    80       68           3
    80       69           4
    80       79           0
    80       80           4
    80       81           2
    80       91           1
    80       92           2
    80       93           1
    81       68           0
    81       69           4
    81       70           2
    81       80           0
    81       81           3
    81       82           4
    81       92           2
    81       93           0
    81       94           0
    82       69           1
    82       70           3
    82       71           3
    82       81           0
    82       82           2
    82       83           0
    82       93           2
    82       94           0
    82       95           1
    83       70           1
    83       71           4
    83       72           2
    83       82           2
    83       83           4
    83       84           3
    83       94           1
    83       95           3
    83       96           3
    84       61           2
    84       71           0
    84       72           1
    84       73           4
    84       83           0
    84       84           4
    84       85           2
    84       95           2
    84       96           0
    85       73           2
    85       74           0
    85       84           2
    85       85           3
    85       86           1
    85       96           2
    85       97           2
    85       98           1
    85      108           3
    86       73           2
    86       74           1
    86       75           0
    86       85           0
    86       86           1
    86       87           4
    86       97           1
    86       98           1
    86       99           0
    87       74           3
    87       75           2
    87       76           3
    87       86           4
    87       87           3
    87       88           3
    87       98           2
    87       99           1
    87      100           4
    88       75           0
    88       76           2
    88       77           1
    88       87           0
    88       88           3
    88       89           2
    88       99           0
    88      100           3
    88      101           4
    89       76           4
    89       77           3
    89       78           3
    89       88           0
    89       89           1
    89       90           3
    89      100           4
    89      101           4
    89      102           4
    90       77           2
    90       78           2
    90       79           1
    90       89           1
    90       90           2
    90       91           0
    90      101           3
    90      102           1
    90      103           0
    91       78           1
    91       79           4
    91       80           2
    91       90           3
    91       91           4
    91       92           4
    91      102           4
    91      103           3
    91      104           0
    92       79           0
    92       80           1
    92       81           3
    92       91           1
    92       92           1
    92       93           2
    92      103           3
    92      104           0
    92      105           4
    93       80           4
    93       81           2
    93       82           2
    93       92           2
    93       93           2
    93       94           2
    93      104           3
    93      105           2
    93      106           1
    94       81           1
    94       82           3
    94       83           1
    94       93           1
    94       94           2
    94       95           0
    94      105           0
    94      106           4
    94      107           3
    95       82           2
    95       83           3
    95       84           0
    95       94           3
    95       95           1
    95       96           4
    95      106           4
    95      107           1
    95      108           4
    96       73           0
    96       83           2
    96       84           3
    96       85           1
    96       95           4
    96       96           4
    96       97           0
    96      107           2
    96      108           3
    97       85           3
    97       86           1
    97       96           1
    97       97           4
    97       98           3
    97      108           3
    97      109           4
    97      110           1
    97      120           3
    98       85           4
    98       86           4
    98       87           2
    98       97           2
    98       98           2
    98       99           3
    98      109           1
    98      110           2
    98      111           0
    99       86           4
    99       87           0
    99       88           1
    99       98           3
    99       99           1
    99      100           4
    99      110           4
    99      111           4
    99      112           0
   100       87           3
   100       88           1
   100       89           3
   100       99           0
   100      100           4
   100      101           0
   100      111           1
   100      112           3
   100      113           4
   101       88           4
   101       89           0
   101       90           1
   101      100           0
   101      101           3
   101      102           0
   101      112           4
   101      113           3
   101      114           2
   102       89           3
   102       90           4
   102       91           3
   102      101           0
   102      102           3
   102      103           3
   102      113           3
   102      114           0
   102      115           1
   103       90           0
   103       91           1
   103       92           1
   103      102           3
   103      103           0
   103      104           1
   103      114           0
   103      115           4
   103      116           4
   104       91           3
   104       92           3
   104       93           0
   104      103           0
   104      104           4
   104      105           0
   104      115           4
   104      116           2
   104      117           2
   105       92           1
   105       93           2
   105       94           2
   105      104           1
   105      105           2
   105      106           0
   105      116           2
   105      117           4
   105      118           1
   106       93           3
   106       94           2
   106       95           1
   106      105           2
   106      106           3
   106      107           4
   106      117           4
   106      118           4
   106      119           1
   107       94           3
   107       95           2
   107       96           3
   107      106           2
   107      107           4
   107      108           0
   107      118           4
   107      119           0
   107      120           2
   108       85           4
   108       95           1
   108       96           1
   108       97           1
   108      107           3
   108      108           2
   108      109           2
   108      119           3
   108      120           0
   109       97           2
   109       98           1
   109      108           1
   109      109           4
   109      110           1
   109      120           0
   109      121           1
   109      122           4
   109      132           2
   110       97           3
   110       98           0
   110       99           1
   110      109           4
   110      110           3
   110      111           0
   110      121           1
   110      122           1
   110      123           0
   111       98           0
   111       99           2
   111      100           2
   111      110           4
   111      111           3
   111      112           0
   111      122           2
   111      123           4
   111      124           4
   112       99           1
   112      100           4
   112      101           4
   112      111           2
   112      112           0
   112      113           3
   112      123           2
   112      124           0
   112      125           4
   113      100           0
   113      101           4
   113      102           4
   113      112           0
   113      113           4
   113      114           4
   113      124           1
   113      125           1
   113      126           1
   114      101           0
   114      102           3
   114      103           0
   114      113           4
   114      114           0
   114      115           3
   114      125           0
   114      126           4
   114      127           4
   115      102           2
   115      103           4
   115      104           2
   115      114           0
   115      115           3
   115      116           1
   115      126           4
   115      127           2
   115      128           2
   116      103           4
   116      104           1
   116      105           1
   116      115           1
   116      116           2
   116      117           3
   116      127           4
   116      128           0
   116      129           4
   117      104           0
   117      105           0
   117      106           2
   117      116           2
   117      117           2
   117      118           1
   117      128           3
   117      129           1
   117      130           1
   118      105           4
   118      106           3
   118      107           3
   118      117           4
   118      118           4
   118      119           2
   118      129           1
   118      130           4
   118      131           0
   119      106           0
   119      107           1
   119      108           4
   119      118           0
   119      119           1
   119      120           0
   119      130           3
   119      131           4
   119      132           0
   120       97           0
   120      107           1
   120      108           1
   120      109           0
   120      119           3
   120      120           1
   120      121           3
   120      131           0
   120      132           4
   121      109           1
   121      110           1
   121      120           3
   121      121           0
   121      122           3
   121      132           2
   121      133           2
   121      134           1
   121      144           3
   122      109           3
   122      110           0
   122      111           2
   122      121           2
   122      122           2
   122      123           4
   122      133           4
   122      134           4
   122      135           2
   123      110           2
   123      111           4
   123      112           3
   123      122           3
   123      123           3
   123      124           3
   123      134           3
   123      135           1
   123      136           2
   124      111           1
   124      112           0
   124      113           2
   124      123           2
   124      124           2
   124      125           4
   124      135           1
   124      136           1
   124      137           2
   125      112           0
   125      113           4
   125      114           1
   125      124           3
   125      125           0
   125      126           1
   125      136           1
   125      137           4
   125      138           0
   126      113           3
   126      114           2
   126      115           0
   126      125           2
   126      126           1
   126      127           4
   126      137           3
   126      138           1
   126      139           0
   127      114           2
   127      115           3
   127      116           4
   127      126           0
   127      127           4
   127      128           4
   127      138           0
   127      139           1
   127      140           0
   128      115           4
   128      116           0
   128      117           2
   128      127           3
   128      128           4
   128      129           2
   128      139           4
   128      140           3
   128      141           1
   129      116           0
   129      117           1
   129      118           1
   129      128           4
   129      129           4
   129      130           1
   129      140           4
   129      141           4
   129      142           3
   130      117           0
   130      118           4
   130      119           0
   130      129           1
   130      130           2
   130      131           4
   130      141           0
   130      142           3
   130      143           4
   131      118           4
   131      119           1
   131      120           2
   131      130           4
   131      131           1
   131      132           1
   131      142           3
   131      143           4
   131      144           2
   132      109           2
   132      119           0
   132      120           1
   132      121           4
   132      131           3
   132      132           0
   132      133           2
   132      143           3
   132      144           4
   133        1           1
   133        2           3
   133       12           3
   133      121           4
   133      122           3
   133      132           2
   133      133           0
   133      134           4
   133      144           1
   134        1           1
   134        2           2
   134        3           2
   134      121           4
   134      122           3
   134      123           3
   134      133           3
   134      134           1
   134      135           3
   135        2           3
   135        3           4
   135        4           0
   135      122           1
   135      123           2
   135      124           0
   135      134           0
   135      135           2
   135      136           3
   136        3           2
   136        4           3
   136        5           1
   136      123           3
   136      124           1
   136      125           2
   136      135           1
   136      136           0
   136      137           2
   137        4           2
   137        5           3
   137        6           2
   137      124           4
   137      125           3
   137      126           0
   137      136           3
   137      137           4
   137      138           1
   138        5           2
   138        6           0
   138        7           3
   138      125           0
   138      126           4
   138      127           0
   138      137           3
   138      138           2
   138      139           0
   139        6           2
   139        7           1
   139        8           2
   139      126           4
   139      127           2
   139      128           4
   139      138           4
   139      139           3
   139      140           1
   140        7           2
   140        8           3
   140        9           4
   140      127           2
   140      128           2
   140      129           1
   140      139           0
   140      140           2
   140      141           0
   141        8           2
   141        9           0
   141       10           2
   141      128           1
   141      129           3
   141      130           2
   141      140           2
   141      141           1
   141      142           1
   142        9           4
   142       10           2
   142       11           4
   142      129           0
   142      130           3
   142      131           1
   142      141           0
   142      142           3
   142      143           3
   143       10           1
   143       11           1
   143       12           4
   143      130           2
   143      131           0
   143      132           4
   143      142           1
   143      143           3
   143      144           2
   144        1           0
   144       11           4
   144       12           2
   144      121           1
   144      131           3
   144      132           4
   144      133           0
   144      143           2
   144      144           2

