Chessboard matrixes  Code  1934
    32       33           2
    32       43           2
    32       44           0
    32       45           3
    33       20           0
    33       21           4
    33       22           4
    33       32           2
    33       33           3
    33       34           0
    33       44           2
    33       45           1
    33       46           2
    34       21           0
    34       22           3
    34       23           3
    34       33           1
    34       34           3
    34       35           4
    34       45           2
    34       46           1
    34       47           2
    35       22           4
    35       23           3
    35       24           0
    35       34           2
    35       35           2
    35       36           0
    35       46           2
    35       47           2
    35       48           2
    36       13           1
    36       23           3
    36       24           3
    36       25           4
    36       35           2
    36       36           0
    36       37           2
    36       47           2
    36       48           2
    37       25           3
    37       26           3
    37       36           1
    37       37           1
    37       38           3
    37       48           0
    37       49           0
    37       50           3
    37       60           4
    38       25           2
    38       26           4
    38       27           2
    38       37           3
    38       38           1
    38       39           0
    38       49           0
    38       50           1
    38       51           0
    39       26           0
    39       27           3
    39       28           1
    39       38           1
    39       39           0
    39       40           2
    39       50           0
    39       51           0
    39       52           2
    40       27           4
    40       28           2
    40       29           3
    40       39           3
    40       40           3
    40       41           3
    40       51           2
    40       52           3
    40       53           0
    41       28           1
    41       29           0
    41       30           0
    41       40           3
    41       41           4
    41       42           0
    41       52           4
    41       53           2
    41       54           3
    42       29           3
    42       30           1
    42       31           0
    42       41           4
    42       42           2
    42       43           3
    42       53           1
    42       54           3
    42       55           1
    43       30           4
    43       31           2
    43       32           0
    43       42           3
    43       43           4
    43       44           1
    43       54           3
    43       55           1
    43       56           1
    44       31           2
    44       32           1
    44       33           3
    44       43           0
    44       44           1
    44       45           0
    44       55           3
    44       56           0
    44       57           4
    45       32           4
    45       33           1
    45       34           0
    45       44           3
    45       45           4
    45       46           2
    45       56           0
    45       57           4
    45       58           3
    46       33           2
    46       34           0
    46       35           1
    46       45           1
    46       46           1
    46       47           3
    46       57           4
    46       58           1
    46       59           4
    47       34           3
    47       35           2
    47       36           0
    47       46           2
    47       47           3
    47       48           2
    47       58           4
    47       59           1
    47       60           4
    48       25           2
    48       35           0
    48       36           4
    48       37           2
    48       47           4
    48       48           3
    48       49           4
    48       59           4
    48       60           3
    49       37           0
    49       38           4
    49       48           0
    49       49           3
    49       50           2
    49       60           0
    49       61           4
    49       62           1
    49       72           2
    50       37           0
    50       38           4
    50       39           2
    50       49           3
    50       50           0
    50       51           1
    50       61           4
    50       62           3
    50       63           2
    51       38           4
    51       39           3
    51       40           1
    51       50           2
    51       51           3
    51       52           4
    51       62           3
    51       63           3
    51       64           3
    52       39           0
    52       40           2
    52       41           2
    52       51           3
    52       52           1
    52       53           3
    52       63           4
    52       64           4
    52       65           3
    53       40           1
    53       41           0
    53       42           4
    53       52           1
    53       53           3
    53       54           2
    53       64           4
    53       65           0
    53       66           0
    54       41           3
    54       42           1
    54       43           4
    54       53           1
    54       54           0
    54       55           4
    54       65           2
    54       66           1
    54       67           2
    55       42           0
    55       43           4
    55       44           2
    55       54           2
    55       55           3
    55       56           0
    55       66           1
    55       67           1
    55       68           2
    56       43           0
    56       44           2
    56       45           0
    56       55           2
    56       56           1
    56       57           3
    56       67           1
    56       68           2
    56       69           0
    57       44           2
    57       45           1
    57       46           0
    57       56           4
    57       57           1
    57       58           3
    57       68           1
    57       69           4
    57       70           2
    58       45           0
    58       46           4
    58       47           1
    58       57           2
    58       58           2
    58       59           4
    58       69           3
    58       70           1
    58       71           4
    59       46           1
    59       47           0
    59       48           2
    59       58           4
    59       59           2
    59       60           3
    59       70           3
    59       71           1
    59       72           4
    60       37           0
    60       47           4
    60       48           4
    60       49           4
    60       59           2
    60       60           4
    60       61           4
    60       71           2
    60       72           4
    61       49           1
    61       50           4
    61       60           4
    61       61           4
    61       62           4
    61       72           3
    61       73           2
    61       74           4
    61       84           3
    62       49           2
    62       50           4
    62       51           2
    62       61           3
    62       62           0
    62       63           1
    62       73           3
    62       74           4
    62       75           0
    63       50           3
    63       51           0
    63       52           1
    63       62           2
    63       63           0
    63       64           3
    63       74           4
    63       75           3
    63       76           0
    64       51           3
    64       52           1
    64       53           4
    64       63           4
    64       64           3
    64       65           0
    64       75           1
    64       76           0
    64       77           0
    65       52           3
    65       53           1
    65       54           0
    65       64           0
    65       65           4
    65       66           3
    65       76           4
    65       77           4
    65       78           0
    66       53           4
    66       54           1
    66       55           1
    66       65           4
    66       66           1
    66       67           4
    66       77           4
    66       78           1
    66       79           4
    67       54           3
    67       55           1
    67       56           1
    67       66           2
    67       67           1
    67       68           1
    67       78           4
    67       79           0
    67       80           0
    68       55           1
    68       56           2
    68       57           3
    68       67           3
    68       68           2
    68       69           2
    68       79           3
    68       80           4
    68       81           3
    69       56           3
    69       57           2
    69       58           4
    69       68           1
    69       69           0
    69       70           0
    69       80           2
    69       81           1
    69       82           4
    70       57           3
    70       58           0
    70       59           4
    70       69           2
    70       70           2
    70       71           1
    70       81           2
    70       82           2
    70       83           2
    71       58           2
    71       59           2
    71       60           0
    71       70           2
    71       71           3
    71       72           3
    71       82           4
    71       83           0
    71       84           2
    72       49           3
    72       59           2
    72       60           3
    72       61           2
    72       71           3
    72       72           4
    72       73           0
    72       83           3
    72       84           0
    73       61           4
    73       62           0
    73       72           1
    73       73           3
    73       74           3
    73       84           4
    73       85           4
    73       86           3
    73       96           4
    74       61           3
    74       62           1
    74       63           3
    74       73           3
    74       74           3
    74       75           3
    74       85           4
    74       86           3
    74       87           1
    75       62           4
    75       63           2
    75       64           0
    75       74           1
    75       75           3
    75       76           3
    75       86           1
    75       87           3
    75       88           4
    76       63           3
    76       64           0
    76       65           2
    76       75           3
    76       76           0
    76       77           4
    76       87           1
    76       88           3
    76       89           1
    77       64           1
    77       65           1
    77       66           4
    77       76           3
    77       77           4
    77       78           3
    77       88           3
    77       89           1
    77       90           2
    78       65           4
    78       66           1
    78       67           4
    78       77           0
    78       78           3
    78       79           0
    78       89           2
    78       90           4
    78       91           2
    79       66           1
    79       67           0
    79       68           4
    79       78           0
    79       79           2
    79       80           2
    79       90           1
    79       91           1
    79       92           0
    80       67           3
    80       68           3
    80       69           1
    80       79           2
    80       80           4
    80       81           4
    80       91           0
    80       92           4
    80       93           0
    81       68           2
    81       69           0
    81       70           3
    81       80           0
    81       81           2
    81       82           1
    81       92           3
    81       93           0
    81       94           1
    82       69           4
    82       70           0
    82       71           3
    82       81           4
    82       82           1
    82       83           2
    82       93           1
    82       94           4
    82       95           3
    83       70           0
    83       71           0
    83       72           1
    83       82           3
    83       83           4
    83       84           2
    83       94           1
    83       95           1
    83       96           2
    84       61           0
    84       71           1
    84       72           0
    84       73           0
    84       83           1
    84       84           2
    84       85           1
    84       95           0
    84       96           2
    85       73           3
    85       74           4
    85       84           3
    85       85           0
    85       86           1
    85       96           2
    85       97           4
    85       98           3
    85      108           1
    86       73           0
    86       74           2
    86       75           4
    86       85           4
    86       86           2
    86       87           2
    86       97           4
    86       98           3
    86       99           3
    87       74           3
    87       75           2
    87       76           4
    87       86           3
    87       87           0
    87       88           0
    87       98           3
    87       99           3
    87      100           4
    88       75           0
    88       76           2
    88       77           2
    88       87           1
    88       88           2
    88       89           1
    88       99           3
    88      100           3
    88      101           4
    89       76           4
    89       77           3
    89       78           1
    89       88           4
    89       89           4
    89       90           1
    89      100           4
    89      101           4
    89      102           3
    90       77           3
    90       78           0
    90       79           2
    90       89           2
    90       90           4
    90       91           3
    90      101           2
    90      102           4
    90      103           3
    91       78           3
    91       79           4
    91       80           1
    91       90           1
    91       91           3
    91       92           0
    91      102           0
    91      103           2
    91      104           0
    92       79           2
    92       80           2
    92       81           3
    92       91           3
    92       92           3
    92       93           1
    92      103           1
    92      104           2
    92      105           4
    93       80           0
    93       81           2
    93       82           3
    93       92           3
    93       93           3
    93       94           4
    93      104           3
    93      105           0
    93      106           0
    94       81           3
    94       82           2
    94       83           4
    94       93           1
    94       94           1
    94       95           1
    94      105           4
    94      106           1
    94      107           2
    95       82           4
    95       83           1
    95       84           3
    95       94           4
    95       95           3
    95       96           4
    95      106           4
    95      107           0
    95      108           4
    96       73           2
    96       83           4
    96       84           4
    96       85           1
    96       95           0
    96       96           2
    96       97           1
    96      107           3
    96      108           2
    97       85           2
    97       86           0
    97       96           0
    97       97           3
    97       98           3
    97      108           0
    97      109           3
    97      110           1
    97      120           1
    98       85           2
    98       86           1
    98       87           0
    98       97           3
    98       98           4
    98       99           0
    98      109           2
    98      110           4
    98      111           2
    99       86           2
    99       87           2
    99       88           1
    99       98           0
    99       99           4
    99      100           2
    99      110           0
    99      111           1
    99      112           1
   100       87           0
   100       88           4
   100       89           0
   100       99           2
   100      100           0
   100      101           4
   100      111           0
   100      112           3
   100      113           1
   101       88           0
   101       89           3
   101       90           4
   101      100           1
   101      101           4
   101      102           3
   101      112           1
   101      113           2
   101      114           4
   102       89           4
   102       90           3
   102       91           2
   102      101           2
   102      102           1
   102      103           0
   102      113           4
   102      114           3
   102      115           2
   103       90           4
   103       91           0
   103       92           0
   103      102           2
   103      103           4
   103      104           1
   103      114           0
   103      115           3
   103      116           2
   104       91           1
   104       92           3
   104       93           2
   104      103           1
   104      104           2
   104      105           4
   104      115           4
   104      116           4
   104      117           3
   105       92           4
   105       93           3
   105       94           4
   105      104           3
   105      105           1
   105      106           0
   105      116           3
   105      117           1
   105      118           1
   106       93           1
   106       94           2
   106       95           0
   106      105           4
   106      106           3
   106      107           2
   106      117           2
   106      118           0
   106      119           2
   107       94           4
   107       95           0
   107       96           1
   107      106           1
   107      107           2
   107      108           4
   107      118           4
   107      119           4
   107      120           2
   108       85           3
   108       95           0
   108       96           0
   108       97           2
   108      107           0
   108      108           2
   108      109           0
   108      119           3
   108      120           1
   109       97           0
   109       98           0
   109      108           3
   109      109           0
   109      110           1
   109      120           0
   109      121           1
   109      122           0
   109      132           3
   110       97           4
   110       98           2
   110       99           3
   110      109           2
   110      110           0
   110      111           3
   110      121           0
   110      122           3
   110      123           4
   111       98           2
   111       99           2
   111      100           2
   111      110           4
   111      111           3
   111      112           1
   111      122           4
   111      123           1
   111      124           1
   112       99           0
   112      100           2
   112      101           4
   112      111           4
   112      112           1
   112      113           3
   112      123           3
   112      124           2
   112      125           3
   113      100           2
   113      101           2
   113      102           4
   113      112           4
   113      113           2
   113      114           4
   113      124           1
   113      125           4
   113      126           0
   114      101           3
   114      102           0
   114      103           0
   114      113           1
   114      114           3
   114      115           0
   114      125           4
   114      126           0
   114      127           0
   115      102           3
   115      103           1
   115      104           4
   115      114           2
   115      115           3
   115      116           1
   115      126           4
   115      127           4
   115      128           4
   116      103           0
   116      104           2
   116      105           4
   116      115           0
   116      116           3
   116      117           0
   116      127           3
   116      128           3
   116      129           1
   117      104           4
   117      105           0
   117      106           4
   117      116           0
   117      117           1
   117      118           3
   117      128           1
   117      129           0
   117      130           0
   118      105           3
   118      106           2
   118      107           1
   118      117           3
   118      118           2
   118      119           2
   118      129           3
   118      130           2
   118      131           3
   119      106           2
   119      107           4
   119      108           0
   119      118           2
   119      119           1
   119      120           3
   119      130           3
   119      131           0
   119      132           2
   120       97           4
   120      107           2
   120      108           3
   120      109           4
   120      119           1
   120      120           0
   120      121           3
   120      131           4
   120      132           3
   121      109           3
   121      110           1
   121      120           1
   121      121           0
   121      122           4
   121      132           0
   121      133           2
   121      134           0
   121      144           3
   122      109           4
   122      110           0
   122      111           0
   122      121           3
   122      122           2
   122      123           4
   122      133           4
   122      134           2
   122      135           4
   123      110           1
   123      111           2
   123      112           0
   123      122           1
   123      123           2
   123      124           3
   123      134           4
   123      135           0
   123      136           0
   124      111           3
   124      112           0
   124      113           4
   124      123           1
   124      124           3
   124      125           3
   124      135           0
   124      136           0
   124      137           1
   125      112           0
   125      113           4
   125      114           2
   125      124           2
   125      125           4
   125      126           2
   125      136           1
   125      137           0
   125      138           1
   126      113           2
   126      114           0
   126      115           4
   126      125           0
   126      126           0
   126      127           1
   126      137           0
   126      138           1
   126      139           3
   127      114           3
   127      115           2
   127      116           1
   127      126           0
   127      127           1
   127      128           1
   127      138           1
   127      139           0
   127      140           0
   128      115           1
   128      116           0
   128      117           3
   128      127           3
   128      128           0
   128      129           2
   128      139           2
   128      140           1
   128      141           2
   129      116           4
   129      117           1
   129      118           0
   129      128           3
   129      129           3
   129      130           4
   129      140           1
   129      141           2
   129      142           1
   130      117           2
   130      118           3
   130      119           4
   130      129           1
   130      130           2
   130      131           0
   130      141           2
   130      142           0
   130      143           1
   131      118           1
   131      119           4
   131      120           2
   131      130           0
   131      131           2
   131      132           2
   131      142           4
   131      143           1
   131      144           2
   132      109           0
   132      119           2
   132      120           4
   132      121           3
   132      131           0
   132      132           2
   132      133           3
   132      143           2
   132      144           3
   133        1           1
   133        2           2
   133       12           4
   133      121           4
   133      122           0
   133      132           4
   133      133           4
   133      134           0
   133      144           1
   134        1           3
   134        2           0
   134        3           0
   134      121           4
   134      122           1
   134      123           0
   134      133           3
   134      134           0
   134      135           2
   135        2           1
   135        3           0
   135        4           2
   135      122           2
   135      123           0
   135      124           3
   135      134           0
   135      135           2
   135      136           2
   136        3           2
   136        4           4
   136        5           2
   136      123           2
   136      124           1
   136      125           2
   136      135           2
   136      136           1
   136      137           3
   137        4           1
   137        5           2
   137        6           0
   137      124           2
   137      125           2
   137      126           3
   137      136           0
   137      137           0
   137      138           0
   138        5           4
   138        6           1
   138        7           3
   138      125           1
   138      126           2
   138      127           0
   138      137           3
   138      138           2
   138      139           3
   139        6           3
   139        7           3
   139        8           4
   139      126           1
   139      127           3
   139      128           4
   139      138           3
   139      139           3
   139      140           2
   140        7           3
   140        8           2
   140        9           3
   140      127           0
   140      128           2
   140      129           2
   140      139           0
   140      140           4
   140      141           1
   141        8           2
   141        9           2
   141       10           1
   141      128           4
   141      129           1
   141      130           2
   141      140           4
   141      141           0
   141      142           0
   142        9           1
   142       10           4
   142       11           0
   142      129           3
   142      130           4
   142      131           1
   142      141           4
   142      142           1
   142      143           3
   143       10           1
   143       11           2
   143       12           1
   143      130           4
   143      131           1
   143      132           1
   143      142           0
   143      143           2
   143      144           3
   144        1           0
   144       11           1
   144       12           4
   144      121           2
   144      131           1
   144      132           1
   144      133           3
   144      143           2
   144      144           4

