Chessboard matrixes  Code   534
    32       33           0
    32       43           4
    32       44           0
    32       45           2
    33       20           0
    33       21           1
    33       22           4
    33       32           1
    33       33           4
    33       34           2
    33       44           0
    33       45           4
    33       46           3
    34       21           0
    34       22           2
    34       23           0
    34       33           0
    34       34           4
    34       35           3
    34       45           2
    34       46           1
    34       47           4
    35       22           4
    35       23           2
    35       24           4
    35       34           4
    35       35           1
    35       36           0
    35       46           2
    35       47           0
    35       48           1
    36       13           0
    36       23           1
    36       24           4
    36       25           2
    36       35           1
    36       36           0
    36       37           4
    36       47           1
    36       48           3
    37       25           1
    37       26           3
    37       36           3
    37       37           3
    37       38           4
    37       48           4
    37       49           2
    37       50           2
    37       60           1
    38       25           1
    38       26           4
    38       27           4
    38       37           4
    38       38           2
    38       39           1
    38       49           0
    38       50           3
    38       51           2
    39       26           3
    39       27           2
    39       28           1
    39       38           2
    39       39           3
    39       40           0
    39       50           3
    39       51           4
    39       52           3
    40       27           4
    40       28           1
    40       29           2
    40       39           3
    40       40           4
    40       41           3
    40       51           3
    40       52           3
    40       53           1
    41       28           3
    41       29           2
    41       30           0
    41       40           1
    41       41           2
    41       42           3
    41       52           3
    41       53           4
    41       54           0
    42       29           2
    42       30           1
    42       31           2
    42       41           3
    42       42           3
    42       43           3
    42       53           0
    42       54           4
    42       55           2
    43       30           4
    43       31           1
    43       32           3
    43       42           0
    43       43           1
    43       44           3
    43       54           4
    43       55           0
    43       56           3
    44       31           4
    44       32           1
    44       33           1
    44       43           1
    44       44           1
    44       45           3
    44       55           4
    44       56           1
    44       57           4
    45       32           2
    45       33           3
    45       34           1
    45       44           0
    45       45           3
    45       46           4
    45       56           4
    45       57           1
    45       58           0
    46       33           0
    46       34           4
    46       35           1
    46       45           4
    46       46           0
    46       47           3
    46       57           2
    46       58           2
    46       59           0
    47       34           0
    47       35           1
    47       36           1
    47       46           4
    47       47           1
    47       48           2
    47       58           2
    47       59           2
    47       60           0
    48       25           4
    48       35           0
    48       36           2
    48       37           1
    48       47           4
    48       48           3
    48       49           0
    48       59           1
    48       60           4
    49       37           2
    49       38           0
    49       48           0
    49       49           4
    49       50           3
    49       60           0
    49       61           0
    49       62           4
    49       72           2
    50       37           0
    50       38           2
    50       39           3
    50       49           3
    50       50           2
    50       51           2
    50       61           2
    50       62           2
    50       63           4
    51       38           3
    51       39           4
    51       40           4
    51       50           0
    51       51           1
    51       52           3
    51       62           1
    51       63           2
    51       64           1
    52       39           1
    52       40           2
    52       41           2
    52       51           1
    52       52           2
    52       53           4
    52       63           0
    52       64           1
    52       65           3
    53       40           4
    53       41           0
    53       42           2
    53       52           1
    53       53           1
    53       54           4
    53       64           3
    53       65           0
    53       66           2
    54       41           1
    54       42           4
    54       43           1
    54       53           3
    54       54           2
    54       55           3
    54       65           0
    54       66           0
    54       67           0
    55       42           3
    55       43           4
    55       44           2
    55       54           3
    55       55           3
    55       56           2
    55       66           3
    55       67           4
    55       68           2
    56       43           4
    56       44           1
    56       45           3
    56       55           1
    56       56           1
    56       57           4
    56       67           1
    56       68           4
    56       69           4
    57       44           2
    57       45           0
    57       46           1
    57       56           3
    57       57           2
    57       58           3
    57       68           2
    57       69           0
    57       70           4
    58       45           0
    58       46           0
    58       47           4
    58       57           2
    58       58           1
    58       59           3
    58       69           2
    58       70           2
    58       71           1
    59       46           1
    59       47           3
    59       48           0
    59       58           4
    59       59           4
    59       60           1
    59       70           2
    59       71           0
    59       72           2
    60       37           1
    60       47           3
    60       48           3
    60       49           3
    60       59           1
    60       60           1
    60       61           2
    60       71           2
    60       72           1
    61       49           0
    61       50           2
    61       60           4
    61       61           2
    61       62           1
    61       72           3
    61       73           1
    61       74           1
    61       84           0
    62       49           4
    62       50           0
    62       51           3
    62       61           4
    62       62           0
    62       63           1
    62       73           1
    62       74           3
    62       75           1
    63       50           1
    63       51           3
    63       52           3
    63       62           4
    63       63           4
    63       64           3
    63       74           2
    63       75           0
    63       76           0
    64       51           2
    64       52           3
    64       53           2
    64       63           0
    64       64           1
    64       65           4
    64       75           4
    64       76           2
    64       77           2
    65       52           3
    65       53           2
    65       54           3
    65       64           2
    65       65           1
    65       66           3
    65       76           2
    65       77           1
    65       78           0
    66       53           0
    66       54           1
    66       55           1
    66       65           4
    66       66           4
    66       67           1
    66       77           3
    66       78           2
    66       79           4
    67       54           3
    67       55           1
    67       56           4
    67       66           2
    67       67           1
    67       68           3
    67       78           1
    67       79           2
    67       80           4
    68       55           2
    68       56           0
    68       57           4
    68       67           0
    68       68           4
    68       69           2
    68       79           0
    68       80           2
    68       81           4
    69       56           3
    69       57           3
    69       58           0
    69       68           0
    69       69           2
    69       70           4
    69       80           0
    69       81           0
    69       82           1
    70       57           2
    70       58           0
    70       59           0
    70       69           1
    70       70           0
    70       71           3
    70       81           2
    70       82           4
    70       83           0
    71       58           2
    71       59           4
    71       60           4
    71       70           4
    71       71           0
    71       72           2
    71       82           4
    71       83           2
    71       84           1
    72       49           1
    72       59           4
    72       60           3
    72       61           2
    72       71           3
    72       72           1
    72       73           0
    72       83           1
    72       84           4
    73       61           3
    73       62           2
    73       72           3
    73       73           4
    73       74           1
    73       84           4
    73       85           2
    73       86           2
    73       96           4
    74       61           4
    74       62           2
    74       63           0
    74       73           4
    74       74           2
    74       75           2
    74       85           4
    74       86           3
    74       87           3
    75       62           1
    75       63           2
    75       64           1
    75       74           0
    75       75           0
    75       76           2
    75       86           3
    75       87           3
    75       88           4
    76       63           2
    76       64           0
    76       65           3
    76       75           1
    76       76           0
    76       77           0
    76       87           0
    76       88           4
    76       89           2
    77       64           4
    77       65           4
    77       66           2
    77       76           3
    77       77           4
    77       78           2
    77       88           3
    77       89           0
    77       90           1
    78       65           1
    78       66           3
    78       67           2
    78       77           2
    78       78           1
    78       79           1
    78       89           2
    78       90           2
    78       91           0
    79       66           4
    79       67           2
    79       68           3
    79       78           4
    79       79           1
    79       80           1
    79       90           0
    79       91           2
    79       92           1
    80       67           1
    80       68           3
    80       69           3
    80       79           0
    80       80           1
    80       81           1
    80       91           2
    80       92           2
    80       93           2
    81       68           0
    81       69           1
    81       70           2
    81       80           1
    81       81           2
    81       82           0
    81       92           3
    81       93           2
    81       94           3
    82       69           4
    82       70           2
    82       71           4
    82       81           4
    82       82           2
    82       83           0
    82       93           0
    82       94           2
    82       95           1
    83       70           0
    83       71           3
    83       72           4
    83       82           4
    83       83           2
    83       84           4
    83       94           1
    83       95           4
    83       96           3
    84       61           1
    84       71           3
    84       72           2
    84       73           2
    84       83           3
    84       84           2
    84       85           0
    84       95           0
    84       96           0
    85       73           0
    85       74           1
    85       84           0
    85       85           1
    85       86           3
    85       96           2
    85       97           2
    85       98           4
    85      108           0
    86       73           2
    86       74           3
    86       75           0
    86       85           0
    86       86           0
    86       87           2
    86       97           4
    86       98           1
    86       99           2
    87       74           3
    87       75           0
    87       76           3
    87       86           3
    87       87           1
    87       88           2
    87       98           3
    87       99           3
    87      100           0
    88       75           0
    88       76           4
    88       77           1
    88       87           2
    88       88           4
    88       89           3
    88       99           3
    88      100           3
    88      101           1
    89       76           4
    89       77           0
    89       78           4
    89       88           1
    89       89           0
    89       90           0
    89      100           1
    89      101           4
    89      102           4
    90       77           3
    90       78           4
    90       79           4
    90       89           4
    90       90           4
    90       91           3
    90      101           4
    90      102           4
    90      103           3
    91       78           2
    91       79           0
    91       80           4
    91       90           0
    91       91           1
    91       92           4
    91      102           2
    91      103           2
    91      104           3
    92       79           4
    92       80           0
    92       81           2
    92       91           2
    92       92           0
    92       93           2
    92      103           3
    92      104           0
    92      105           2
    93       80           4
    93       81           4
    93       82           3
    93       92           1
    93       93           0
    93       94           4
    93      104           0
    93      105           4
    93      106           4
    94       81           3
    94       82           2
    94       83           3
    94       93           4
    94       94           1
    94       95           1
    94      105           0
    94      106           1
    94      107           3
    95       82           4
    95       83           0
    95       84           4
    95       94           3
    95       95           0
    95       96           4
    95      106           3
    95      107           3
    95      108           0
    96       73           3
    96       83           4
    96       84           0
    96       85           3
    96       95           3
    96       96           3
    96       97           2
    96      107           3
    96      108           1
    97       85           2
    97       86           4
    97       96           0
    97       97           2
    97       98           1
    97      108           2
    97      109           4
    97      110           0
    97      120           0
    98       85           4
    98       86           2
    98       87           0
    98       97           4
    98       98           1
    98       99           1
    98      109           2
    98      110           1
    98      111           4
    99       86           1
    99       87           3
    99       88           4
    99       98           3
    99       99           4
    99      100           1
    99      110           2
    99      111           4
    99      112           2
   100       87           2
   100       88           0
   100       89           2
   100       99           4
   100      100           4
   100      101           0
   100      111           4
   100      112           1
   100      113           1
   101       88           4
   101       89           4
   101       90           0
   101      100           4
   101      101           1
   101      102           0
   101      112           2
   101      113           2
   101      114           0
   102       89           3
   102       90           0
   102       91           3
   102      101           4
   102      102           4
   102      103           2
   102      113           4
   102      114           4
   102      115           1
   103       90           3
   103       91           4
   103       92           0
   103      102           1
   103      103           3
   103      104           1
   103      114           3
   103      115           4
   103      116           3
   104       91           1
   104       92           1
   104       93           1
   104      103           1
   104      104           4
   104      105           4
   104      115           2
   104      116           4
   104      117           0
   105       92           1
   105       93           3
   105       94           3
   105      104           0
   105      105           1
   105      106           1
   105      116           4
   105      117           2
   105      118           4
   106       93           4
   106       94           0
   106       95           3
   106      105           4
   106      106           4
   106      107           3
   106      117           2
   106      118           1
   106      119           3
   107       94           3
   107       95           4
   107       96           1
   107      106           0
   107      107           1
   107      108           2
   107      118           3
   107      119           1
   107      120           1
   108       85           0
   108       95           3
   108       96           1
   108       97           4
   108      107           4
   108      108           3
   108      109           1
   108      119           2
   108      120           3
   109       97           2
   109       98           3
   109      108           3
   109      109           1
   109      110           2
   109      120           2
   109      121           3
   109      122           1
   109      132           1
   110       97           2
   110       98           1
   110       99           3
   110      109           3
   110      110           1
   110      111           2
   110      121           1
   110      122           0
   110      123           4
   111       98           2
   111       99           2
   111      100           0
   111      110           3
   111      111           3
   111      112           4
   111      122           0
   111      123           2
   111      124           1
   112       99           1
   112      100           4
   112      101           4
   112      111           3
   112      112           1
   112      113           1
   112      123           4
   112      124           1
   112      125           3
   113      100           3
   113      101           0
   113      102           1
   113      112           0
   113      113           4
   113      114           2
   113      124           2
   113      125           2
   113      126           3
   114      101           2
   114      102           1
   114      103           3
   114      113           0
   114      114           0
   114      115           0
   114      125           0
   114      126           3
   114      127           0
   115      102           0
   115      103           2
   115      104           1
   115      114           0
   115      115           1
   115      116           1
   115      126           3
   115      127           4
   115      128           0
   116      103           3
   116      104           0
   116      105           0
   116      115           2
   116      116           2
   116      117           4
   116      127           0
   116      128           2
   116      129           1
   117      104           2
   117      105           4
   117      106           4
   117      116           0
   117      117           0
   117      118           0
   117      128           2
   117      129           3
   117      130           0
   118      105           3
   118      106           2
   118      107           1
   118      117           0
   118      118           4
   118      119           2
   118      129           1
   118      130           3
   118      131           2
   119      106           0
   119      107           0
   119      108           0
   119      118           2
   119      119           2
   119      120           2
   119      130           4
   119      131           2
   119      132           2
   120       97           2
   120      107           4
   120      108           2
   120      109           2
   120      119           2
   120      120           0
   120      121           0
   120      131           0
   120      132           0
   121      109           0
   121      110           2
   121      120           0
   121      121           1
   121      122           3
   121      132           0
   121      133           3
   121      134           1
   121      144           0
   122      109           0
   122      110           1
   122      111           1
   122      121           1
   122      122           4
   122      123           4
   122      133           0
   122      134           1
   122      135           3
   123      110           1
   123      111           0
   123      112           2
   123      122           3
   123      123           0
   123      124           1
   123      134           3
   123      135           3
   123      136           0
   124      111           3
   124      112           1
   124      113           0
   124      123           1
   124      124           4
   124      125           1
   124      135           2
   124      136           4
   124      137           1
   125      112           3
   125      113           1
   125      114           1
   125      124           0
   125      125           2
   125      126           4
   125      136           1
   125      137           2
   125      138           3
   126      113           3
   126      114           3
   126      115           2
   126      125           4
   126      126           2
   126      127           4
   126      137           3
   126      138           3
   126      139           4
   127      114           4
   127      115           1
   127      116           1
   127      126           0
   127      127           4
   127      128           2
   127      138           0
   127      139           2
   127      140           1
   128      115           4
   128      116           4
   128      117           4
   128      127           4
   128      128           3
   128      129           1
   128      139           1
   128      140           3
   128      141           2
   129      116           3
   129      117           2
   129      118           1
   129      128           1
   129      129           0
   129      130           4
   129      140           1
   129      141           3
   129      142           3
   130      117           0
   130      118           2
   130      119           0
   130      129           0
   130      130           1
   130      131           3
   130      141           3
   130      142           2
   130      143           4
   131      118           4
   131      119           0
   131      120           2
   131      130           0
   131      131           4
   131      132           4
   131      142           2
   131      143           4
   131      144           3
   132      109           1
   132      119           3
   132      120           2
   132      121           3
   132      131           1
   132      132           2
   132      133           4
   132      143           3
   132      144           3
   133        1           2
   133        2           4
   133       12           2
   133      121           0
   133      122           3
   133      132           0
   133      133           4
   133      134           1
   133      144           0
   134        1           4
   134        2           0
   134        3           4
   134      121           1
   134      122           1
   134      123           0
   134      133           2
   134      134           0
   134      135           3
   135        2           3
   135        3           0
   135        4           3
   135      122           4
   135      123           1
   135      124           3
   135      134           1
   135      135           0
   135      136           1
   136        3           2
   136        4           2
   136        5           0
   136      123           2
   136      124           2
   136      125           4
   136      135           4
   136      136           0
   136      137           0
   137        4           2
   137        5           2
   137        6           1
   137      124           0
   137      125           0
   137      126           4
   137      136           2
   137      137           1
   137      138           1
   138        5           1
   138        6           4
   138        7           0
   138      125           1
   138      126           0
   138      127           4
   138      137           2
   138      138           2
   138      139           4
   139        6           1
   139        7           4
   139        8           0
   139      126           3
   139      127           3
   139      128           1
   139      138           0
   139      139           4
   139      140           0
   140        7           0
   140        8           2
   140        9           2
   140      127           4
   140      128           1
   140      129           4
   140      139           1
   140      140           4
   140      141           2
   141        8           2
   141        9           1
   141       10           0
   141      128           1
   141      129           1
   141      130           4
   141      140           3
   141      141           1
   141      142           1
   142        9           4
   142       10           4
   142       11           4
   142      129           3
   142      130           2
   142      131           2
   142      141           1
   142      142           3
   142      143           1
   143       10           2
   143       11           2
   143       12           3
   143      130           0
   143      131           1
   143      132           1
   143      142           2
   143      143           2
   143      144           0
   144        1           1
   144       11           1
   144       12           3
   144      121           2
   144      131           3
   144      132           0
   144      133           1
   144      143           4
   144      144           1

