Chessboard matrixes  Code  1634
    32       33           1
    32       43           0
    32       44           3
    32       45           3
    33       20           4
    33       21           0
    33       22           0
    33       32           4
    33       33           3
    33       34           0
    33       44           1
    33       45           4
    33       46           2
    34       21           4
    34       22           1
    34       23           2
    34       33           2
    34       34           2
    34       35           4
    34       45           1
    34       46           1
    34       47           4
    35       22           0
    35       23           4
    35       24           2
    35       34           0
    35       35           2
    35       36           3
    35       46           4
    35       47           4
    35       48           4
    36       13           4
    36       23           4
    36       24           1
    36       25           3
    36       35           1
    36       36           2
    36       37           4
    36       47           1
    36       48           3
    37       25           3
    37       26           3
    37       36           3
    37       37           3
    37       38           2
    37       48           1
    37       49           0
    37       50           0
    37       60           4
    38       25           3
    38       26           3
    38       27           3
    38       37           3
    38       38           3
    38       39           0
    38       49           1
    38       50           2
    38       51           2
    39       26           0
    39       27           1
    39       28           3
    39       38           4
    39       39           0
    39       40           3
    39       50           3
    39       51           4
    39       52           0
    40       27           2
    40       28           3
    40       29           1
    40       39           2
    40       40           2
    40       41           2
    40       51           3
    40       52           4
    40       53           0
    41       28           1
    41       29           0
    41       30           0
    41       40           4
    41       41           3
    41       42           1
    41       52           4
    41       53           2
    41       54           2
    42       29           2
    42       30           4
    42       31           1
    42       41           3
    42       42           0
    42       43           1
    42       53           3
    42       54           1
    42       55           1
    43       30           3
    43       31           2
    43       32           2
    43       42           4
    43       43           3
    43       44           2
    43       54           3
    43       55           3
    43       56           0
    44       31           4
    44       32           0
    44       33           0
    44       43           1
    44       44           4
    44       45           2
    44       55           3
    44       56           0
    44       57           2
    45       32           4
    45       33           4
    45       34           1
    45       44           4
    45       45           1
    45       46           0
    45       56           0
    45       57           0
    45       58           4
    46       33           3
    46       34           4
    46       35           3
    46       45           2
    46       46           0
    46       47           3
    46       57           0
    46       58           2
    46       59           0
    47       34           4
    47       35           4
    47       36           3
    47       46           4
    47       47           3
    47       48           3
    47       58           3
    47       59           0
    47       60           1
    48       25           2
    48       35           3
    48       36           0
    48       37           2
    48       47           4
    48       48           2
    48       49           4
    48       59           4
    48       60           0
    49       37           0
    49       38           1
    49       48           4
    49       49           1
    49       50           1
    49       60           1
    49       61           2
    49       62           4
    49       72           4
    50       37           2
    50       38           0
    50       39           4
    50       49           4
    50       50           4
    50       51           1
    50       61           0
    50       62           3
    50       63           2
    51       38           2
    51       39           0
    51       40           1
    51       50           0
    51       51           3
    51       52           1
    51       62           0
    51       63           4
    51       64           2
    52       39           2
    52       40           4
    52       41           2
    52       51           0
    52       52           2
    52       53           4
    52       63           4
    52       64           1
    52       65           3
    53       40           2
    53       41           2
    53       42           4
    53       52           2
    53       53           4
    53       54           1
    53       64           4
    53       65           4
    53       66           2
    54       41           2
    54       42           0
    54       43           4
    54       53           0
    54       54           2
    54       55           1
    54       65           2
    54       66           2
    54       67           2
    55       42           3
    55       43           1
    55       44           4
    55       54           0
    55       55           2
    55       56           0
    55       66           0
    55       67           2
    55       68           1
    56       43           3
    56       44           1
    56       45           1
    56       55           0
    56       56           3
    56       57           3
    56       67           0
    56       68           0
    56       69           0
    57       44           1
    57       45           4
    57       46           1
    57       56           1
    57       57           0
    57       58           0
    57       68           1
    57       69           1
    57       70           4
    58       45           1
    58       46           1
    58       47           1
    58       57           1
    58       58           1
    58       59           3
    58       69           3
    58       70           1
    58       71           1
    59       46           4
    59       47           3
    59       48           3
    59       58           3
    59       59           0
    59       60           2
    59       70           4
    59       71           3
    59       72           3
    60       37           1
    60       47           3
    60       48           4
    60       49           2
    60       59           0
    60       60           4
    60       61           4
    60       71           3
    60       72           2
    61       49           4
    61       50           2
    61       60           0
    61       61           0
    61       62           2
    61       72           4
    61       73           2
    61       74           2
    61       84           2
    62       49           4
    62       50           4
    62       51           3
    62       61           1
    62       62           3
    62       63           3
    62       73           4
    62       74           1
    62       75           2
    63       50           1
    63       51           2
    63       52           1
    63       62           2
    63       63           1
    63       64           4
    63       74           0
    63       75           4
    63       76           4
    64       51           4
    64       52           0
    64       53           4
    64       63           0
    64       64           4
    64       65           2
    64       75           0
    64       76           0
    64       77           2
    65       52           0
    65       53           4
    65       54           3
    65       64           1
    65       65           0
    65       66           2
    65       76           4
    65       77           2
    65       78           2
    66       53           3
    66       54           3
    66       55           3
    66       65           1
    66       66           4
    66       67           4
    66       77           3
    66       78           3
    66       79           4
    67       54           0
    67       55           2
    67       56           3
    67       66           1
    67       67           1
    67       68           3
    67       78           4
    67       79           3
    67       80           0
    68       55           1
    68       56           3
    68       57           2
    68       67           0
    68       68           4
    68       69           0
    68       79           2
    68       80           4
    68       81           2
    69       56           2
    69       57           0
    69       58           3
    69       68           4
    69       69           3
    69       70           2
    69       80           1
    69       81           2
    69       82           2
    70       57           1
    70       58           3
    70       59           2
    70       69           0
    70       70           0
    70       71           4
    70       81           3
    70       82           2
    70       83           1
    71       58           0
    71       59           1
    71       60           1
    71       70           1
    71       71           1
    71       72           0
    71       82           2
    71       83           3
    71       84           0
    72       49           3
    72       59           4
    72       60           4
    72       61           2
    72       71           4
    72       72           2
    72       73           1
    72       83           3
    72       84           1
    73       61           3
    73       62           3
    73       72           3
    73       73           4
    73       74           0
    73       84           0
    73       85           1
    73       86           3
    73       96           3
    74       61           2
    74       62           2
    74       63           4
    74       73           2
    74       74           4
    74       75           0
    74       85           1
    74       86           3
    74       87           0
    75       62           4
    75       63           4
    75       64           1
    75       74           2
    75       75           2
    75       76           2
    75       86           3
    75       87           2
    75       88           0
    76       63           0
    76       64           3
    76       65           3
    76       75           1
    76       76           3
    76       77           3
    76       87           2
    76       88           1
    76       89           0
    77       64           4
    77       65           4
    77       66           4
    77       76           0
    77       77           3
    77       78           3
    77       88           0
    77       89           2
    77       90           0
    78       65           4
    78       66           1
    78       67           2
    78       77           0
    78       78           1
    78       79           4
    78       89           3
    78       90           0
    78       91           3
    79       66           2
    79       67           4
    79       68           2
    79       78           3
    79       79           2
    79       80           4
    79       90           3
    79       91           3
    79       92           3
    80       67           3
    80       68           4
    80       69           2
    80       79           2
    80       80           2
    80       81           3
    80       91           4
    80       92           4
    80       93           0
    81       68           1
    81       69           2
    81       70           4
    81       80           0
    81       81           0
    81       82           1
    81       92           0
    81       93           1
    81       94           3
    82       69           4
    82       70           4
    82       71           1
    82       81           0
    82       82           2
    82       83           4
    82       93           3
    82       94           4
    82       95           3
    83       70           4
    83       71           3
    83       72           4
    83       82           0
    83       83           0
    83       84           4
    83       94           3
    83       95           4
    83       96           3
    84       61           0
    84       71           2
    84       72           1
    84       73           1
    84       83           1
    84       84           4
    84       85           4
    84       95           4
    84       96           2
    85       73           3
    85       74           1
    85       84           0
    85       85           1
    85       86           0
    85       96           0
    85       97           3
    85       98           4
    85      108           0
    86       73           0
    86       74           2
    86       75           1
    86       85           0
    86       86           0
    86       87           2
    86       97           3
    86       98           0
    86       99           4
    87       74           0
    87       75           0
    87       76           0
    87       86           2
    87       87           3
    87       88           4
    87       98           0
    87       99           4
    87      100           4
    88       75           2
    88       76           1
    88       77           3
    88       87           3
    88       88           4
    88       89           3
    88       99           0
    88      100           1
    88      101           0
    89       76           2
    89       77           0
    89       78           4
    89       88           1
    89       89           2
    89       90           3
    89      100           3
    89      101           1
    89      102           3
    90       77           4
    90       78           3
    90       79           2
    90       89           2
    90       90           2
    90       91           3
    90      101           0
    90      102           4
    90      103           0
    91       78           0
    91       79           4
    91       80           4
    91       90           0
    91       91           3
    91       92           3
    91      102           1
    91      103           3
    91      104           1
    92       79           1
    92       80           0
    92       81           2
    92       91           1
    92       92           4
    92       93           3
    92      103           0
    92      104           4
    92      105           3
    93       80           4
    93       81           3
    93       82           4
    93       92           1
    93       93           3
    93       94           0
    93      104           4
    93      105           4
    93      106           2
    94       81           1
    94       82           0
    94       83           3
    94       93           0
    94       94           0
    94       95           2
    94      105           0
    94      106           4
    94      107           1
    95       82           4
    95       83           0
    95       84           1
    95       94           4
    95       95           2
    95       96           2
    95      106           4
    95      107           2
    95      108           2
    96       73           3
    96       83           4
    96       84           1
    96       85           2
    96       95           3
    96       96           2
    96       97           3
    96      107           2
    96      108           3
    97       85           0
    97       86           3
    97       96           3
    97       97           1
    97       98           2
    97      108           2
    97      109           4
    97      110           0
    97      120           0
    98       85           0
    98       86           4
    98       87           4
    98       97           3
    98       98           3
    98       99           1
    98      109           4
    98      110           0
    98      111           1
    99       86           1
    99       87           1
    99       88           2
    99       98           2
    99       99           1
    99      100           4
    99      110           0
    99      111           0
    99      112           3
   100       87           4
   100       88           4
   100       89           4
   100       99           1
   100      100           4
   100      101           4
   100      111           1
   100      112           2
   100      113           2
   101       88           4
   101       89           3
   101       90           1
   101      100           4
   101      101           2
   101      102           1
   101      112           0
   101      113           0
   101      114           0
   102       89           0
   102       90           2
   102       91           1
   102      101           3
   102      102           4
   102      103           0
   102      113           0
   102      114           1
   102      115           2
   103       90           3
   103       91           1
   103       92           4
   103      102           3
   103      103           4
   103      104           3
   103      114           1
   103      115           1
   103      116           2
   104       91           3
   104       92           0
   104       93           0
   104      103           0
   104      104           0
   104      105           3
   104      115           3
   104      116           4
   104      117           0
   105       92           0
   105       93           3
   105       94           4
   105      104           0
   105      105           0
   105      106           0
   105      116           0
   105      117           4
   105      118           3
   106       93           2
   106       94           3
   106       95           3
   106      105           1
   106      106           3
   106      107           1
   106      117           4
   106      118           2
   106      119           1
   107       94           0
   107       95           4
   107       96           0
   107      106           3
   107      107           1
   107      108           4
   107      118           3
   107      119           4
   107      120           4
   108       85           0
   108       95           1
   108       96           4
   108       97           0
   108      107           3
   108      108           2
   108      109           0
   108      119           3
   108      120           1
   109       97           3
   109       98           0
   109      108           3
   109      109           2
   109      110           4
   109      120           0
   109      121           3
   109      122           2
   109      132           4
   110       97           0
   110       98           2
   110       99           1
   110      109           4
   110      110           1
   110      111           0
   110      121           2
   110      122           2
   110      123           3
   111       98           3
   111       99           2
   111      100           4
   111      110           4
   111      111           0
   111      112           4
   111      122           3
   111      123           2
   111      124           1
   112       99           4
   112      100           0
   112      101           4
   112      111           1
   112      112           4
   112      113           0
   112      123           0
   112      124           0
   112      125           4
   113      100           1
   113      101           3
   113      102           0
   113      112           2
   113      113           0
   113      114           3
   113      124           1
   113      125           4
   113      126           1
   114      101           4
   114      102           3
   114      103           4
   114      113           2
   114      114           1
   114      115           3
   114      125           3
   114      126           3
   114      127           4
   115      102           0
   115      103           0
   115      104           0
   115      114           1
   115      115           4
   115      116           4
   115      126           1
   115      127           0
   115      128           0
   116      103           1
   116      104           4
   116      105           2
   116      115           2
   116      116           3
   116      117           3
   116      127           2
   116      128           2
   116      129           1
   117      104           4
   117      105           2
   117      106           3
   117      116           4
   117      117           2
   117      118           2
   117      128           4
   117      129           0
   117      130           1
   118      105           4
   118      106           3
   118      107           3
   118      117           3
   118      118           0
   118      119           2
   118      129           0
   118      130           3
   118      131           4
   119      106           1
   119      107           2
   119      108           2
   119      118           2
   119      119           1
   119      120           0
   119      130           1
   119      131           2
   119      132           3
   120       97           2
   120      107           0
   120      108           1
   120      109           2
   120      119           3
   120      120           3
   120      121           4
   120      131           1
   120      132           2
   121      109           0
   121      110           2
   121      120           4
   121      121           0
   121      122           0
   121      132           0
   121      133           3
   121      134           4
   121      144           2
   122      109           1
   122      110           3
   122      111           1
   122      121           1
   122      122           0
   122      123           4
   122      133           4
   122      134           1
   122      135           2
   123      110           2
   123      111           3
   123      112           4
   123      122           4
   123      123           2
   123      124           0
   123      134           3
   123      135           0
   123      136           2
   124      111           4
   124      112           0
   124      113           0
   124      123           2
   124      124           2
   124      125           3
   124      135           0
   124      136           3
   124      137           4
   125      112           0
   125      113           3
   125      114           1
   125      124           4
   125      125           4
   125      126           4
   125      136           0
   125      137           2
   125      138           4
   126      113           4
   126      114           1
   126      115           2
   126      125           4
   126      126           0
   126      127           3
   126      137           2
   126      138           1
   126      139           3
   127      114           0
   127      115           0
   127      116           4
   127      126           0
   127      127           0
   127      128           2
   127      138           1
   127      139           2
   127      140           0
   128      115           3
   128      116           4
   128      117           3
   128      127           4
   128      128           0
   128      129           4
   128      139           3
   128      140           1
   128      141           1
   129      116           4
   129      117           2
   129      118           4
   129      128           0
   129      129           2
   129      130           1
   129      140           2
   129      141           2
   129      142           1
   130      117           1
   130      118           3
   130      119           3
   130      129           3
   130      130           4
   130      131           0
   130      141           3
   130      142           1
   130      143           1
   131      118           1
   131      119           1
   131      120           0
   131      130           4
   131      131           4
   131      132           0
   131      142           0
   131      143           3
   131      144           0
   132      109           2
   132      119           3
   132      120           3
   132      121           1
   132      131           4
   132      132           3
   132      133           3
   132      143           1
   132      144           4
   133        1           4
   133        2           4
   133       12           4
   133      121           2
   133      122           0
   133      132           2
   133      133           1
   133      134           2
   133      144           1
   134        1           1
   134        2           2
   134        3           4
   134      121           0
   134      122           3
   134      123           2
   134      133           0
   134      134           1
   134      135           4
   135        2           2
   135        3           2
   135        4           0
   135      122           2
   135      123           2
   135      124           3
   135      134           1
   135      135           0
   135      136           2
   136        3           2
   136        4           4
   136        5           0
   136      123           3
   136      124           4
   136      125           0
   136      135           2
   136      136           2
   136      137           1
   137        4           2
   137        5           3
   137        6           3
   137      124           2
   137      125           0
   137      126           3
   137      136           2
   137      137           1
   137      138           4
   138        5           3
   138        6           4
   138        7           1
   138      125           3
   138      126           3
   138      127           0
   138      137           3
   138      138           2
   138      139           3
   139        6           4
   139        7           4
   139        8           3
   139      126           4
   139      127           0
   139      128           3
   139      138           0
   139      139           0
   139      140           2
   140        7           3
   140        8           3
   140        9           1
   140      127           4
   140      128           1
   140      129           2
   140      139           0
   140      140           4
   140      141           1
   141        8           1
   141        9           4
   141       10           2
   141      128           4
   141      129           1
   141      130           0
   141      140           2
   141      141           2
   141      142           1
   142        9           3
   142       10           4
   142       11           3
   142      129           0
   142      130           2
   142      131           1
   142      141           3
   142      142           2
   142      143           2
   143       10           4
   143       11           1
   143       12           0
   143      130           3
   143      131           0
   143      132           4
   143      142           2
   143      143           1
   143      144           4
   144        1           0
   144       11           4
   144       12           0
   144      121           3
   144      131           0
   144      132           4
   144      133           1
   144      143           3
   144      144           4

