Chessboard matrixes  Code  1534
    32       33           4
    32       43           3
    32       44           2
    32       45           3
    33       20           0
    33       21           4
    33       22           2
    33       32           2
    33       33           4
    33       34           1
    33       44           4
    33       45           2
    33       46           0
    34       21           2
    34       22           0
    34       23           4
    34       33           4
    34       34           4
    34       35           3
    34       45           0
    34       46           2
    34       47           3
    35       22           0
    35       23           1
    35       24           1
    35       34           3
    35       35           1
    35       36           2
    35       46           0
    35       47           4
    35       48           2
    36       13           0
    36       23           1
    36       24           1
    36       25           1
    36       35           1
    36       36           0
    36       37           0
    36       47           0
    36       48           2
    37       25           0
    37       26           1
    37       36           0
    37       37           2
    37       38           3
    37       48           0
    37       49           4
    37       50           3
    37       60           2
    38       25           3
    38       26           3
    38       27           2
    38       37           4
    38       38           2
    38       39           0
    38       49           1
    38       50           4
    38       51           1
    39       26           1
    39       27           3
    39       28           4
    39       38           4
    39       39           0
    39       40           4
    39       50           4
    39       51           2
    39       52           4
    40       27           1
    40       28           3
    40       29           1
    40       39           1
    40       40           2
    40       41           4
    40       51           2
    40       52           4
    40       53           4
    41       28           0
    41       29           1
    41       30           0
    41       40           1
    41       41           1
    41       42           3
    41       52           2
    41       53           4
    41       54           3
    42       29           1
    42       30           0
    42       31           4
    42       41           2
    42       42           2
    42       43           3
    42       53           0
    42       54           1
    42       55           1
    43       30           3
    43       31           2
    43       32           4
    43       42           0
    43       43           4
    43       44           1
    43       54           4
    43       55           1
    43       56           2
    44       31           1
    44       32           4
    44       33           0
    44       43           4
    44       44           0
    44       45           0
    44       55           1
    44       56           1
    44       57           1
    45       32           0
    45       33           2
    45       34           0
    45       44           1
    45       45           4
    45       46           3
    45       56           4
    45       57           2
    45       58           1
    46       33           2
    46       34           2
    46       35           2
    46       45           2
    46       46           4
    46       47           0
    46       57           2
    46       58           0
    46       59           2
    47       34           4
    47       35           4
    47       36           0
    47       46           0
    47       47           0
    47       48           4
    47       58           3
    47       59           0
    47       60           3
    48       25           0
    48       35           2
    48       36           0
    48       37           2
    48       47           1
    48       48           0
    48       49           1
    48       59           3
    48       60           2
    49       37           1
    49       38           0
    49       48           1
    49       49           1
    49       50           4
    49       60           3
    49       61           2
    49       62           2
    49       72           1
    50       37           1
    50       38           4
    50       39           3
    50       49           4
    50       50           0
    50       51           2
    50       61           2
    50       62           2
    50       63           3
    51       38           1
    51       39           2
    51       40           4
    51       50           4
    51       51           2
    51       52           1
    51       62           4
    51       63           1
    51       64           1
    52       39           3
    52       40           2
    52       41           0
    52       51           3
    52       52           1
    52       53           4
    52       63           2
    52       64           3
    52       65           2
    53       40           2
    53       41           3
    53       42           1
    53       52           3
    53       53           2
    53       54           3
    53       64           1
    53       65           0
    53       66           2
    54       41           3
    54       42           4
    54       43           2
    54       53           1
    54       54           1
    54       55           4
    54       65           4
    54       66           0
    54       67           1
    55       42           2
    55       43           2
    55       44           0
    55       54           2
    55       55           1
    55       56           1
    55       66           0
    55       67           1
    55       68           3
    56       43           4
    56       44           1
    56       45           0
    56       55           3
    56       56           1
    56       57           3
    56       67           2
    56       68           0
    56       69           3
    57       44           0
    57       45           3
    57       46           2
    57       56           0
    57       57           0
    57       58           4
    57       68           3
    57       69           0
    57       70           0
    58       45           1
    58       46           0
    58       47           3
    58       57           4
    58       58           4
    58       59           0
    58       69           3
    58       70           2
    58       71           0
    59       46           2
    59       47           1
    59       48           2
    59       58           3
    59       59           3
    59       60           0
    59       70           2
    59       71           1
    59       72           1
    60       37           4
    60       47           0
    60       48           3
    60       49           3
    60       59           3
    60       60           4
    60       61           3
    60       71           1
    60       72           2
    61       49           3
    61       50           1
    61       60           1
    61       61           2
    61       62           4
    61       72           0
    61       73           4
    61       74           0
    61       84           2
    62       49           3
    62       50           0
    62       51           1
    62       61           3
    62       62           0
    62       63           2
    62       73           1
    62       74           3
    62       75           2
    63       50           2
    63       51           4
    63       52           0
    63       62           2
    63       63           3
    63       64           0
    63       74           2
    63       75           0
    63       76           2
    64       51           4
    64       52           3
    64       53           4
    64       63           4
    64       64           4
    64       65           1
    64       75           1
    64       76           1
    64       77           1
    65       52           1
    65       53           4
    65       54           1
    65       64           0
    65       65           4
    65       66           4
    65       76           3
    65       77           3
    65       78           1
    66       53           1
    66       54           4
    66       55           4
    66       65           4
    66       66           4
    66       67           3
    66       77           3
    66       78           3
    66       79           0
    67       54           3
    67       55           2
    67       56           4
    67       66           3
    67       67           3
    67       68           3
    67       78           0
    67       79           0
    67       80           2
    68       55           3
    68       56           0
    68       57           0
    68       67           0
    68       68           0
    68       69           3
    68       79           3
    68       80           0
    68       81           0
    69       56           1
    69       57           2
    69       58           3
    69       68           3
    69       69           2
    69       70           1
    69       80           2
    69       81           1
    69       82           2
    70       57           0
    70       58           4
    70       59           3
    70       69           4
    70       70           0
    70       71           0
    70       81           4
    70       82           1
    70       83           0
    71       58           2
    71       59           2
    71       60           3
    71       70           1
    71       71           3
    71       72           4
    71       82           3
    71       83           4
    71       84           4
    72       49           0
    72       59           4
    72       60           3
    72       61           4
    72       71           0
    72       72           3
    72       73           0
    72       83           0
    72       84           1
    73       61           4
    73       62           1
    73       72           0
    73       73           0
    73       74           3
    73       84           0
    73       85           4
    73       86           2
    73       96           2
    74       61           4
    74       62           0
    74       63           1
    74       73           2
    74       74           4
    74       75           0
    74       85           4
    74       86           1
    74       87           3
    75       62           0
    75       63           4
    75       64           4
    75       74           2
    75       75           0
    75       76           1
    75       86           2
    75       87           0
    75       88           0
    76       63           1
    76       64           2
    76       65           4
    76       75           0
    76       76           2
    76       77           4
    76       87           2
    76       88           0
    76       89           3
    77       64           3
    77       65           2
    77       66           4
    77       76           1
    77       77           2
    77       78           1
    77       88           1
    77       89           3
    77       90           4
    78       65           3
    78       66           4
    78       67           0
    78       77           2
    78       78           4
    78       79           1
    78       89           4
    78       90           0
    78       91           3
    79       66           4
    79       67           0
    79       68           4
    79       78           2
    79       79           0
    79       80           3
    79       90           4
    79       91           4
    79       92           0
    80       67           4
    80       68           2
    80       69           4
    80       79           4
    80       80           0
    80       81           0
    80       91           4
    80       92           0
    80       93           3
    81       68           0
    81       69           1
    81       70           3
    81       80           1
    81       81           1
    81       82           3
    81       92           4
    81       93           1
    81       94           2
    82       69           2
    82       70           2
    82       71           3
    82       81           3
    82       82           1
    82       83           0
    82       93           1
    82       94           3
    82       95           4
    83       70           3
    83       71           2
    83       72           4
    83       82           3
    83       83           0
    83       84           0
    83       94           1
    83       95           0
    83       96           1
    84       61           4
    84       71           2
    84       72           0
    84       73           1
    84       83           2
    84       84           1
    84       85           1
    84       95           2
    84       96           4
    85       73           4
    85       74           3
    85       84           0
    85       85           3
    85       86           1
    85       96           2
    85       97           2
    85       98           4
    85      108           4
    86       73           2
    86       74           3
    86       75           3
    86       85           4
    86       86           2
    86       87           0
    86       97           1
    86       98           4
    86       99           1
    87       74           3
    87       75           3
    87       76           0
    87       86           1
    87       87           1
    87       88           2
    87       98           4
    87       99           4
    87      100           4
    88       75           1
    88       76           2
    88       77           3
    88       87           2
    88       88           1
    88       89           4
    88       99           1
    88      100           2
    88      101           4
    89       76           4
    89       77           2
    89       78           4
    89       88           3
    89       89           1
    89       90           4
    89      100           4
    89      101           0
    89      102           1
    90       77           3
    90       78           4
    90       79           3
    90       89           3
    90       90           1
    90       91           1
    90      101           0
    90      102           2
    90      103           0
    91       78           4
    91       79           4
    91       80           4
    91       90           0
    91       91           3
    91       92           1
    91      102           0
    91      103           1
    91      104           1
    92       79           4
    92       80           3
    92       81           3
    92       91           4
    92       92           0
    92       93           4
    92      103           3
    92      104           0
    92      105           3
    93       80           1
    93       81           2
    93       82           0
    93       92           0
    93       93           4
    93       94           1
    93      104           3
    93      105           3
    93      106           0
    94       81           4
    94       82           1
    94       83           3
    94       93           1
    94       94           0
    94       95           3
    94      105           2
    94      106           2
    94      107           1
    95       82           1
    95       83           0
    95       84           1
    95       94           1
    95       95           1
    95       96           4
    95      106           4
    95      107           0
    95      108           4
    96       73           4
    96       83           2
    96       84           0
    96       85           1
    96       95           2
    96       96           0
    96       97           2
    96      107           0
    96      108           1
    97       85           1
    97       86           4
    97       96           4
    97       97           2
    97       98           3
    97      108           2
    97      109           3
    97      110           2
    97      120           3
    98       85           0
    98       86           3
    98       87           4
    98       97           3
    98       98           1
    98       99           2
    98      109           3
    98      110           2
    98      111           4
    99       86           0
    99       87           4
    99       88           1
    99       98           2
    99       99           1
    99      100           4
    99      110           0
    99      111           3
    99      112           2
   100       87           3
   100       88           2
   100       89           2
   100       99           3
   100      100           0
   100      101           2
   100      111           4
   100      112           3
   100      113           3
   101       88           0
   101       89           1
   101       90           3
   101      100           2
   101      101           4
   101      102           2
   101      112           3
   101      113           1
   101      114           1
   102       89           0
   102       90           2
   102       91           1
   102      101           4
   102      102           4
   102      103           1
   102      113           1
   102      114           0
   102      115           4
   103       90           2
   103       91           3
   103       92           0
   103      102           0
   103      103           4
   103      104           2
   103      114           0
   103      115           3
   103      116           0
   104       91           4
   104       92           3
   104       93           4
   104      103           1
   104      104           1
   104      105           2
   104      115           4
   104      116           1
   104      117           4
   105       92           2
   105       93           3
   105       94           1
   105      104           4
   105      105           1
   105      106           1
   105      116           4
   105      117           4
   105      118           1
   106       93           4
   106       94           2
   106       95           3
   106      105           2
   106      106           3
   106      107           1
   106      117           4
   106      118           1
   106      119           3
   107       94           4
   107       95           3
   107       96           0
   107      106           1
   107      107           4
   107      108           2
   107      118           0
   107      119           2
   107      120           2
   108       85           2
   108       95           3
   108       96           3
   108       97           2
   108      107           2
   108      108           2
   108      109           2
   108      119           3
   108      120           1
   109       97           3
   109       98           4
   109      108           0
   109      109           1
   109      110           1
   109      120           1
   109      121           0
   109      122           1
   109      132           4
   110       97           4
   110       98           4
   110       99           1
   110      109           0
   110      110           2
   110      111           2
   110      121           4
   110      122           1
   110      123           3
   111       98           3
   111       99           2
   111      100           3
   111      110           4
   111      111           4
   111      112           3
   111      122           1
   111      123           4
   111      124           4
   112       99           0
   112      100           0
   112      101           4
   112      111           2
   112      112           3
   112      113           2
   112      123           3
   112      124           4
   112      125           2
   113      100           3
   113      101           0
   113      102           4
   113      112           4
   113      113           0
   113      114           3
   113      124           2
   113      125           3
   113      126           3
   114      101           1
   114      102           3
   114      103           0
   114      113           2
   114      114           1
   114      115           1
   114      125           3
   114      126           1
   114      127           0
   115      102           4
   115      103           3
   115      104           1
   115      114           4
   115      115           3
   115      116           0
   115      126           3
   115      127           1
   115      128           1
   116      103           1
   116      104           3
   116      105           3
   116      115           3
   116      116           0
   116      117           2
   116      127           2
   116      128           0
   116      129           3
   117      104           3
   117      105           1
   117      106           1
   117      116           3
   117      117           4
   117      118           0
   117      128           3
   117      129           0
   117      130           0
   118      105           1
   118      106           0
   118      107           4
   118      117           1
   118      118           0
   118      119           2
   118      129           4
   118      130           4
   118      131           1
   119      106           0
   119      107           1
   119      108           2
   119      118           0
   119      119           1
   119      120           1
   119      130           4
   119      131           1
   119      132           3
   120       97           3
   120      107           3
   120      108           0
   120      109           2
   120      119           4
   120      120           4
   120      121           4
   120      131           3
   120      132           2
   121      109           4
   121      110           0
   121      120           4
   121      121           0
   121      122           4
   121      132           2
   121      133           1
   121      134           4
   121      144           2
   122      109           0
   122      110           0
   122      111           2
   122      121           4
   122      122           3
   122      123           4
   122      133           0
   122      134           4
   122      135           1
   123      110           0
   123      111           0
   123      112           3
   123      122           4
   123      123           2
   123      124           2
   123      134           0
   123      135           0
   123      136           3
   124      111           0
   124      112           0
   124      113           2
   124      123           1
   124      124           4
   124      125           3
   124      135           3
   124      136           4
   124      137           1
   125      112           4
   125      113           4
   125      114           2
   125      124           1
   125      125           3
   125      126           3
   125      136           2
   125      137           1
   125      138           1
   126      113           1
   126      114           3
   126      115           3
   126      125           4
   126      126           3
   126      127           2
   126      137           1
   126      138           2
   126      139           1
   127      114           0
   127      115           1
   127      116           3
   127      126           0
   127      127           3
   127      128           3
   127      138           3
   127      139           3
   127      140           1
   128      115           3
   128      116           4
   128      117           3
   128      127           2
   128      128           2
   128      129           3
   128      139           0
   128      140           4
   128      141           3
   129      116           4
   129      117           0
   129      118           4
   129      128           3
   129      129           2
   129      130           3
   129      140           2
   129      141           0
   129      142           3
   130      117           4
   130      118           2
   130      119           4
   130      129           2
   130      130           1
   130      131           2
   130      141           4
   130      142           2
   130      143           3
   131      118           2
   131      119           3
   131      120           1
   131      130           1
   131      131           3
   131      132           2
   131      142           4
   131      143           4
   131      144           1
   132      109           3
   132      119           4
   132      120           2
   132      121           2
   132      131           3
   132      132           3
   132      133           3
   132      143           1
   132      144           2
   133        1           0
   133        2           1
   133       12           4
   133      121           4
   133      122           1
   133      132           1
   133      133           3
   133      134           2
   133      144           0
   134        1           4
   134        2           4
   134        3           2
   134      121           4
   134      122           4
   134      123           3
   134      133           3
   134      134           3
   134      135           1
   135        2           0
   135        3           0
   135        4           0
   135      122           3
   135      123           3
   135      124           0
   135      134           0
   135      135           3
   135      136           2
   136        3           1
   136        4           4
   136        5           3
   136      123           0
   136      124           2
   136      125           3
   136      135           4
   136      136           2
   136      137           3
   137        4           1
   137        5           0
   137        6           2
   137      124           1
   137      125           1
   137      126           1
   137      136           1
   137      137           2
   137      138           4
   138        5           0
   138        6           2
   138        7           3
   138      125           1
   138      126           0
   138      127           0
   138      137           2
   138      138           1
   138      139           1
   139        6           3
   139        7           4
   139        8           0
   139      126           4
   139      127           4
   139      128           4
   139      138           2
   139      139           4
   139      140           4
   140        7           4
   140        8           1
   140        9           3
   140      127           2
   140      128           3
   140      129           3
   140      139           0
   140      140           2
   140      141           1
   141        8           3
   141        9           0
   141       10           0
   141      128           1
   141      129           4
   141      130           3
   141      140           1
   141      141           3
   141      142           0
   142        9           2
   142       10           2
   142       11           1
   142      129           2
   142      130           0
   142      131           1
   142      141           4
   142      142           4
   142      143           3
   143       10           1
   143       11           3
   143       12           3
   143      130           0
   143      131           2
   143      132           4
   143      142           4
   143      143           2
   143      144           4
   144        1           0
   144       11           2
   144       12           0
   144      121           3
   144      131           4
   144      132           3
   144      133           2
   144      143           3
   144      144           0

