Chessboard matrixes  Code  1834
    32       33           0
    32       43           0
    32       44           4
    32       45           3
    33       20           1
    33       21           2
    33       22           1
    33       32           4
    33       33           0
    33       34           2
    33       44           0
    33       45           3
    33       46           1
    34       21           3
    34       22           2
    34       23           4
    34       33           3
    34       34           4
    34       35           2
    34       45           2
    34       46           3
    34       47           1
    35       22           4
    35       23           0
    35       24           4
    35       34           0
    35       35           0
    35       36           0
    35       46           2
    35       47           1
    35       48           1
    36       13           2
    36       23           0
    36       24           2
    36       25           2
    36       35           2
    36       36           2
    36       37           3
    36       47           2
    36       48           1
    37       25           0
    37       26           1
    37       36           3
    37       37           0
    37       38           4
    37       48           4
    37       49           0
    37       50           0
    37       60           2
    38       25           3
    38       26           4
    38       27           0
    38       37           0
    38       38           0
    38       39           0
    38       49           0
    38       50           3
    38       51           4
    39       26           0
    39       27           1
    39       28           2
    39       38           0
    39       39           0
    39       40           2
    39       50           1
    39       51           3
    39       52           1
    40       27           3
    40       28           2
    40       29           2
    40       39           1
    40       40           2
    40       41           1
    40       51           1
    40       52           3
    40       53           0
    41       28           0
    41       29           2
    41       30           0
    41       40           0
    41       41           2
    41       42           2
    41       52           3
    41       53           4
    41       54           0
    42       29           2
    42       30           2
    42       31           4
    42       41           4
    42       42           4
    42       43           1
    42       53           3
    42       54           4
    42       55           1
    43       30           4
    43       31           2
    43       32           2
    43       42           3
    43       43           0
    43       44           0
    43       54           0
    43       55           3
    43       56           2
    44       31           0
    44       32           4
    44       33           2
    44       43           3
    44       44           2
    44       45           3
    44       55           1
    44       56           1
    44       57           4
    45       32           4
    45       33           4
    45       34           4
    45       44           0
    45       45           3
    45       46           0
    45       56           3
    45       57           1
    45       58           0
    46       33           1
    46       34           3
    46       35           0
    46       45           1
    46       46           4
    46       47           0
    46       57           1
    46       58           3
    46       59           1
    47       34           3
    47       35           2
    47       36           1
    47       46           3
    47       47           0
    47       48           4
    47       58           4
    47       59           1
    47       60           1
    48       25           0
    48       35           4
    48       36           4
    48       37           2
    48       47           1
    48       48           1
    48       49           0
    48       59           4
    48       60           1
    49       37           1
    49       38           3
    49       48           2
    49       49           4
    49       50           0
    49       60           2
    49       61           4
    49       62           4
    49       72           4
    50       37           4
    50       38           3
    50       39           1
    50       49           3
    50       50           1
    50       51           3
    50       61           1
    50       62           1
    50       63           2
    51       38           4
    51       39           0
    51       40           4
    51       50           1
    51       51           3
    51       52           4
    51       62           2
    51       63           0
    51       64           3
    52       39           0
    52       40           4
    52       41           1
    52       51           2
    52       52           0
    52       53           3
    52       63           2
    52       64           1
    52       65           1
    53       40           2
    53       41           0
    53       42           1
    53       52           3
    53       53           2
    53       54           3
    53       64           1
    53       65           1
    53       66           1
    54       41           4
    54       42           1
    54       43           2
    54       53           2
    54       54           4
    54       55           3
    54       65           4
    54       66           0
    54       67           2
    55       42           4
    55       43           0
    55       44           3
    55       54           0
    55       55           1
    55       56           2
    55       66           1
    55       67           0
    55       68           4
    56       43           1
    56       44           2
    56       45           4
    56       55           0
    56       56           3
    56       57           3
    56       67           2
    56       68           1
    56       69           4
    57       44           1
    57       45           0
    57       46           0
    57       56           3
    57       57           1
    57       58           2
    57       68           3
    57       69           3
    57       70           3
    58       45           0
    58       46           3
    58       47           3
    58       57           0
    58       58           0
    58       59           1
    58       69           3
    58       70           3
    58       71           3
    59       46           4
    59       47           2
    59       48           1
    59       58           4
    59       59           0
    59       60           1
    59       70           2
    59       71           3
    59       72           2
    60       37           3
    60       47           2
    60       48           4
    60       49           0
    60       59           0
    60       60           4
    60       61           3
    60       71           1
    60       72           3
    61       49           0
    61       50           3
    61       60           0
    61       61           1
    61       62           1
    61       72           4
    61       73           4
    61       74           2
    61       84           3
    62       49           1
    62       50           1
    62       51           0
    62       61           1
    62       62           3
    62       63           0
    62       73           0
    62       74           1
    62       75           1
    63       50           4
    63       51           2
    63       52           0
    63       62           2
    63       63           2
    63       64           0
    63       74           1
    63       75           3
    63       76           3
    64       51           3
    64       52           4
    64       53           4
    64       63           3
    64       64           3
    64       65           4
    64       75           3
    64       76           0
    64       77           4
    65       52           3
    65       53           1
    65       54           3
    65       64           4
    65       65           3
    65       66           4
    65       76           2
    65       77           0
    65       78           4
    66       53           2
    66       54           1
    66       55           2
    66       65           1
    66       66           0
    66       67           3
    66       77           3
    66       78           2
    66       79           1
    67       54           0
    67       55           1
    67       56           2
    67       66           3
    67       67           3
    67       68           0
    67       78           4
    67       79           2
    67       80           2
    68       55           3
    68       56           4
    68       57           1
    68       67           4
    68       68           3
    68       69           0
    68       79           4
    68       80           0
    68       81           1
    69       56           2
    69       57           4
    69       58           3
    69       68           0
    69       69           4
    69       70           4
    69       80           3
    69       81           0
    69       82           3
    70       57           2
    70       58           1
    70       59           0
    70       69           1
    70       70           1
    70       71           2
    70       81           4
    70       82           2
    70       83           2
    71       58           3
    71       59           4
    71       60           2
    71       70           2
    71       71           0
    71       72           2
    71       82           0
    71       83           1
    71       84           1
    72       49           0
    72       59           3
    72       60           2
    72       61           3
    72       71           0
    72       72           0
    72       73           3
    72       83           0
    72       84           0
    73       61           0
    73       62           3
    73       72           3
    73       73           3
    73       74           1
    73       84           4
    73       85           3
    73       86           1
    73       96           2
    74       61           4
    74       62           3
    74       63           0
    74       73           3
    74       74           3
    74       75           2
    74       85           1
    74       86           1
    74       87           4
    75       62           4
    75       63           1
    75       64           2
    75       74           2
    75       75           1
    75       76           3
    75       86           0
    75       87           1
    75       88           4
    76       63           4
    76       64           4
    76       65           3
    76       75           3
    76       76           4
    76       77           0
    76       87           1
    76       88           2
    76       89           4
    77       64           0
    77       65           3
    77       66           4
    77       76           4
    77       77           3
    77       78           1
    77       88           4
    77       89           1
    77       90           1
    78       65           2
    78       66           4
    78       67           2
    78       77           2
    78       78           1
    78       79           1
    78       89           3
    78       90           4
    78       91           2
    79       66           3
    79       67           1
    79       68           2
    79       78           4
    79       79           0
    79       80           1
    79       90           2
    79       91           2
    79       92           1
    80       67           3
    80       68           1
    80       69           3
    80       79           4
    80       80           2
    80       81           0
    80       91           0
    80       92           0
    80       93           3
    81       68           2
    81       69           4
    81       70           2
    81       80           2
    81       81           3
    81       82           3
    81       92           2
    81       93           1
    81       94           0
    82       69           2
    82       70           3
    82       71           1
    82       81           3
    82       82           0
    82       83           3
    82       93           4
    82       94           2
    82       95           0
    83       70           4
    83       71           4
    83       72           0
    83       82           0
    83       83           4
    83       84           3
    83       94           3
    83       95           2
    83       96           4
    84       61           0
    84       71           1
    84       72           4
    84       73           0
    84       83           3
    84       84           4
    84       85           4
    84       95           3
    84       96           4
    85       73           0
    85       74           1
    85       84           4
    85       85           2
    85       86           2
    85       96           0
    85       97           4
    85       98           3
    85      108           1
    86       73           2
    86       74           4
    86       75           1
    86       85           3
    86       86           4
    86       87           0
    86       97           2
    86       98           2
    86       99           0
    87       74           0
    87       75           0
    87       76           4
    87       86           2
    87       87           3
    87       88           3
    87       98           2
    87       99           3
    87      100           4
    88       75           4
    88       76           3
    88       77           2
    88       87           0
    88       88           0
    88       89           2
    88       99           3
    88      100           4
    88      101           2
    89       76           2
    89       77           0
    89       78           0
    89       88           2
    89       89           3
    89       90           2
    89      100           0
    89      101           3
    89      102           1
    90       77           2
    90       78           1
    90       79           4
    90       89           4
    90       90           4
    90       91           1
    90      101           3
    90      102           2
    90      103           2
    91       78           2
    91       79           4
    91       80           2
    91       90           1
    91       91           3
    91       92           3
    91      102           3
    91      103           1
    91      104           1
    92       79           0
    92       80           0
    92       81           4
    92       91           0
    92       92           3
    92       93           1
    92      103           4
    92      104           3
    92      105           3
    93       80           3
    93       81           1
    93       82           3
    93       92           3
    93       93           0
    93       94           4
    93      104           2
    93      105           3
    93      106           3
    94       81           1
    94       82           3
    94       83           4
    94       93           2
    94       94           1
    94       95           2
    94      105           1
    94      106           4
    94      107           2
    95       82           1
    95       83           1
    95       84           4
    95       94           1
    95       95           3
    95       96           2
    95      106           4
    95      107           3
    95      108           0
    96       73           2
    96       83           3
    96       84           3
    96       85           4
    96       95           4
    96       96           0
    96       97           0
    96      107           1
    96      108           0
    97       85           3
    97       86           1
    97       96           1
    97       97           4
    97       98           0
    97      108           1
    97      109           2
    97      110           3
    97      120           4
    98       85           1
    98       86           0
    98       87           0
    98       97           3
    98       98           2
    98       99           2
    98      109           1
    98      110           1
    98      111           0
    99       86           0
    99       87           0
    99       88           0
    99       98           0
    99       99           4
    99      100           2
    99      110           0
    99      111           4
    99      112           0
   100       87           0
   100       88           3
   100       89           3
   100       99           3
   100      100           1
   100      101           2
   100      111           4
   100      112           0
   100      113           3
   101       88           1
   101       89           2
   101       90           1
   101      100           4
   101      101           0
   101      102           4
   101      112           4
   101      113           3
   101      114           1
   102       89           4
   102       90           3
   102       91           1
   102      101           2
   102      102           0
   102      103           1
   102      113           4
   102      114           2
   102      115           4
   103       90           3
   103       91           2
   103       92           1
   103      102           4
   103      103           4
   103      104           0
   103      114           4
   103      115           4
   103      116           0
   104       91           1
   104       92           2
   104       93           1
   104      103           2
   104      104           3
   104      105           3
   104      115           0
   104      116           1
   104      117           2
   105       92           1
   105       93           3
   105       94           1
   105      104           2
   105      105           3
   105      106           2
   105      116           2
   105      117           1
   105      118           0
   106       93           3
   106       94           1
   106       95           4
   106      105           0
   106      106           3
   106      107           2
   106      117           1
   106      118           4
   106      119           3
   107       94           3
   107       95           0
   107       96           1
   107      106           4
   107      107           0
   107      108           2
   107      118           1
   107      119           2
   107      120           4
   108       85           0
   108       95           2
   108       96           3
   108       97           3
   108      107           4
   108      108           2
   108      109           1
   108      119           3
   108      120           1
   109       97           4
   109       98           0
   109      108           0
   109      109           4
   109      110           4
   109      120           0
   109      121           3
   109      122           4
   109      132           3
   110       97           2
   110       98           4
   110       99           4
   110      109           3
   110      110           0
   110      111           0
   110      121           2
   110      122           3
   110      123           4
   111       98           2
   111       99           2
   111      100           1
   111      110           4
   111      111           2
   111      112           1
   111      122           2
   111      123           3
   111      124           4
   112       99           2
   112      100           2
   112      101           4
   112      111           0
   112      112           1
   112      113           0
   112      123           0
   112      124           1
   112      125           2
   113      100           3
   113      101           4
   113      102           3
   113      112           0
   113      113           1
   113      114           4
   113      124           1
   113      125           3
   113      126           2
   114      101           0
   114      102           4
   114      103           2
   114      113           1
   114      114           2
   114      115           2
   114      125           4
   114      126           3
   114      127           1
   115      102           2
   115      103           4
   115      104           4
   115      114           0
   115      115           2
   115      116           2
   115      126           1
   115      127           1
   115      128           4
   116      103           0
   116      104           1
   116      105           0
   116      115           0
   116      116           0
   116      117           4
   116      127           3
   116      128           1
   116      129           3
   117      104           3
   117      105           4
   117      106           2
   117      116           3
   117      117           3
   117      118           1
   117      128           0
   117      129           0
   117      130           4
   118      105           0
   118      106           4
   118      107           2
   118      117           1
   118      118           1
   118      119           2
   118      129           2
   118      130           4
   118      131           0
   119      106           0
   119      107           3
   119      108           1
   119      118           1
   119      119           1
   119      120           4
   119      130           1
   119      131           4
   119      132           2
   120       97           0
   120      107           0
   120      108           2
   120      109           3
   120      119           2
   120      120           1
   120      121           3
   120      131           1
   120      132           3
   121      109           2
   121      110           4
   121      120           0
   121      121           0
   121      122           3
   121      132           2
   121      133           0
   121      134           0
   121      144           3
   122      109           3
   122      110           3
   122      111           2
   122      121           0
   122      122           0
   122      123           4
   122      133           4
   122      134           0
   122      135           3
   123      110           0
   123      111           4
   123      112           0
   123      122           2
   123      123           2
   123      124           0
   123      134           2
   123      135           0
   123      136           0
   124      111           0
   124      112           0
   124      113           1
   124      123           0
   124      124           4
   124      125           3
   124      135           3
   124      136           1
   124      137           4
   125      112           0
   125      113           0
   125      114           3
   125      124           4
   125      125           4
   125      126           1
   125      136           3
   125      137           4
   125      138           3
   126      113           4
   126      114           2
   126      115           0
   126      125           0
   126      126           3
   126      127           0
   126      137           4
   126      138           1
   126      139           1
   127      114           4
   127      115           3
   127      116           0
   127      126           0
   127      127           4
   127      128           3
   127      138           3
   127      139           1
   127      140           2
   128      115           2
   128      116           0
   128      117           3
   128      127           1
   128      128           2
   128      129           1
   128      139           4
   128      140           4
   128      141           0
   129      116           4
   129      117           3
   129      118           4
   129      128           0
   129      129           3
   129      130           2
   129      140           1
   129      141           0
   129      142           2
   130      117           0
   130      118           1
   130      119           1
   130      129           0
   130      130           4
   130      131           2
   130      141           2
   130      142           0
   130      143           3
   131      118           2
   131      119           2
   131      120           3
   131      130           3
   131      131           1
   131      132           4
   131      142           2
   131      143           2
   131      144           3
   132      109           1
   132      119           4
   132      120           4
   132      121           4
   132      131           0
   132      132           2
   132      133           3
   132      143           2
   132      144           0
   133        1           2
   133        2           4
   133       12           4
   133      121           2
   133      122           1
   133      132           3
   133      133           1
   133      134           1
   133      144           4
   134        1           1
   134        2           2
   134        3           3
   134      121           3
   134      122           2
   134      123           1
   134      133           0
   134      134           2
   134      135           4
   135        2           0
   135        3           2
   135        4           2
   135      122           2
   135      123           0
   135      124           4
   135      134           3
   135      135           0
   135      136           2
   136        3           0
   136        4           4
   136        5           0
   136      123           4
   136      124           4
   136      125           0
   136      135           4
   136      136           1
   136      137           0
   137        4           0
   137        5           4
   137        6           4
   137      124           1
   137      125           3
   137      126           1
   137      136           4
   137      137           1
   137      138           4
   138        5           0
   138        6           4
   138        7           4
   138      125           3
   138      126           4
   138      127           0
   138      137           1
   138      138           0
   138      139           2
   139        6           1
   139        7           3
   139        8           2
   139      126           1
   139      127           2
   139      128           1
   139      138           0
   139      139           2
   139      140           4
   140        7           0
   140        8           1
   140        9           1
   140      127           3
   140      128           4
   140      129           4
   140      139           0
   140      140           2
   140      141           1
   141        8           4
   141        9           3
   141       10           0
   141      128           1
   141      129           4
   141      130           0
   141      140           3
   141      141           0
   141      142           4
   142        9           0
   142       10           3
   142       11           3
   142      129           0
   142      130           2
   142      131           1
   142      141           1
   142      142           3
   142      143           0
   143       10           2
   143       11           3
   143       12           4
   143      130           0
   143      131           2
   143      132           2
   143      142           2
   143      143           3
   143      144           3
   144        1           0
   144       11           4
   144       12           4
   144      121           2
   144      131           1
   144      132           0
   144      133           4
   144      143           3
   144      144           0

