Chessboard matrixes  Code   934
    32       33           2
    32       43           4
    32       44           3
    32       45           2
    33       20           4
    33       21           1
    33       22           0
    33       32           1
    33       33           3
    33       34           1
    33       44           3
    33       45           3
    33       46           0
    34       21           4
    34       22           0
    34       23           3
    34       33           2
    34       34           3
    34       35           4
    34       45           3
    34       46           0
    34       47           3
    35       22           2
    35       23           3
    35       24           4
    35       34           4
    35       35           2
    35       36           3
    35       46           4
    35       47           3
    35       48           0
    36       13           1
    36       23           3
    36       24           2
    36       25           4
    36       35           3
    36       36           0
    36       37           1
    36       47           2
    36       48           4
    37       25           0
    37       26           0
    37       36           4
    37       37           2
    37       38           0
    37       48           3
    37       49           3
    37       50           2
    37       60           2
    38       25           0
    38       26           1
    38       27           4
    38       37           3
    38       38           1
    38       39           0
    38       49           4
    38       50           0
    38       51           1
    39       26           2
    39       27           3
    39       28           3
    39       38           0
    39       39           4
    39       40           3
    39       50           4
    39       51           1
    39       52           1
    40       27           2
    40       28           0
    40       29           3
    40       39           0
    40       40           0
    40       41           2
    40       51           4
    40       52           1
    40       53           2
    41       28           0
    41       29           1
    41       30           0
    41       40           3
    41       41           4
    41       42           0
    41       52           1
    41       53           3
    41       54           0
    42       29           3
    42       30           2
    42       31           4
    42       41           0
    42       42           3
    42       43           3
    42       53           2
    42       54           1
    42       55           2
    43       30           1
    43       31           1
    43       32           3
    43       42           3
    43       43           1
    43       44           3
    43       54           3
    43       55           0
    43       56           1
    44       31           0
    44       32           3
    44       33           4
    44       43           1
    44       44           2
    44       45           4
    44       55           1
    44       56           0
    44       57           2
    45       32           1
    45       33           2
    45       34           2
    45       44           2
    45       45           2
    45       46           4
    45       56           0
    45       57           3
    45       58           2
    46       33           0
    46       34           1
    46       35           0
    46       45           3
    46       46           2
    46       47           1
    46       57           4
    46       58           3
    46       59           3
    47       34           0
    47       35           3
    47       36           2
    47       46           1
    47       47           0
    47       48           0
    47       58           2
    47       59           3
    47       60           1
    48       25           1
    48       35           2
    48       36           1
    48       37           2
    48       47           2
    48       48           2
    48       49           2
    48       59           2
    48       60           0
    49       37           1
    49       38           4
    49       48           4
    49       49           1
    49       50           1
    49       60           1
    49       61           2
    49       62           3
    49       72           4
    50       37           4
    50       38           2
    50       39           2
    50       49           2
    50       50           2
    50       51           1
    50       61           4
    50       62           3
    50       63           3
    51       38           1
    51       39           0
    51       40           0
    51       50           3
    51       51           2
    51       52           0
    51       62           4
    51       63           4
    51       64           3
    52       39           3
    52       40           2
    52       41           0
    52       51           1
    52       52           2
    52       53           2
    52       63           2
    52       64           2
    52       65           3
    53       40           3
    53       41           2
    53       42           0
    53       52           4
    53       53           3
    53       54           2
    53       64           1
    53       65           4
    53       66           0
    54       41           1
    54       42           1
    54       43           3
    54       53           3
    54       54           0
    54       55           3
    54       65           3
    54       66           1
    54       67           0
    55       42           2
    55       43           1
    55       44           4
    55       54           3
    55       55           0
    55       56           0
    55       66           4
    55       67           4
    55       68           1
    56       43           0
    56       44           1
    56       45           3
    56       55           0
    56       56           1
    56       57           4
    56       67           0
    56       68           1
    56       69           2
    57       44           3
    57       45           3
    57       46           4
    57       56           3
    57       57           3
    57       58           2
    57       68           4
    57       69           4
    57       70           0
    58       45           3
    58       46           4
    58       47           2
    58       57           4
    58       58           3
    58       59           3
    58       69           2
    58       70           1
    58       71           0
    59       46           4
    59       47           2
    59       48           0
    59       58           1
    59       59           4
    59       60           4
    59       70           3
    59       71           0
    59       72           0
    60       37           1
    60       47           2
    60       48           3
    60       49           4
    60       59           0
    60       60           0
    60       61           4
    60       71           3
    60       72           3
    61       49           3
    61       50           1
    61       60           3
    61       61           4
    61       62           0
    61       72           2
    61       73           4
    61       74           1
    61       84           1
    62       49           2
    62       50           4
    62       51           3
    62       61           4
    62       62           0
    62       63           0
    62       73           3
    62       74           3
    62       75           0
    63       50           2
    63       51           3
    63       52           0
    63       62           3
    63       63           1
    63       64           1
    63       74           4
    63       75           3
    63       76           2
    64       51           1
    64       52           1
    64       53           3
    64       63           0
    64       64           0
    64       65           4
    64       75           4
    64       76           2
    64       77           1
    65       52           0
    65       53           0
    65       54           2
    65       64           2
    65       65           1
    65       66           2
    65       76           4
    65       77           3
    65       78           0
    66       53           3
    66       54           3
    66       55           3
    66       65           4
    66       66           1
    66       67           3
    66       77           3
    66       78           0
    66       79           4
    67       54           3
    67       55           4
    67       56           2
    67       66           1
    67       67           4
    67       68           2
    67       78           1
    67       79           1
    67       80           2
    68       55           4
    68       56           2
    68       57           3
    68       67           3
    68       68           0
    68       69           0
    68       79           0
    68       80           0
    68       81           2
    69       56           4
    69       57           3
    69       58           1
    69       68           3
    69       69           4
    69       70           3
    69       80           0
    69       81           4
    69       82           3
    70       57           0
    70       58           1
    70       59           2
    70       69           4
    70       70           2
    70       71           0
    70       81           0
    70       82           0
    70       83           2
    71       58           3
    71       59           4
    71       60           1
    71       70           0
    71       71           4
    71       72           1
    71       82           0
    71       83           4
    71       84           4
    72       49           0
    72       59           2
    72       60           4
    72       61           0
    72       71           1
    72       72           3
    72       73           4
    72       83           4
    72       84           3
    73       61           3
    73       62           1
    73       72           4
    73       73           2
    73       74           2
    73       84           2
    73       85           2
    73       86           3
    73       96           1
    74       61           3
    74       62           3
    74       63           2
    74       73           0
    74       74           1
    74       75           0
    74       85           4
    74       86           0
    74       87           1
    75       62           0
    75       63           0
    75       64           2
    75       74           4
    75       75           3
    75       76           4
    75       86           1
    75       87           2
    75       88           3
    76       63           0
    76       64           3
    76       65           1
    76       75           0
    76       76           3
    76       77           1
    76       87           4
    76       88           1
    76       89           0
    77       64           3
    77       65           3
    77       66           3
    77       76           0
    77       77           1
    77       78           0
    77       88           0
    77       89           2
    77       90           4
    78       65           3
    78       66           0
    78       67           1
    78       77           1
    78       78           0
    78       79           0
    78       89           0
    78       90           1
    78       91           4
    79       66           1
    79       67           3
    79       68           3
    79       78           2
    79       79           4
    79       80           1
    79       90           3
    79       91           4
    79       92           1
    80       67           0
    80       68           4
    80       69           0
    80       79           3
    80       80           0
    80       81           0
    80       91           3
    80       92           0
    80       93           3
    81       68           2
    81       69           0
    81       70           1
    81       80           0
    81       81           3
    81       82           3
    81       92           2
    81       93           1
    81       94           2
    82       69           1
    82       70           0
    82       71           4
    82       81           0
    82       82           2
    82       83           3
    82       93           0
    82       94           3
    82       95           4
    83       70           1
    83       71           2
    83       72           1
    83       82           4
    83       83           1
    83       84           1
    83       94           1
    83       95           0
    83       96           4
    84       61           2
    84       71           3
    84       72           2
    84       73           2
    84       83           2
    84       84           3
    84       85           0
    84       95           2
    84       96           4
    85       73           4
    85       74           2
    85       84           3
    85       85           4
    85       86           3
    85       96           2
    85       97           4
    85       98           2
    85      108           2
    86       73           4
    86       74           2
    86       75           1
    86       85           1
    86       86           4
    86       87           4
    86       97           1
    86       98           0
    86       99           4
    87       74           3
    87       75           4
    87       76           2
    87       86           4
    87       87           4
    87       88           0
    87       98           2
    87       99           2
    87      100           0
    88       75           4
    88       76           4
    88       77           0
    88       87           1
    88       88           0
    88       89           4
    88       99           0
    88      100           4
    88      101           1
    89       76           4
    89       77           1
    89       78           1
    89       88           2
    89       89           3
    89       90           3
    89      100           1
    89      101           3
    89      102           1
    90       77           2
    90       78           0
    90       79           3
    90       89           3
    90       90           2
    90       91           0
    90      101           1
    90      102           1
    90      103           1
    91       78           0
    91       79           0
    91       80           0
    91       90           2
    91       91           2
    91       92           3
    91      102           2
    91      103           3
    91      104           2
    92       79           2
    92       80           4
    92       81           1
    92       91           0
    92       92           3
    92       93           4
    92      103           1
    92      104           3
    92      105           3
    93       80           3
    93       81           4
    93       82           2
    93       92           0
    93       93           4
    93       94           3
    93      104           0
    93      105           1
    93      106           4
    94       81           2
    94       82           3
    94       83           0
    94       93           4
    94       94           3
    94       95           0
    94      105           1
    94      106           0
    94      107           4
    95       82           2
    95       83           2
    95       84           1
    95       94           1
    95       95           2
    95       96           4
    95      106           3
    95      107           4
    95      108           1
    96       73           1
    96       83           2
    96       84           4
    96       85           3
    96       95           1
    96       96           0
    96       97           1
    96      107           2
    96      108           2
    97       85           3
    97       86           0
    97       96           1
    97       97           3
    97       98           1
    97      108           0
    97      109           4
    97      110           4
    97      120           2
    98       85           1
    98       86           4
    98       87           1
    98       97           4
    98       98           4
    98       99           3
    98      109           1
    98      110           3
    98      111           2
    99       86           3
    99       87           1
    99       88           4
    99       98           0
    99       99           1
    99      100           3
    99      110           1
    99      111           2
    99      112           1
   100       87           4
   100       88           2
   100       89           0
   100       99           3
   100      100           3
   100      101           2
   100      111           0
   100      112           1
   100      113           4
   101       88           3
   101       89           1
   101       90           1
   101      100           3
   101      101           1
   101      102           2
   101      112           0
   101      113           3
   101      114           3
   102       89           2
   102       90           1
   102       91           4
   102      101           2
   102      102           1
   102      103           1
   102      113           3
   102      114           1
   102      115           4
   103       90           0
   103       91           1
   103       92           1
   103      102           3
   103      103           3
   103      104           0
   103      114           3
   103      115           4
   103      116           0
   104       91           3
   104       92           1
   104       93           4
   104      103           0
   104      104           0
   104      105           1
   104      115           2
   104      116           2
   104      117           3
   105       92           3
   105       93           3
   105       94           1
   105      104           4
   105      105           2
   105      106           0
   105      116           3
   105      117           0
   105      118           4
   106       93           1
   106       94           0
   106       95           0
   106      105           1
   106      106           4
   106      107           4
   106      117           0
   106      118           0
   106      119           2
   107       94           3
   107       95           1
   107       96           2
   107      106           0
   107      107           3
   107      108           3
   107      118           2
   107      119           3
   107      120           1
   108       85           1
   108       95           0
   108       96           2
   108       97           4
   108      107           2
   108      108           3
   108      109           4
   108      119           2
   108      120           2
   109       97           4
   109       98           3
   109      108           1
   109      109           0
   109      110           2
   109      120           1
   109      121           4
   109      122           0
   109      132           0
   110       97           2
   110       98           4
   110       99           0
   110      109           0
   110      110           4
   110      111           4
   110      121           2
   110      122           2
   110      123           0
   111       98           1
   111       99           2
   111      100           0
   111      110           4
   111      111           2
   111      112           3
   111      122           3
   111      123           4
   111      124           3
   112       99           1
   112      100           1
   112      101           4
   112      111           0
   112      112           4
   112      113           2
   112      123           4
   112      124           4
   112      125           3
   113      100           2
   113      101           2
   113      102           1
   113      112           0
   113      113           1
   113      114           3
   113      124           2
   113      125           3
   113      126           0
   114      101           4
   114      102           4
   114      103           3
   114      113           4
   114      114           3
   114      115           3
   114      125           1
   114      126           2
   114      127           4
   115      102           4
   115      103           1
   115      104           4
   115      114           2
   115      115           1
   115      116           1
   115      126           3
   115      127           2
   115      128           3
   116      103           2
   116      104           3
   116      105           2
   116      115           3
   116      116           0
   116      117           2
   116      127           1
   116      128           4
   116      129           4
   117      104           3
   117      105           4
   117      106           3
   117      116           2
   117      117           2
   117      118           3
   117      128           0
   117      129           4
   117      130           1
   118      105           4
   118      106           3
   118      107           3
   118      117           2
   118      118           1
   118      119           2
   118      129           4
   118      130           1
   118      131           4
   119      106           3
   119      107           3
   119      108           4
   119      118           4
   119      119           2
   119      120           0
   119      130           4
   119      131           0
   119      132           0
   120       97           3
   120      107           4
   120      108           0
   120      109           4
   120      119           4
   120      120           1
   120      121           0
   120      131           1
   120      132           1
   121      109           4
   121      110           2
   121      120           1
   121      121           1
   121      122           3
   121      132           3
   121      133           3
   121      134           2
   121      144           1
   122      109           4
   122      110           1
   122      111           4
   122      121           0
   122      122           4
   122      123           4
   122      133           0
   122      134           3
   122      135           1
   123      110           2
   123      111           2
   123      112           4
   123      122           4
   123      123           1
   123      124           2
   123      134           2
   123      135           4
   123      136           2
   124      111           1
   124      112           1
   124      113           3
   124      123           2
   124      124           3
   124      125           2
   124      135           3
   124      136           0
   124      137           1
   125      112           4
   125      113           1
   125      114           1
   125      124           0
   125      125           2
   125      126           2
   125      136           0
   125      137           1
   125      138           2
   126      113           4
   126      114           0
   126      115           3
   126      125           1
   126      126           3
   126      127           2
   126      137           1
   126      138           2
   126      139           1
   127      114           2
   127      115           2
   127      116           4
   127      126           0
   127      127           2
   127      128           0
   127      138           3
   127      139           3
   127      140           0
   128      115           1
   128      116           4
   128      117           3
   128      127           4
   128      128           2
   128      129           1
   128      139           3
   128      140           0
   128      141           1
   129      116           3
   129      117           3
   129      118           2
   129      128           2
   129      129           0
   129      130           1
   129      140           4
   129      141           0
   129      142           0
   130      117           3
   130      118           3
   130      119           1
   130      129           0
   130      130           1
   130      131           1
   130      141           1
   130      142           0
   130      143           3
   131      118           2
   131      119           1
   131      120           2
   131      130           4
   131      131           3
   131      132           3
   131      142           1
   131      143           2
   131      144           3
   132      109           2
   132      119           0
   132      120           4
   132      121           3
   132      131           4
   132      132           0
   132      133           4
   132      143           4
   132      144           0
   133        1           2
   133        2           0
   133       12           1
   133      121           0
   133      122           1
   133      132           3
   133      133           1
   133      134           0
   133      144           1
   134        1           2
   134        2           1
   134        3           2
   134      121           1
   134      122           3
   134      123           2
   134      133           2
   134      134           1
   134      135           4
   135        2           0
   135        3           0
   135        4           1
   135      122           4
   135      123           3
   135      124           1
   135      134           2
   135      135           4
   135      136           1
   136        3           3
   136        4           1
   136        5           4
   136      123           3
   136      124           2
   136      125           3
   136      135           3
   136      136           4
   136      137           4
   137        4           2
   137        5           3
   137        6           3
   137      124           1
   137      125           1
   137      126           1
   137      136           0
   137      137           4
   137      138           2
   138        5           4
   138        6           3
   138        7           0
   138      125           1
   138      126           2
   138      127           4
   138      137           3
   138      138           3
   138      139           1
   139        6           1
   139        7           2
   139        8           3
   139      126           0
   139      127           3
   139      128           1
   139      138           0
   139      139           3
   139      140           4
   140        7           4
   140        8           3
   140        9           2
   140      127           1
   140      128           1
   140      129           3
   140      139           1
   140      140           1
   140      141           2
   141        8           1
   141        9           3
   141       10           1
   141      128           3
   141      129           3
   141      130           4
   141      140           1
   141      141           3
   141      142           1
   142        9           2
   142       10           1
   142       11           3
   142      129           4
   142      130           1
   142      131           2
   142      141           2
   142      142           0
   142      143           1
   143       10           2
   143       11           1
   143       12           1
   143      130           4
   143      131           1
   143      132           4
   143      142           3
   143      143           3
   143      144           0
   144        1           1
   144       11           0
   144       12           2
   144      121           0
   144      131           1
   144      132           3
   144      133           2
   144      143           3
   144      144           0

