Chessboard matrixes  Code  2234
    32       33           2
    32       43           4
    32       44           2
    32       45           3
    33       20           0
    33       21           2
    33       22           3
    33       32           0
    33       33           4
    33       34           0
    33       44           2
    33       45           2
    33       46           3
    34       21           2
    34       22           0
    34       23           3
    34       33           0
    34       34           3
    34       35           3
    34       45           3
    34       46           2
    34       47           0
    35       22           3
    35       23           2
    35       24           4
    35       34           4
    35       35           1
    35       36           3
    35       46           4
    35       47           0
    35       48           1
    36       13           4
    36       23           3
    36       24           0
    36       25           0
    36       35           4
    36       36           2
    36       37           4
    36       47           4
    36       48           1
    37       25           3
    37       26           3
    37       36           4
    37       37           4
    37       38           0
    37       48           3
    37       49           1
    37       50           1
    37       60           3
    38       25           2
    38       26           0
    38       27           1
    38       37           4
    38       38           3
    38       39           4
    38       49           4
    38       50           1
    38       51           3
    39       26           4
    39       27           1
    39       28           4
    39       38           3
    39       39           1
    39       40           0
    39       50           2
    39       51           0
    39       52           4
    40       27           1
    40       28           1
    40       29           4
    40       39           3
    40       40           4
    40       41           4
    40       51           1
    40       52           2
    40       53           1
    41       28           1
    41       29           0
    41       30           0
    41       40           2
    41       41           0
    41       42           4
    41       52           0
    41       53           2
    41       54           0
    42       29           4
    42       30           2
    42       31           0
    42       41           1
    42       42           4
    42       43           1
    42       53           0
    42       54           1
    42       55           0
    43       30           0
    43       31           2
    43       32           3
    43       42           1
    43       43           0
    43       44           0
    43       54           4
    43       55           4
    43       56           1
    44       31           0
    44       32           1
    44       33           1
    44       43           4
    44       44           3
    44       45           3
    44       55           3
    44       56           0
    44       57           1
    45       32           3
    45       33           4
    45       34           4
    45       44           2
    45       45           2
    45       46           4
    45       56           4
    45       57           4
    45       58           2
    46       33           1
    46       34           0
    46       35           4
    46       45           1
    46       46           2
    46       47           2
    46       57           2
    46       58           4
    46       59           4
    47       34           3
    47       35           0
    47       36           1
    47       46           4
    47       47           4
    47       48           2
    47       58           4
    47       59           2
    47       60           2
    48       25           2
    48       35           2
    48       36           3
    48       37           2
    48       47           4
    48       48           0
    48       49           3
    48       59           0
    48       60           2
    49       37           0
    49       38           2
    49       48           1
    49       49           1
    49       50           3
    49       60           3
    49       61           1
    49       62           3
    49       72           1
    50       37           4
    50       38           2
    50       39           0
    50       49           1
    50       50           1
    50       51           1
    50       61           3
    50       62           2
    50       63           2
    51       38           2
    51       39           1
    51       40           0
    51       50           0
    51       51           3
    51       52           2
    51       62           0
    51       63           1
    51       64           0
    52       39           2
    52       40           4
    52       41           3
    52       51           2
    52       52           1
    52       53           1
    52       63           4
    52       64           2
    52       65           2
    53       40           1
    53       41           2
    53       42           0
    53       52           1
    53       53           3
    53       54           2
    53       64           4
    53       65           1
    53       66           4
    54       41           4
    54       42           3
    54       43           4
    54       53           2
    54       54           3
    54       55           2
    54       65           2
    54       66           1
    54       67           3
    55       42           3
    55       43           2
    55       44           0
    55       54           4
    55       55           3
    55       56           1
    55       66           2
    55       67           4
    55       68           3
    56       43           2
    56       44           2
    56       45           3
    56       55           3
    56       56           3
    56       57           3
    56       67           2
    56       68           4
    56       69           1
    57       44           3
    57       45           4
    57       46           4
    57       56           3
    57       57           2
    57       58           1
    57       68           0
    57       69           2
    57       70           4
    58       45           4
    58       46           2
    58       47           1
    58       57           2
    58       58           2
    58       59           0
    58       69           3
    58       70           2
    58       71           2
    59       46           2
    59       47           1
    59       48           1
    59       58           0
    59       59           4
    59       60           3
    59       70           3
    59       71           3
    59       72           4
    60       37           4
    60       47           1
    60       48           4
    60       49           1
    60       59           4
    60       60           3
    60       61           4
    60       71           1
    60       72           1
    61       49           3
    61       50           2
    61       60           4
    61       61           3
    61       62           1
    61       72           2
    61       73           2
    61       74           2
    61       84           4
    62       49           4
    62       50           4
    62       51           0
    62       61           1
    62       62           3
    62       63           4
    62       73           2
    62       74           1
    62       75           4
    63       50           1
    63       51           3
    63       52           1
    63       62           1
    63       63           4
    63       64           3
    63       74           3
    63       75           1
    63       76           0
    64       51           2
    64       52           1
    64       53           0
    64       63           3
    64       64           2
    64       65           4
    64       75           3
    64       76           0
    64       77           3
    65       52           0
    65       53           3
    65       54           2
    65       64           4
    65       65           3
    65       66           4
    65       76           4
    65       77           1
    65       78           4
    66       53           1
    66       54           3
    66       55           4
    66       65           1
    66       66           2
    66       67           4
    66       77           4
    66       78           0
    66       79           0
    67       54           0
    67       55           4
    67       56           0
    67       66           3
    67       67           1
    67       68           4
    67       78           3
    67       79           2
    67       80           0
    68       55           0
    68       56           1
    68       57           4
    68       67           2
    68       68           4
    68       69           3
    68       79           0
    68       80           4
    68       81           4
    69       56           4
    69       57           4
    69       58           4
    69       68           3
    69       69           2
    69       70           4
    69       80           3
    69       81           4
    69       82           0
    70       57           1
    70       58           2
    70       59           2
    70       69           0
    70       70           3
    70       71           4
    70       81           2
    70       82           3
    70       83           4
    71       58           4
    71       59           4
    71       60           3
    71       70           3
    71       71           0
    71       72           2
    71       82           0
    71       83           3
    71       84           4
    72       49           3
    72       59           1
    72       60           3
    72       61           1
    72       71           3
    72       72           2
    72       73           3
    72       83           4
    72       84           4
    73       61           0
    73       62           3
    73       72           4
    73       73           2
    73       74           2
    73       84           3
    73       85           3
    73       86           2
    73       96           4
    74       61           3
    74       62           4
    74       63           2
    74       73           4
    74       74           2
    74       75           0
    74       85           1
    74       86           4
    74       87           3
    75       62           4
    75       63           4
    75       64           3
    75       74           1
    75       75           4
    75       76           0
    75       86           4
    75       87           0
    75       88           3
    76       63           1
    76       64           2
    76       65           1
    76       75           1
    76       76           2
    76       77           1
    76       87           0
    76       88           0
    76       89           3
    77       64           4
    77       65           2
    77       66           4
    77       76           1
    77       77           0
    77       78           4
    77       88           1
    77       89           4
    77       90           4
    78       65           4
    78       66           1
    78       67           1
    78       77           1
    78       78           0
    78       79           0
    78       89           1
    78       90           3
    78       91           1
    79       66           0
    79       67           2
    79       68           2
    79       78           2
    79       79           3
    79       80           1
    79       90           4
    79       91           4
    79       92           2
    80       67           2
    80       68           2
    80       69           1
    80       79           2
    80       80           1
    80       81           4
    80       91           1
    80       92           4
    80       93           0
    81       68           4
    81       69           3
    81       70           1
    81       80           1
    81       81           4
    81       82           1
    81       92           1
    81       93           0
    81       94           4
    82       69           4
    82       70           1
    82       71           1
    82       81           4
    82       82           0
    82       83           0
    82       93           4
    82       94           4
    82       95           3
    83       70           1
    83       71           3
    83       72           2
    83       82           0
    83       83           4
    83       84           4
    83       94           3
    83       95           4
    83       96           0
    84       61           1
    84       71           1
    84       72           4
    84       73           0
    84       83           1
    84       84           1
    84       85           4
    84       95           0
    84       96           2
    85       73           3
    85       74           2
    85       84           2
    85       85           0
    85       86           2
    85       96           4
    85       97           1
    85       98           1
    85      108           2
    86       73           4
    86       74           3
    86       75           2
    86       85           3
    86       86           3
    86       87           2
    86       97           4
    86       98           0
    86       99           2
    87       74           0
    87       75           4
    87       76           3
    87       86           4
    87       87           1
    87       88           1
    87       98           1
    87       99           2
    87      100           4
    88       75           4
    88       76           4
    88       77           1
    88       87           4
    88       88           0
    88       89           3
    88       99           1
    88      100           0
    88      101           2
    89       76           2
    89       77           1
    89       78           2
    89       88           3
    89       89           0
    89       90           4
    89      100           0
    89      101           3
    89      102           3
    90       77           1
    90       78           3
    90       79           3
    90       89           3
    90       90           2
    90       91           4
    90      101           4
    90      102           4
    90      103           0
    91       78           0
    91       79           4
    91       80           3
    91       90           3
    91       91           4
    91       92           1
    91      102           3
    91      103           1
    91      104           0
    92       79           3
    92       80           4
    92       81           4
    92       91           4
    92       92           1
    92       93           3
    92      103           1
    92      104           1
    92      105           4
    93       80           2
    93       81           1
    93       82           2
    93       92           1
    93       93           4
    93       94           3
    93      104           2
    93      105           1
    93      106           3
    94       81           4
    94       82           4
    94       83           1
    94       93           2
    94       94           2
    94       95           0
    94      105           2
    94      106           2
    94      107           3
    95       82           4
    95       83           3
    95       84           1
    95       94           4
    95       95           0
    95       96           2
    95      106           4
    95      107           3
    95      108           0
    96       73           1
    96       83           0
    96       84           2
    96       85           4
    96       95           3
    96       96           2
    96       97           4
    96      107           0
    96      108           1
    97       85           4
    97       86           2
    97       96           2
    97       97           0
    97       98           0
    97      108           4
    97      109           2
    97      110           3
    97      120           2
    98       85           4
    98       86           3
    98       87           2
    98       97           2
    98       98           0
    98       99           0
    98      109           0
    98      110           4
    98      111           3
    99       86           3
    99       87           3
    99       88           0
    99       98           3
    99       99           1
    99      100           0
    99      110           4
    99      111           2
    99      112           4
   100       87           2
   100       88           4
   100       89           1
   100       99           2
   100      100           0
   100      101           4
   100      111           0
   100      112           0
   100      113           1
   101       88           1
   101       89           4
   101       90           3
   101      100           3
   101      101           0
   101      102           1
   101      112           2
   101      113           4
   101      114           3
   102       89           3
   102       90           4
   102       91           2
   102      101           0
   102      102           2
   102      103           0
   102      113           3
   102      114           4
   102      115           2
   103       90           0
   103       91           4
   103       92           2
   103      102           0
   103      103           0
   103      104           0
   103      114           4
   103      115           0
   103      116           2
   104       91           3
   104       92           2
   104       93           4
   104      103           1
   104      104           0
   104      105           4
   104      115           0
   104      116           4
   104      117           1
   105       92           3
   105       93           2
   105       94           4
   105      104           0
   105      105           3
   105      106           1
   105      116           1
   105      117           3
   105      118           0
   106       93           0
   106       94           1
   106       95           1
   106      105           2
   106      106           3
   106      107           3
   106      117           4
   106      118           3
   106      119           2
   107       94           2
   107       95           1
   107       96           2
   107      106           4
   107      107           2
   107      108           3
   107      118           0
   107      119           3
   107      120           4
   108       85           1
   108       95           3
   108       96           0
   108       97           3
   108      107           2
   108      108           2
   108      109           4
   108      119           3
   108      120           0
   109       97           2
   109       98           1
   109      108           2
   109      109           3
   109      110           4
   109      120           0
   109      121           4
   109      122           3
   109      132           3
   110       97           2
   110       98           2
   110       99           1
   110      109           0
   110      110           3
   110      111           2
   110      121           3
   110      122           0
   110      123           0
   111       98           0
   111       99           2
   111      100           1
   111      110           4
   111      111           1
   111      112           4
   111      122           0
   111      123           1
   111      124           2
   112       99           2
   112      100           4
   112      101           4
   112      111           3
   112      112           4
   112      113           1
   112      123           0
   112      124           0
   112      125           3
   113      100           2
   113      101           1
   113      102           3
   113      112           1
   113      113           4
   113      114           4
   113      124           1
   113      125           4
   113      126           3
   114      101           2
   114      102           2
   114      103           2
   114      113           0
   114      114           0
   114      115           1
   114      125           0
   114      126           2
   114      127           0
   115      102           1
   115      103           2
   115      104           2
   115      114           3
   115      115           2
   115      116           3
   115      126           1
   115      127           4
   115      128           3
   116      103           4
   116      104           0
   116      105           2
   116      115           2
   116      116           3
   116      117           2
   116      127           3
   116      128           4
   116      129           0
   117      104           4
   117      105           4
   117      106           0
   117      116           0
   117      117           4
   117      118           4
   117      128           3
   117      129           1
   117      130           0
   118      105           1
   118      106           0
   118      107           4
   118      117           3
   118      118           3
   118      119           2
   118      129           0
   118      130           1
   118      131           2
   119      106           3
   119      107           0
   119      108           4
   119      118           3
   119      119           1
   119      120           1
   119      130           1
   119      131           3
   119      132           1
   120       97           1
   120      107           4
   120      108           0
   120      109           0
   120      119           3
   120      120           2
   120      121           3
   120      131           3
   120      132           3
   121      109           0
   121      110           0
   121      120           2
   121      121           0
   121      122           2
   121      132           4
   121      133           1
   121      134           1
   121      144           3
   122      109           2
   122      110           2
   122      111           4
   122      121           4
   122      122           4
   122      123           4
   122      133           4
   122      134           2
   122      135           2
   123      110           0
   123      111           1
   123      112           2
   123      122           4
   123      123           3
   123      124           1
   123      134           1
   123      135           1
   123      136           3
   124      111           3
   124      112           0
   124      113           4
   124      123           1
   124      124           3
   124      125           4
   124      135           4
   124      136           2
   124      137           4
   125      112           0
   125      113           0
   125      114           2
   125      124           0
   125      125           0
   125      126           0
   125      136           2
   125      137           3
   125      138           3
   126      113           0
   126      114           4
   126      115           1
   126      125           2
   126      126           4
   126      127           3
   126      137           2
   126      138           1
   126      139           3
   127      114           2
   127      115           4
   127      116           3
   127      126           0
   127      127           2
   127      128           0
   127      138           1
   127      139           2
   127      140           1
   128      115           0
   128      116           0
   128      117           2
   128      127           2
   128      128           1
   128      129           1
   128      139           1
   128      140           1
   128      141           3
   129      116           0
   129      117           4
   129      118           1
   129      128           1
   129      129           3
   129      130           3
   129      140           0
   129      141           2
   129      142           0
   130      117           3
   130      118           2
   130      119           1
   130      129           0
   130      130           4
   130      131           0
   130      141           1
   130      142           3
   130      143           1
   131      118           1
   131      119           3
   131      120           3
   131      130           1
   131      131           0
   131      132           4
   131      142           2
   131      143           0
   131      144           4
   132      109           2
   132      119           2
   132      120           1
   132      121           0
   132      131           2
   132      132           1
   132      133           2
   132      143           3
   132      144           1
   133        1           2
   133        2           0
   133       12           3
   133      121           1
   133      122           0
   133      132           1
   133      133           2
   133      134           4
   133      144           0
   134        1           4
   134        2           4
   134        3           0
   134      121           3
   134      122           4
   134      123           3
   134      133           0
   134      134           3
   134      135           0
   135        2           1
   135        3           2
   135        4           4
   135      122           1
   135      123           2
   135      124           2
   135      134           4
   135      135           4
   135      136           3
   136        3           1
   136        4           3
   136        5           4
   136      123           0
   136      124           4
   136      125           4
   136      135           3
   136      136           0
   136      137           0
   137        4           0
   137        5           0
   137        6           1
   137      124           2
   137      125           4
   137      126           3
   137      136           2
   137      137           4
   137      138           1
   138        5           4
   138        6           3
   138        7           4
   138      125           3
   138      126           1
   138      127           0
   138      137           2
   138      138           1
   138      139           4
   139        6           1
   139        7           1
   139        8           0
   139      126           3
   139      127           1
   139      128           1
   139      138           1
   139      139           2
   139      140           2
   140        7           3
   140        8           1
   140        9           1
   140      127           0
   140      128           3
   140      129           3
   140      139           0
   140      140           0
   140      141           0
   141        8           3
   141        9           0
   141       10           1
   141      128           3
   141      129           1
   141      130           4
   141      140           2
   141      141           2
   141      142           4
   142        9           3
   142       10           0
   142       11           2
   142      129           2
   142      130           1
   142      131           1
   142      141           1
   142      142           0
   142      143           4
   143       10           2
   143       11           3
   143       12           2
   143      130           4
   143      131           1
   143      132           4
   143      142           3
   143      143           4
   143      144           3
   144        1           0
   144       11           2
   144       12           3
   144      121           1
   144      131           3
   144      132           4
   144      133           1
   144      143           2
   144      144           4

