Chessboard matrixes  Code  2134
    32       33           0
    32       43           2
    32       44           1
    32       45           3
    33       20           2
    33       21           1
    33       22           0
    33       32           2
    33       33           0
    33       34           2
    33       44           0
    33       45           0
    33       46           1
    34       21           0
    34       22           0
    34       23           4
    34       33           2
    34       34           4
    34       35           2
    34       45           3
    34       46           4
    34       47           4
    35       22           3
    35       23           4
    35       24           2
    35       34           2
    35       35           0
    35       36           2
    35       46           0
    35       47           4
    35       48           0
    36       13           4
    36       23           4
    36       24           4
    36       25           3
    36       35           3
    36       36           0
    36       37           0
    36       47           3
    36       48           0
    37       25           4
    37       26           2
    37       36           1
    37       37           3
    37       38           1
    37       48           2
    37       49           1
    37       50           3
    37       60           2
    38       25           2
    38       26           0
    38       27           4
    38       37           0
    38       38           2
    38       39           4
    38       49           4
    38       50           2
    38       51           2
    39       26           4
    39       27           4
    39       28           4
    39       38           2
    39       39           1
    39       40           0
    39       50           3
    39       51           4
    39       52           3
    40       27           0
    40       28           1
    40       29           4
    40       39           1
    40       40           3
    40       41           2
    40       51           0
    40       52           2
    40       53           1
    41       28           4
    41       29           2
    41       30           0
    41       40           4
    41       41           3
    41       42           1
    41       52           3
    41       53           4
    41       54           1
    42       29           4
    42       30           4
    42       31           4
    42       41           0
    42       42           2
    42       43           4
    42       53           2
    42       54           2
    42       55           0
    43       30           0
    43       31           2
    43       32           0
    43       42           2
    43       43           1
    43       44           4
    43       54           1
    43       55           1
    43       56           3
    44       31           3
    44       32           4
    44       33           0
    44       43           2
    44       44           4
    44       45           1
    44       55           1
    44       56           2
    44       57           1
    45       32           3
    45       33           1
    45       34           3
    45       44           4
    45       45           1
    45       46           2
    45       56           3
    45       57           1
    45       58           4
    46       33           4
    46       34           3
    46       35           3
    46       45           1
    46       46           0
    46       47           4
    46       57           4
    46       58           1
    46       59           1
    47       34           3
    47       35           0
    47       36           2
    47       46           0
    47       47           0
    47       48           4
    47       58           4
    47       59           2
    47       60           4
    48       25           0
    48       35           1
    48       36           4
    48       37           2
    48       47           0
    48       48           3
    48       49           0
    48       59           0
    48       60           4
    49       37           2
    49       38           1
    49       48           3
    49       49           2
    49       50           1
    49       60           0
    49       61           1
    49       62           0
    49       72           3
    50       37           3
    50       38           1
    50       39           4
    50       49           2
    50       50           3
    50       51           3
    50       61           0
    50       62           1
    50       63           2
    51       38           1
    51       39           4
    51       40           4
    51       50           4
    51       51           3
    51       52           2
    51       62           4
    51       63           3
    51       64           4
    52       39           3
    52       40           2
    52       41           1
    52       51           1
    52       52           4
    52       53           2
    52       63           2
    52       64           4
    52       65           1
    53       40           1
    53       41           3
    53       42           1
    53       52           3
    53       53           2
    53       54           4
    53       64           1
    53       65           2
    53       66           4
    54       41           0
    54       42           2
    54       43           2
    54       53           4
    54       54           2
    54       55           1
    54       65           4
    54       66           4
    54       67           3
    55       42           2
    55       43           3
    55       44           1
    55       54           2
    55       55           1
    55       56           2
    55       66           2
    55       67           3
    55       68           4
    56       43           3
    56       44           2
    56       45           2
    56       55           1
    56       56           1
    56       57           3
    56       67           3
    56       68           3
    56       69           4
    57       44           2
    57       45           3
    57       46           4
    57       56           2
    57       57           1
    57       58           0
    57       68           2
    57       69           1
    57       70           0
    58       45           4
    58       46           1
    58       47           3
    58       57           0
    58       58           0
    58       59           2
    58       69           3
    58       70           4
    58       71           1
    59       46           0
    59       47           4
    59       48           4
    59       58           0
    59       59           2
    59       60           1
    59       70           1
    59       71           1
    59       72           3
    60       37           2
    60       47           4
    60       48           4
    60       49           2
    60       59           1
    60       60           3
    60       61           2
    60       71           0
    60       72           0
    61       49           3
    61       50           1
    61       60           4
    61       61           0
    61       62           3
    61       72           2
    61       73           4
    61       74           4
    61       84           4
    62       49           3
    62       50           1
    62       51           4
    62       61           3
    62       62           0
    62       63           3
    62       73           4
    62       74           4
    62       75           0
    63       50           2
    63       51           0
    63       52           0
    63       62           1
    63       63           1
    63       64           0
    63       74           0
    63       75           1
    63       76           3
    64       51           2
    64       52           4
    64       53           4
    64       63           2
    64       64           3
    64       65           3
    64       75           4
    64       76           0
    64       77           2
    65       52           1
    65       53           3
    65       54           0
    65       64           2
    65       65           1
    65       66           0
    65       76           2
    65       77           2
    65       78           2
    66       53           3
    66       54           4
    66       55           0
    66       65           4
    66       66           2
    66       67           2
    66       77           4
    66       78           1
    66       79           1
    67       54           3
    67       55           0
    67       56           0
    67       66           4
    67       67           2
    67       68           3
    67       78           4
    67       79           4
    67       80           2
    68       55           2
    68       56           3
    68       57           2
    68       67           2
    68       68           0
    68       69           1
    68       79           1
    68       80           0
    68       81           2
    69       56           3
    69       57           2
    69       58           4
    69       68           2
    69       69           1
    69       70           3
    69       80           4
    69       81           3
    69       82           0
    70       57           0
    70       58           3
    70       59           3
    70       69           4
    70       70           3
    70       71           0
    70       81           4
    70       82           3
    70       83           3
    71       58           0
    71       59           0
    71       60           0
    71       70           2
    71       71           3
    71       72           1
    71       82           2
    71       83           4
    71       84           3
    72       49           0
    72       59           1
    72       60           1
    72       61           3
    72       71           0
    72       72           3
    72       73           2
    72       83           0
    72       84           4
    73       61           1
    73       62           0
    73       72           1
    73       73           2
    73       74           4
    73       84           3
    73       85           2
    73       86           1
    73       96           2
    74       61           0
    74       62           1
    74       63           4
    74       73           4
    74       74           2
    74       75           4
    74       85           4
    74       86           2
    74       87           1
    75       62           4
    75       63           3
    75       64           0
    75       74           1
    75       75           2
    75       76           4
    75       86           3
    75       87           3
    75       88           3
    76       63           2
    76       64           1
    76       65           1
    76       75           0
    76       76           1
    76       77           2
    76       87           0
    76       88           4
    76       89           1
    77       64           3
    77       65           0
    77       66           4
    77       76           2
    77       77           4
    77       78           2
    77       88           2
    77       89           4
    77       90           4
    78       65           2
    78       66           4
    78       67           4
    78       77           2
    78       78           2
    78       79           2
    78       89           2
    78       90           4
    78       91           2
    79       66           2
    79       67           3
    79       68           0
    79       78           2
    79       79           1
    79       80           0
    79       90           0
    79       91           4
    79       92           3
    80       67           2
    80       68           1
    80       69           3
    80       79           4
    80       80           4
    80       81           0
    80       91           0
    80       92           0
    80       93           3
    81       68           4
    81       69           2
    81       70           0
    81       80           3
    81       81           0
    81       82           3
    81       92           0
    81       93           0
    81       94           3
    82       69           2
    82       70           4
    82       71           3
    82       81           2
    82       82           4
    82       83           1
    82       93           2
    82       94           2
    82       95           0
    83       70           1
    83       71           2
    83       72           2
    83       82           2
    83       83           4
    83       84           0
    83       94           1
    83       95           4
    83       96           2
    84       61           1
    84       71           1
    84       72           3
    84       73           0
    84       83           3
    84       84           3
    84       85           2
    84       95           3
    84       96           4
    85       73           0
    85       74           4
    85       84           2
    85       85           2
    85       86           4
    85       96           2
    85       97           0
    85       98           2
    85      108           2
    86       73           1
    86       74           4
    86       75           4
    86       85           2
    86       86           1
    86       87           1
    86       97           2
    86       98           4
    86       99           4
    87       74           3
    87       75           2
    87       76           4
    87       86           3
    87       87           4
    87       88           4
    87       98           0
    87       99           2
    87      100           4
    88       75           3
    88       76           0
    88       77           1
    88       87           3
    88       88           3
    88       89           4
    88       99           1
    88      100           1
    88      101           1
    89       76           4
    89       77           3
    89       78           2
    89       88           0
    89       89           0
    89       90           0
    89      100           1
    89      101           1
    89      102           1
    90       77           0
    90       78           4
    90       79           4
    90       89           4
    90       90           1
    90       91           2
    90      101           0
    90      102           3
    90      103           4
    91       78           4
    91       79           4
    91       80           4
    91       90           2
    91       91           4
    91       92           4
    91      102           2
    91      103           0
    91      104           0
    92       79           1
    92       80           1
    92       81           0
    92       91           2
    92       92           2
    92       93           4
    92      103           4
    92      104           1
    92      105           4
    93       80           0
    93       81           0
    93       82           2
    93       92           0
    93       93           0
    93       94           3
    93      104           1
    93      105           4
    93      106           0
    94       81           2
    94       82           0
    94       83           0
    94       93           4
    94       94           2
    94       95           1
    94      105           4
    94      106           0
    94      107           3
    95       82           0
    95       83           2
    95       84           2
    95       94           1
    95       95           0
    95       96           4
    95      106           4
    95      107           1
    95      108           1
    96       73           1
    96       83           3
    96       84           1
    96       85           3
    96       95           2
    96       96           1
    96       97           3
    96      107           3
    96      108           0
    97       85           0
    97       86           3
    97       96           3
    97       97           1
    97       98           1
    97      108           4
    97      109           1
    97      110           4
    97      120           0
    98       85           3
    98       86           2
    98       87           1
    98       97           2
    98       98           3
    98       99           1
    98      109           4
    98      110           1
    98      111           1
    99       86           1
    99       87           1
    99       88           3
    99       98           4
    99       99           2
    99      100           0
    99      110           4
    99      111           0
    99      112           3
   100       87           2
   100       88           3
   100       89           4
   100       99           3
   100      100           2
   100      101           2
   100      111           3
   100      112           1
   100      113           3
   101       88           2
   101       89           2
   101       90           0
   101      100           0
   101      101           1
   101      102           2
   101      112           0
   101      113           0
   101      114           0
   102       89           3
   102       90           4
   102       91           2
   102      101           1
   102      102           2
   102      103           2
   102      113           3
   102      114           4
   102      115           4
   103       90           0
   103       91           1
   103       92           3
   103      102           3
   103      103           4
   103      104           3
   103      114           2
   103      115           1
   103      116           0
   104       91           4
   104       92           1
   104       93           3
   104      103           3
   104      104           1
   104      105           4
   104      115           2
   104      116           0
   104      117           0
   105       92           0
   105       93           2
   105       94           0
   105      104           0
   105      105           4
   105      106           2
   105      116           0
   105      117           3
   105      118           4
   106       93           2
   106       94           0
   106       95           0
   106      105           3
   106      106           3
   106      107           3
   106      117           3
   106      118           2
   106      119           4
   107       94           1
   107       95           1
   107       96           2
   107      106           2
   107      107           0
   107      108           2
   107      118           2
   107      119           2
   107      120           2
   108       85           3
   108       95           0
   108       96           3
   108       97           4
   108      107           1
   108      108           2
   108      109           1
   108      119           3
   108      120           1
   109       97           1
   109       98           1
   109      108           4
   109      109           2
   109      110           1
   109      120           0
   109      121           1
   109      122           2
   109      132           3
   110       97           1
   110       98           4
   110       99           2
   110      109           1
   110      110           4
   110      111           4
   110      121           1
   110      122           0
   110      123           0
   111       98           1
   111       99           2
   111      100           0
   111      110           4
   111      111           0
   111      112           3
   111      122           3
   111      123           3
   111      124           0
   112       99           3
   112      100           3
   112      101           4
   112      111           3
   112      112           3
   112      113           3
   112      123           2
   112      124           4
   112      125           1
   113      100           3
   113      101           3
   113      102           2
   113      112           2
   113      113           3
   113      114           4
   113      124           1
   113      125           3
   113      126           1
   114      101           4
   114      102           1
   114      103           3
   114      113           0
   114      114           4
   114      115           4
   114      125           0
   114      126           0
   114      127           2
   115      102           0
   115      103           0
   115      104           3
   115      114           1
   115      115           1
   115      116           4
   115      126           4
   115      127           1
   115      128           3
   116      103           0
   116      104           4
   116      105           3
   116      115           3
   116      116           0
   116      117           2
   116      127           3
   116      128           2
   116      129           2
   117      104           2
   117      105           2
   117      106           3
   117      116           3
   117      117           1
   117      118           2
   117      128           2
   117      129           0
   117      130           3
   118      105           3
   118      106           2
   118      107           0
   118      117           1
   118      118           3
   118      119           2
   118      129           4
   118      130           3
   118      131           4
   119      106           1
   119      107           0
   119      108           0
   119      118           1
   119      119           1
   119      120           1
   119      130           3
   119      131           2
   119      132           1
   120       97           2
   120      107           2
   120      108           4
   120      109           4
   120      119           4
   120      120           3
   120      121           3
   120      131           0
   120      132           3
   121      109           4
   121      110           3
   121      120           2
   121      121           0
   121      122           1
   121      132           1
   121      133           4
   121      134           1
   121      144           3
   122      109           1
   122      110           0
   122      111           1
   122      121           2
   122      122           2
   122      123           4
   122      133           4
   122      134           0
   122      135           1
   123      110           4
   123      111           3
   123      112           2
   123      122           0
   123      123           2
   123      124           3
   123      134           4
   123      135           1
   123      136           3
   124      111           0
   124      112           0
   124      113           1
   124      123           4
   124      124           0
   124      125           3
   124      135           3
   124      136           3
   124      137           1
   125      112           0
   125      113           1
   125      114           4
   125      124           2
   125      125           0
   125      126           4
   125      136           3
   125      137           2
   125      138           1
   126      113           3
   126      114           1
   126      115           2
   126      125           1
   126      126           3
   126      127           2
   126      137           1
   126      138           1
   126      139           1
   127      114           3
   127      115           0
   127      116           3
   127      126           0
   127      127           0
   127      128           2
   127      138           3
   127      139           3
   127      140           3
   128      115           0
   128      116           0
   128      117           2
   128      127           1
   128      128           2
   128      129           0
   128      139           3
   128      140           4
   128      141           1
   129      116           4
   129      117           1
   129      118           0
   129      128           3
   129      129           3
   129      130           0
   129      140           0
   129      141           0
   129      142           2
   130      117           1
   130      118           1
   130      119           2
   130      129           4
   130      130           2
   130      131           2
   130      141           1
   130      142           4
   130      143           3
   131      118           2
   131      119           0
   131      120           4
   131      130           4
   131      131           4
   131      132           1
   131      142           1
   131      143           0
   131      144           0
   132      109           3
   132      119           4
   132      120           0
   132      121           1
   132      131           2
   132      132           1
   132      133           2
   132      143           3
   132      144           4
   133        1           3
   133        2           2
   133       12           3
   133      121           4
   133      122           2
   133      132           0
   133      133           0
   133      134           0
   133      144           3
   134        1           2
   134        2           1
   134        3           3
   134      121           1
   134      122           0
   134      123           4
   134      133           3
   134      134           0
   134      135           3
   135        2           0
   135        3           0
   135        4           3
   135      122           2
   135      123           3
   135      124           4
   135      134           2
   135      135           2
   135      136           3
   136        3           4
   136        4           3
   136        5           2
   136      123           2
   136      124           1
   136      125           2
   136      135           4
   136      136           0
   136      137           2
   137        4           4
   137        5           2
   137        6           1
   137      124           1
   137      125           0
   137      126           1
   137      136           1
   137      137           0
   137      138           0
   138        5           0
   138        6           1
   138        7           0
   138      125           0
   138      126           3
   138      127           0
   138      137           1
   138      138           4
   138      139           2
   139        6           0
   139        7           2
   139        8           3
   139      126           2
   139      127           0
   139      128           2
   139      138           3
   139      139           1
   139      140           4
   140        7           0
   140        8           0
   140        9           4
   140      127           3
   140      128           0
   140      129           4
   140      139           0
   140      140           3
   140      141           0
   141        8           4
   141        9           1
   141       10           4
   141      128           0
   141      129           0
   141      130           2
   141      140           1
   141      141           3
   141      142           3
   142        9           3
   142       10           3
   142       11           4
   142      129           4
   142      130           3
   142      131           1
   142      141           2
   142      142           2
   142      143           1
   143       10           4
   143       11           4
   143       12           0
   143      130           1
   143      131           3
   143      132           0
   143      142           1
   143      143           0
   143      144           3
   144        1           0
   144       11           0
   144       12           3
   144      121           1
   144      131           2
   144      132           3
   144      133           1
   144      143           2
   144      144           1

