Chessboard matrixes  Code   634
    32       33           2
    32       43           2
    32       44           1
    32       45           2
    33       20           3
    33       21           2
    33       22           2
    33       32           3
    33       33           2
    33       34           0
    33       44           2
    33       45           2
    33       46           4
    34       21           2
    34       22           2
    34       23           3
    34       33           3
    34       34           3
    34       35           4
    34       45           2
    34       46           4
    34       47           0
    35       22           3
    35       23           0
    35       24           0
    35       34           2
    35       35           2
    35       36           0
    35       46           1
    35       47           1
    35       48           2
    36       13           4
    36       23           4
    36       24           0
    36       25           4
    36       35           1
    36       36           2
    36       37           3
    36       47           1
    36       48           4
    37       25           0
    37       26           0
    37       36           0
    37       37           4
    37       38           3
    37       48           0
    37       49           3
    37       50           4
    37       60           3
    38       25           1
    38       26           4
    38       27           0
    38       37           3
    38       38           3
    38       39           1
    38       49           0
    38       50           1
    38       51           3
    39       26           3
    39       27           0
    39       28           0
    39       38           3
    39       39           3
    39       40           4
    39       50           2
    39       51           1
    39       52           4
    40       27           0
    40       28           1
    40       29           2
    40       39           0
    40       40           4
    40       41           0
    40       51           4
    40       52           2
    40       53           2
    41       28           0
    41       29           0
    41       30           0
    41       40           4
    41       41           4
    41       42           1
    41       52           0
    41       53           3
    41       54           4
    42       29           2
    42       30           0
    42       31           4
    42       41           3
    42       42           1
    42       43           0
    42       53           3
    42       54           3
    42       55           2
    43       30           4
    43       31           1
    43       32           0
    43       42           0
    43       43           0
    43       44           4
    43       54           3
    43       55           2
    43       56           1
    44       31           2
    44       32           3
    44       33           2
    44       43           2
    44       44           0
    44       45           1
    44       55           1
    44       56           0
    44       57           0
    45       32           1
    45       33           0
    45       34           3
    45       44           3
    45       45           4
    45       46           1
    45       56           0
    45       57           4
    45       58           3
    46       33           2
    46       34           1
    46       35           2
    46       45           4
    46       46           2
    46       47           1
    46       57           0
    46       58           4
    46       59           3
    47       34           0
    47       35           0
    47       36           0
    47       46           3
    47       47           4
    47       48           0
    47       58           2
    47       59           2
    47       60           3
    48       25           1
    48       35           0
    48       36           2
    48       37           2
    48       47           2
    48       48           0
    48       49           3
    48       59           2
    48       60           2
    49       37           1
    49       38           1
    49       48           3
    49       49           3
    49       50           0
    49       60           3
    49       61           0
    49       62           1
    49       72           0
    50       37           1
    50       38           3
    50       39           4
    50       49           3
    50       50           0
    50       51           1
    50       61           0
    50       62           3
    50       63           4
    51       38           4
    51       39           2
    51       40           0
    51       50           0
    51       51           1
    51       52           2
    51       62           2
    51       63           0
    51       64           2
    52       39           0
    52       40           0
    52       41           4
    52       51           2
    52       52           3
    52       53           3
    52       63           2
    52       64           4
    52       65           4
    53       40           4
    53       41           4
    53       42           0
    53       52           4
    53       53           3
    53       54           2
    53       64           1
    53       65           3
    53       66           1
    54       41           0
    54       42           4
    54       43           3
    54       53           2
    54       54           2
    54       55           4
    54       65           3
    54       66           1
    54       67           0
    55       42           4
    55       43           3
    55       44           2
    55       54           1
    55       55           0
    55       56           0
    55       66           3
    55       67           0
    55       68           1
    56       43           3
    56       44           1
    56       45           4
    56       55           4
    56       56           4
    56       57           4
    56       67           0
    56       68           0
    56       69           1
    57       44           2
    57       45           1
    57       46           0
    57       56           4
    57       57           2
    57       58           4
    57       68           0
    57       69           1
    57       70           3
    58       45           4
    58       46           1
    58       47           2
    58       57           4
    58       58           3
    58       59           2
    58       69           2
    58       70           0
    58       71           2
    59       46           3
    59       47           0
    59       48           1
    59       58           0
    59       59           2
    59       60           3
    59       70           4
    59       71           3
    59       72           4
    60       37           2
    60       47           0
    60       48           3
    60       49           2
    60       59           3
    60       60           1
    60       61           4
    60       71           4
    60       72           2
    61       49           1
    61       50           3
    61       60           3
    61       61           0
    61       62           3
    61       72           3
    61       73           4
    61       74           3
    61       84           0
    62       49           0
    62       50           4
    62       51           4
    62       61           1
    62       62           3
    62       63           2
    62       73           4
    62       74           1
    62       75           1
    63       50           0
    63       51           1
    63       52           0
    63       62           4
    63       63           2
    63       64           1
    63       74           0
    63       75           4
    63       76           1
    64       51           2
    64       52           0
    64       53           3
    64       63           1
    64       64           1
    64       65           0
    64       75           3
    64       76           2
    64       77           3
    65       52           2
    65       53           3
    65       54           0
    65       64           3
    65       65           2
    65       66           1
    65       76           4
    65       77           0
    65       78           2
    66       53           2
    66       54           0
    66       55           0
    66       65           2
    66       66           4
    66       67           3
    66       77           3
    66       78           1
    66       79           3
    67       54           1
    67       55           0
    67       56           4
    67       66           0
    67       67           4
    67       68           4
    67       78           1
    67       79           4
    67       80           2
    68       55           0
    68       56           3
    68       57           1
    68       67           0
    68       68           3
    68       69           4
    68       79           4
    68       80           0
    68       81           1
    69       56           3
    69       57           1
    69       58           0
    69       68           1
    69       69           2
    69       70           0
    69       80           3
    69       81           1
    69       82           1
    70       57           3
    70       58           4
    70       59           0
    70       69           2
    70       70           0
    70       71           2
    70       81           0
    70       82           4
    70       83           0
    71       58           1
    71       59           3
    71       60           2
    71       70           4
    71       71           2
    71       72           3
    71       82           3
    71       83           1
    71       84           2
    72       49           0
    72       59           4
    72       60           0
    72       61           1
    72       71           1
    72       72           0
    72       73           1
    72       83           4
    72       84           4
    73       61           2
    73       62           4
    73       72           1
    73       73           3
    73       74           4
    73       84           4
    73       85           3
    73       86           4
    73       96           1
    74       61           2
    74       62           0
    74       63           3
    74       73           4
    74       74           2
    74       75           3
    74       85           2
    74       86           0
    74       87           0
    75       62           1
    75       63           3
    75       64           4
    75       74           4
    75       75           2
    75       76           2
    75       86           3
    75       87           0
    75       88           4
    76       63           2
    76       64           0
    76       65           3
    76       75           2
    76       76           1
    76       77           4
    76       87           0
    76       88           4
    76       89           4
    77       64           0
    77       65           1
    77       66           2
    77       76           2
    77       77           0
    77       78           4
    77       88           2
    77       89           4
    77       90           2
    78       65           3
    78       66           0
    78       67           0
    78       77           1
    78       78           3
    78       79           0
    78       89           1
    78       90           2
    78       91           0
    79       66           2
    79       67           1
    79       68           0
    79       78           0
    79       79           3
    79       80           2
    79       90           0
    79       91           1
    79       92           0
    80       67           1
    80       68           0
    80       69           1
    80       79           3
    80       80           3
    80       81           0
    80       91           2
    80       92           0
    80       93           4
    81       68           0
    81       69           2
    81       70           3
    81       80           0
    81       81           1
    81       82           4
    81       92           4
    81       93           2
    81       94           4
    82       69           1
    82       70           4
    82       71           1
    82       81           0
    82       82           3
    82       83           0
    82       93           2
    82       94           3
    82       95           4
    83       70           0
    83       71           4
    83       72           0
    83       82           1
    83       83           1
    83       84           3
    83       94           3
    83       95           3
    83       96           1
    84       61           2
    84       71           3
    84       72           3
    84       73           2
    84       83           1
    84       84           0
    84       85           3
    84       95           2
    84       96           4
    85       73           4
    85       74           4
    85       84           4
    85       85           4
    85       86           2
    85       96           0
    85       97           2
    85       98           3
    85      108           1
    86       73           0
    86       74           1
    86       75           3
    86       85           2
    86       86           2
    86       87           4
    86       97           1
    86       98           2
    86       99           0
    87       74           0
    87       75           2
    87       76           3
    87       86           3
    87       87           3
    87       88           4
    87       98           4
    87       99           3
    87      100           0
    88       75           1
    88       76           3
    88       77           1
    88       87           3
    88       88           2
    88       89           2
    88       99           2
    88      100           2
    88      101           3
    89       76           1
    89       77           3
    89       78           0
    89       88           4
    89       89           1
    89       90           0
    89      100           0
    89      101           0
    89      102           1
    90       77           4
    90       78           3
    90       79           2
    90       89           2
    90       90           0
    90       91           0
    90      101           3
    90      102           1
    90      103           3
    91       78           2
    91       79           0
    91       80           3
    91       90           1
    91       91           1
    91       92           1
    91      102           4
    91      103           3
    91      104           3
    92       79           1
    92       80           3
    92       81           0
    92       91           4
    92       92           4
    92       93           2
    92      103           0
    92      104           0
    92      105           2
    93       80           1
    93       81           0
    93       82           3
    93       92           2
    93       93           3
    93       94           4
    93      104           1
    93      105           1
    93      106           1
    94       81           0
    94       82           1
    94       83           3
    94       93           3
    94       94           2
    94       95           1
    94      105           2
    94      106           3
    94      107           3
    95       82           2
    95       83           0
    95       84           3
    95       94           1
    95       95           1
    95       96           2
    95      106           3
    95      107           1
    95      108           4
    96       73           3
    96       83           1
    96       84           1
    96       85           4
    96       95           4
    96       96           0
    96       97           3
    96      107           0
    96      108           3
    97       85           1
    97       86           3
    97       96           4
    97       97           1
    97       98           0
    97      108           1
    97      109           0
    97      110           3
    97      120           2
    98       85           4
    98       86           2
    98       87           0
    98       97           4
    98       98           3
    98       99           4
    98      109           3
    98      110           4
    98      111           1
    99       86           3
    99       87           0
    99       88           0
    99       98           2
    99       99           3
    99      100           0
    99      110           2
    99      111           1
    99      112           3
   100       87           3
   100       88           2
   100       89           4
   100       99           3
   100      100           3
   100      101           2
   100      111           1
   100      112           0
   100      113           4
   101       88           2
   101       89           1
   101       90           2
   101      100           1
   101      101           0
   101      102           4
   101      112           4
   101      113           1
   101      114           3
   102       89           3
   102       90           0
   102       91           3
   102      101           3
   102      102           0
   102      103           1
   102      113           4
   102      114           0
   102      115           4
   103       90           4
   103       91           2
   103       92           4
   103      102           4
   103      103           3
   103      104           2
   103      114           4
   103      115           3
   103      116           4
   104       91           0
   104       92           2
   104       93           2
   104      103           4
   104      104           3
   104      105           0
   104      115           1
   104      116           2
   104      117           1
   105       92           4
   105       93           3
   105       94           2
   105      104           1
   105      105           0
   105      106           4
   105      116           0
   105      117           3
   105      118           0
   106       93           2
   106       94           1
   106       95           4
   106      105           3
   106      106           4
   106      107           3
   106      117           3
   106      118           2
   106      119           1
   107       94           4
   107       95           0
   107       96           1
   107      106           2
   107      107           3
   107      108           3
   107      118           1
   107      119           3
   107      120           4
   108       85           2
   108       95           1
   108       96           2
   108       97           3
   108      107           0
   108      108           3
   108      109           4
   108      119           2
   108      120           3
   109       97           2
   109       98           3
   109      108           1
   109      109           2
   109      110           4
   109      120           1
   109      121           1
   109      122           2
   109      132           1
   110       97           3
   110       98           4
   110       99           3
   110      109           2
   110      110           1
   110      111           0
   110      121           4
   110      122           0
   110      123           4
   111       98           2
   111       99           2
   111      100           1
   111      110           3
   111      111           4
   111      112           0
   111      122           2
   111      123           0
   111      124           2
   112       99           0
   112      100           0
   112      101           4
   112      111           2
   112      112           1
   112      113           4
   112      123           2
   112      124           1
   112      125           4
   113      100           2
   113      101           3
   113      102           2
   113      112           4
   113      113           4
   113      114           2
   113      124           2
   113      125           3
   113      126           1
   114      101           0
   114      102           2
   114      103           1
   114      113           0
   114      114           1
   114      115           2
   114      125           1
   114      126           0
   114      127           4
   115      102           1
   115      103           4
   115      104           0
   115      114           2
   115      115           2
   115      116           4
   115      126           0
   115      127           2
   115      128           0
   116      103           3
   116      104           0
   116      105           0
   116      115           1
   116      116           0
   116      117           0
   116      127           0
   116      128           4
   116      129           4
   117      104           4
   117      105           0
   117      106           2
   117      116           1
   117      117           3
   117      118           2
   117      128           3
   117      129           3
   117      130           2
   118      105           1
   118      106           0
   118      107           0
   118      117           2
   118      118           4
   118      119           2
   118      129           2
   118      130           1
   118      131           0
   119      106           2
   119      107           1
   119      108           0
   119      118           4
   119      119           2
   119      120           2
   119      130           1
   119      131           2
   119      132           1
   120       97           1
   120      107           2
   120      108           3
   120      109           3
   120      119           1
   120      120           4
   120      121           0
   120      131           2
   120      132           0
   121      109           1
   121      110           3
   121      120           0
   121      121           1
   121      122           4
   121      132           3
   121      133           4
   121      134           1
   121      144           0
   122      109           1
   122      110           4
   122      111           0
   122      121           3
   122      122           2
   122      123           4
   122      133           0
   122      134           2
   122      135           4
   123      110           3
   123      111           3
   123      112           3
   123      122           2
   123      123           0
   123      124           4
   123      134           1
   123      135           4
   123      136           4
   124      111           1
   124      112           1
   124      113           3
   124      123           3
   124      124           3
   124      125           2
   124      135           3
   124      136           3
   124      137           4
   125      112           3
   125      113           0
   125      114           0
   125      124           2
   125      125           2
   125      126           4
   125      136           4
   125      137           3
   125      138           0
   126      113           1
   126      114           1
   126      115           1
   126      125           4
   126      126           3
   126      127           0
   126      137           4
   126      138           2
   126      139           1
   127      114           3
   127      115           0
   127      116           2
   127      126           0
   127      127           1
   127      128           0
   127      138           3
   127      139           1
   127      140           0
   128      115           3
   128      116           4
   128      117           3
   128      127           0
   128      128           2
   128      129           2
   128      139           4
   128      140           0
   128      141           4
   129      116           3
   129      117           0
   129      118           1
   129      128           4
   129      129           0
   129      130           2
   129      140           1
   129      141           0
   129      142           1
   130      117           2
   130      118           4
   130      119           4
   130      129           1
   130      130           3
   130      131           1
   130      141           3
   130      142           2
   130      143           3
   131      118           2
   131      119           3
   131      120           1
   131      130           2
   131      131           0
   131      132           1
   131      142           3
   131      143           3
   131      144           1
   132      109           0
   132      119           1
   132      120           2
   132      121           2
   132      131           2
   132      132           2
   132      133           4
   132      143           4
   132      144           1
   133        1           1
   133        2           2
   133       12           1
   133      121           2
   133      122           1
   133      132           1
   133      133           2
   133      134           1
   133      144           2
   134        1           1
   134        2           3
   134        3           1
   134      121           2
   134      122           0
   134      123           4
   134      133           0
   134      134           3
   134      135           0
   135        2           0
   135        3           3
   135        4           4
   135      122           4
   135      123           0
   135      124           1
   135      134           3
   135      135           2
   135      136           1
   136        3           4
   136        4           1
   136        5           2
   136      123           0
   136      124           0
   136      125           1
   136      135           3
   136      136           0
   136      137           2
   137        4           3
   137        5           0
   137        6           2
   137      124           1
   137      125           4
   137      126           0
   137      136           3
   137      137           0
   137      138           1
   138        5           4
   138        6           1
   138        7           4
   138      125           4
   138      126           3
   138      127           4
   138      137           3
   138      138           4
   138      139           1
   139        6           2
   139        7           4
   139        8           2
   139      126           4
   139      127           0
   139      128           0
   139      138           2
   139      139           0
   139      140           4
   140        7           3
   140        8           3
   140        9           0
   140      127           1
   140      128           0
   140      129           2
   140      139           1
   140      140           1
   140      141           2
   141        8           0
   141        9           0
   141       10           2
   141      128           4
   141      129           2
   141      130           1
   141      140           4
   141      141           0
   141      142           2
   142        9           0
   142       10           1
   142       11           1
   142      129           1
   142      130           0
   142      131           2
   142      141           0
   142      142           1
   142      143           0
   143       10           1
   143       11           1
   143       12           0
   143      130           4
   143      131           0
   143      132           1
   143      142           0
   143      143           1
   143      144           0
   144        1           1
   144       11           3
   144       12           3
   144      121           1
   144      131           4
   144      132           0
   144      133           0
   144      143           4
   144      144           0

