Chessboard matrixes  Code   434
    32       33           3
    32       43           2
    32       44           0
    32       45           2
    33       20           1
    33       21           0
    33       22           1
    33       32           3
    33       33           0
    33       34           4
    33       44           4
    33       45           2
    33       46           1
    34       21           3
    34       22           1
    34       23           1
    34       33           2
    34       34           1
    34       35           1
    34       45           1
    34       46           2
    34       47           3
    35       22           4
    35       23           4
    35       24           3
    35       34           2
    35       35           4
    35       36           4
    35       46           3
    35       47           4
    35       48           4
    36       13           1
    36       23           3
    36       24           4
    36       25           0
    36       35           0
    36       36           2
    36       37           0
    36       47           0
    36       48           2
    37       25           3
    37       26           1
    37       36           0
    37       37           3
    37       38           0
    37       48           3
    37       49           2
    37       50           4
    37       60           4
    38       25           1
    38       26           4
    38       27           2
    38       37           1
    38       38           2
    38       39           1
    38       49           1
    38       50           4
    38       51           1
    39       26           4
    39       27           0
    39       28           2
    39       38           1
    39       39           3
    39       40           1
    39       50           4
    39       51           2
    39       52           3
    40       27           4
    40       28           2
    40       29           1
    40       39           1
    40       40           4
    40       41           1
    40       51           2
    40       52           3
    40       53           1
    41       28           2
    41       29           4
    41       30           0
    41       40           3
    41       41           0
    41       42           0
    41       52           1
    41       53           1
    41       54           1
    42       29           1
    42       30           2
    42       31           1
    42       41           2
    42       42           1
    42       43           0
    42       53           2
    42       54           0
    42       55           3
    43       30           4
    43       31           1
    43       32           0
    43       42           1
    43       43           2
    43       44           1
    43       54           1
    43       55           2
    43       56           4
    44       31           1
    44       32           4
    44       33           0
    44       43           0
    44       44           2
    44       45           0
    44       55           3
    44       56           3
    44       57           4
    45       32           2
    45       33           0
    45       34           0
    45       44           2
    45       45           2
    45       46           2
    45       56           2
    45       57           2
    45       58           2
    46       33           4
    46       34           2
    46       35           0
    46       45           4
    46       46           3
    46       47           0
    46       57           4
    46       58           4
    46       59           2
    47       34           0
    47       35           2
    47       36           3
    47       46           0
    47       47           3
    47       48           3
    47       58           1
    47       59           2
    47       60           2
    48       25           3
    48       35           4
    48       36           2
    48       37           1
    48       47           1
    48       48           1
    48       49           2
    48       59           1
    48       60           2
    49       37           4
    49       38           4
    49       48           1
    49       49           0
    49       50           1
    49       60           2
    49       61           4
    49       62           1
    49       72           4
    50       37           4
    50       38           0
    50       39           2
    50       49           4
    50       50           3
    50       51           4
    50       61           4
    50       62           0
    50       63           4
    51       38           2
    51       39           1
    51       40           2
    51       50           4
    51       51           1
    51       52           4
    51       62           0
    51       63           4
    51       64           1
    52       39           2
    52       40           0
    52       41           1
    52       51           4
    52       52           0
    52       53           4
    52       63           4
    52       64           3
    52       65           1
    53       40           4
    53       41           1
    53       42           3
    53       52           2
    53       53           0
    53       54           0
    53       64           4
    53       65           1
    53       66           2
    54       41           3
    54       42           3
    54       43           0
    54       53           4
    54       54           1
    54       55           2
    54       65           1
    54       66           3
    54       67           4
    55       42           3
    55       43           0
    55       44           3
    55       54           1
    55       55           1
    55       56           3
    55       66           3
    55       67           3
    55       68           4
    56       43           0
    56       44           0
    56       45           2
    56       55           4
    56       56           4
    56       57           4
    56       67           3
    56       68           3
    56       69           2
    57       44           1
    57       45           4
    57       46           1
    57       56           2
    57       57           2
    57       58           1
    57       68           4
    57       69           4
    57       70           4
    58       45           0
    58       46           4
    58       47           0
    58       57           0
    58       58           4
    58       59           0
    58       69           2
    58       70           3
    58       71           0
    59       46           4
    59       47           1
    59       48           4
    59       58           4
    59       59           2
    59       60           4
    59       70           1
    59       71           3
    59       72           0
    60       37           4
    60       47           0
    60       48           2
    60       49           4
    60       59           4
    60       60           1
    60       61           1
    60       71           1
    60       72           1
    61       49           0
    61       50           2
    61       60           4
    61       61           4
    61       62           4
    61       72           4
    61       73           2
    61       74           4
    61       84           4
    62       49           3
    62       50           2
    62       51           2
    62       61           1
    62       62           3
    62       63           0
    62       73           3
    62       74           1
    62       75           2
    63       50           2
    63       51           0
    63       52           2
    63       62           4
    63       63           2
    63       64           0
    63       74           4
    63       75           0
    63       76           3
    64       51           3
    64       52           1
    64       53           2
    64       63           4
    64       64           1
    64       65           3
    64       75           0
    64       76           2
    64       77           1
    65       52           4
    65       53           2
    65       54           0
    65       64           1
    65       65           0
    65       66           4
    65       76           1
    65       77           2
    65       78           4
    66       53           3
    66       54           2
    66       55           2
    66       65           2
    66       66           4
    66       67           0
    66       77           3
    66       78           2
    66       79           1
    67       54           1
    67       55           1
    67       56           0
    67       66           3
    67       67           3
    67       68           2
    67       78           1
    67       79           4
    67       80           1
    68       55           4
    68       56           2
    68       57           2
    68       67           1
    68       68           0
    68       69           0
    68       79           1
    68       80           3
    68       81           1
    69       56           3
    69       57           1
    69       58           0
    69       68           4
    69       69           1
    69       70           2
    69       80           1
    69       81           4
    69       82           0
    70       57           1
    70       58           1
    70       59           1
    70       69           0
    70       70           0
    70       71           4
    70       81           4
    70       82           3
    70       83           4
    71       58           3
    71       59           0
    71       60           1
    71       70           3
    71       71           2
    71       72           0
    71       82           1
    71       83           3
    71       84           1
    72       49           3
    72       59           0
    72       60           2
    72       61           4
    72       71           4
    72       72           2
    72       73           4
    72       83           2
    72       84           4
    73       61           0
    73       62           4
    73       72           0
    73       73           4
    73       74           3
    73       84           4
    73       85           1
    73       86           1
    73       96           2
    74       61           0
    74       62           4
    74       63           2
    74       73           3
    74       74           3
    74       75           2
    74       85           2
    74       86           1
    74       87           1
    75       62           1
    75       63           1
    75       64           4
    75       74           0
    75       75           3
    75       76           1
    75       86           2
    75       87           1
    75       88           0
    76       63           3
    76       64           4
    76       65           3
    76       75           1
    76       76           0
    76       77           1
    76       87           1
    76       88           3
    76       89           0
    77       64           3
    77       65           2
    77       66           2
    77       76           3
    77       77           4
    77       78           1
    77       88           3
    77       89           0
    77       90           1
    78       65           0
    78       66           1
    78       67           0
    78       77           4
    78       78           4
    78       79           3
    78       89           2
    78       90           2
    78       91           0
    79       66           2
    79       67           4
    79       68           0
    79       78           4
    79       79           4
    79       80           0
    79       90           1
    79       91           3
    79       92           2
    80       67           2
    80       68           2
    80       69           0
    80       79           2
    80       80           3
    80       81           3
    80       91           2
    80       92           4
    80       93           0
    81       68           4
    81       69           0
    81       70           0
    81       80           3
    81       81           3
    81       82           2
    81       92           2
    81       93           2
    81       94           2
    82       69           3
    82       70           0
    82       71           1
    82       81           3
    82       82           0
    82       83           1
    82       93           2
    82       94           0
    82       95           3
    83       70           4
    83       71           2
    83       72           4
    83       82           2
    83       83           2
    83       84           0
    83       94           3
    83       95           4
    83       96           1
    84       61           1
    84       71           4
    84       72           1
    84       73           3
    84       83           4
    84       84           4
    84       85           2
    84       95           3
    84       96           2
    85       73           2
    85       74           3
    85       84           0
    85       85           3
    85       86           4
    85       96           0
    85       97           1
    85       98           4
    85      108           0
    86       73           4
    86       74           4
    86       75           2
    86       85           4
    86       86           3
    86       87           0
    86       97           2
    86       98           0
    86       99           0
    87       74           0
    87       75           3
    87       76           4
    87       86           2
    87       87           4
    87       88           0
    87       98           2
    87       99           4
    87      100           0
    88       75           3
    88       76           0
    88       77           1
    88       87           1
    88       88           1
    88       89           3
    88       99           3
    88      100           4
    88      101           0
    89       76           1
    89       77           2
    89       78           4
    89       88           3
    89       89           0
    89       90           1
    89      100           3
    89      101           3
    89      102           3
    90       77           2
    90       78           0
    90       79           0
    90       89           0
    90       90           3
    90       91           1
    90      101           0
    90      102           3
    90      103           2
    91       78           1
    91       79           0
    91       80           0
    91       90           0
    91       91           1
    91       92           2
    91      102           1
    91      103           0
    91      104           3
    92       79           2
    92       80           3
    92       81           3
    92       91           4
    92       92           0
    92       93           3
    92      103           1
    92      104           1
    92      105           2
    93       80           2
    93       81           3
    93       82           3
    93       92           1
    93       93           1
    93       94           0
    93      104           4
    93      105           2
    93      106           1
    94       81           1
    94       82           3
    94       83           2
    94       93           0
    94       94           1
    94       95           1
    94      105           2
    94      106           4
    94      107           3
    95       82           1
    95       83           4
    95       84           0
    95       94           0
    95       95           4
    95       96           2
    95      106           3
    95      107           0
    95      108           2
    96       73           4
    96       83           3
    96       84           4
    96       85           2
    96       95           2
    96       96           2
    96       97           1
    96      107           1
    96      108           0
    97       85           3
    97       86           0
    97       96           1
    97       97           3
    97       98           2
    97      108           2
    97      109           2
    97      110           1
    97      120           3
    98       85           3
    98       86           1
    98       87           4
    98       97           4
    98       98           4
    98       99           2
    98      109           1
    98      110           3
    98      111           2
    99       86           4
    99       87           1
    99       88           3
    99       98           3
    99       99           0
    99      100           2
    99      110           2
    99      111           2
    99      112           1
   100       87           1
   100       88           4
   100       89           0
   100       99           1
   100      100           0
   100      101           4
   100      111           3
   100      112           2
   100      113           3
   101       88           0
   101       89           2
   101       90           2
   101      100           2
   101      101           3
   101      102           1
   101      112           0
   101      113           3
   101      114           2
   102       89           4
   102       90           4
   102       91           2
   102      101           4
   102      102           4
   102      103           4
   102      113           4
   102      114           3
   102      115           2
   103       90           3
   103       91           1
   103       92           1
   103      102           3
   103      103           3
   103      104           0
   103      114           2
   103      115           0
   103      116           1
   104       91           2
   104       92           4
   104       93           1
   104      103           2
   104      104           4
   104      105           4
   104      115           4
   104      116           1
   104      117           4
   105       92           3
   105       93           3
   105       94           0
   105      104           4
   105      105           3
   105      106           2
   105      116           3
   105      117           1
   105      118           2
   106       93           1
   106       94           4
   106       95           3
   106      105           4
   106      106           4
   106      107           3
   106      117           1
   106      118           0
   106      119           4
   107       94           2
   107       95           4
   107       96           1
   107      106           2
   107      107           4
   107      108           0
   107      118           4
   107      119           0
   107      120           4
   108       85           2
   108       95           0
   108       96           4
   108       97           1
   108      107           4
   108      108           3
   108      109           3
   108      119           2
   108      120           3
   109       97           1
   109       98           2
   109      108           0
   109      109           0
   109      110           4
   109      120           2
   109      121           0
   109      122           0
   109      132           1
   110       97           1
   110       98           2
   110       99           4
   110      109           4
   110      110           2
   110      111           4
   110      121           4
   110      122           4
   110      123           4
   111       98           3
   111       99           2
   111      100           4
   111      110           3
   111      111           2
   111      112           3
   111      122           3
   111      123           3
   111      124           4
   112       99           2
   112      100           3
   112      101           4
   112      111           3
   112      112           0
   112      113           3
   112      123           2
   112      124           0
   112      125           1
   113      100           0
   113      101           2
   113      102           0
   113      112           1
   113      113           3
   113      114           2
   113      124           2
   113      125           0
   113      126           0
   114      101           4
   114      102           0
   114      103           4
   114      113           1
   114      114           0
   114      115           3
   114      125           0
   114      126           1
   114      127           2
   115      102           4
   115      103           0
   115      104           1
   115      114           3
   115      115           4
   115      116           2
   115      126           0
   115      127           1
   115      128           1
   116      103           3
   116      104           4
   116      105           1
   116      115           3
   116      116           4
   116      117           3
   116      127           4
   116      128           0
   116      129           2
   117      104           1
   117      105           3
   117      106           2
   117      116           3
   117      117           2
   117      118           3
   117      128           1
   117      129           3
   117      130           4
   118      105           0
   118      106           4
   118      107           2
   118      117           4
   118      118           3
   118      119           2
   118      129           0
   118      130           0
   118      131           4
   119      106           4
   119      107           0
   119      108           1
   119      118           0
   119      119           2
   119      120           3
   119      130           2
   119      131           1
   119      132           2
   120       97           3
   120      107           2
   120      108           1
   120      109           2
   120      119           3
   120      120           1
   120      121           0
   120      131           2
   120      132           0
   121      109           4
   121      110           0
   121      120           4
   121      121           1
   121      122           2
   121      132           2
   121      133           1
   121      134           1
   121      144           0
   122      109           4
   122      110           4
   122      111           3
   122      121           4
   122      122           2
   122      123           4
   122      133           0
   122      134           4
   122      135           2
   123      110           0
   123      111           2
   123      112           1
   123      122           3
   123      123           0
   123      124           4
   123      134           1
   123      135           3
   123      136           0
   124      111           0
   124      112           1
   124      113           2
   124      123           0
   124      124           1
   124      125           1
   124      135           0
   124      136           1
   124      137           3
   125      112           3
   125      113           3
   125      114           3
   125      124           2
   125      125           1
   125      126           3
   125      136           2
   125      137           1
   125      138           0
   126      113           1
   126      114           4
   126      115           2
   126      125           3
   126      126           0
   126      127           3
   126      137           2
   126      138           3
   126      139           2
   127      114           4
   127      115           2
   127      116           1
   127      126           0
   127      127           2
   127      128           4
   127      138           1
   127      139           3
   127      140           3
   128      115           4
   128      116           4
   128      117           4
   128      127           3
   128      128           0
   128      129           0
   128      139           3
   128      140           1
   128      141           0
   129      116           3
   129      117           0
   129      118           1
   129      128           4
   129      129           4
   129      130           1
   129      140           1
   129      141           2
   129      142           0
   130      117           3
   130      118           1
   130      119           2
   130      129           4
   130      130           3
   130      131           0
   130      141           4
   130      142           3
   130      143           1
   131      118           1
   131      119           2
   131      120           3
   131      130           3
   131      131           4
   131      132           1
   131      142           0
   131      143           4
   131      144           4
   132      109           1
   132      119           0
   132      120           1
   132      121           4
   132      131           1
   132      132           2
   132      133           4
   132      143           3
   132      144           0
   133        1           3
   133        2           2
   133       12           2
   133      121           2
   133      122           4
   133      132           4
   133      133           2
   133      134           2
   133      144           4
   134        1           2
   134        2           2
   134        3           3
   134      121           0
   134      122           2
   134      123           1
   134      133           0
   134      134           2
   134      135           0
   135        2           2
   135        3           3
   135        4           3
   135      122           4
   135      123           1
   135      124           0
   135      134           0
   135      135           2
   135      136           1
   136        3           1
   136        4           2
   136        5           2
   136      123           4
   136      124           0
   136      125           1
   136      135           1
   136      136           0
   136      137           2
   137        4           0
   137        5           4
   137        6           0
   137      124           3
   137      125           1
   137      126           2
   137      136           1
   137      137           1
   137      138           0
   138        5           2
   138        6           2
   138        7           1
   138      125           4
   138      126           2
   138      127           4
   138      137           1
   138      138           1
   138      139           2
   139        6           0
   139        7           0
   139        8           3
   139      126           2
   139      127           2
   139      128           3
   139      138           2
   139      139           3
   139      140           2
   140        7           1
   140        8           0
   140        9           4
   140      127           2
   140      128           2
   140      129           0
   140      139           1
   140      140           2
   140      141           2
   141        8           3
   141        9           1
   141       10           4
   141      128           3
   141      129           4
   141      130           2
   141      140           2
   141      141           2
   141      142           4
   142        9           3
   142       10           2
   142       11           1
   142      129           0
   142      130           0
   142      131           2
   142      141           3
   142      142           0
   142      143           3
   143       10           3
   143       11           4
   143       12           1
   143      130           2
   143      131           3
   143      132           2
   143      142           4
   143      143           3
   143      144           0
   144        1           1
   144       11           4
   144       12           4
   144      121           2
   144      131           3
   144      132           4
   144      133           2
   144      143           4
   144      144           3

